identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0005501535;LES MOBILIERS MMO;34373733400015;route de Beauvais;35500;VITRE;ILLE-ET-VILAINE;BRETAGNE;335950;2353158;27572;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;;
0005501605;SPI;34356261700021;Le Flachec;56230;BERRIC;MORBIHAN;BRETAGNE;234900;2303900;27572;1013A;Préparation industrielle de produits à base de viande;;
0005701726;IMERYS TC site du bois du roi;44935422400163;ZI route de MAURUPT;51340;PARGNY-SUR-SAULX;MARNE;GRAND-EST;783806;2421831;27572;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0007000527;TERIS Loon Plage;44454844000023;ZI du pont à roseaux - BP 80;59279;LOON-PLAGE;NORD;HAUTS-DE-FRANCE;591663;2667539;27572;3822Z;Traitement et élimination des déchets dangereux;;
0007000752;SRTN - Chaufferie de Beaulieu;47658087300034;7, rue Racine;59150;WATTRELOS;NORD;HAUTS-DE-FRANCE;662300;2634500;27572;3530Z;Production et distribution de vapeur et d'air conditionné;;
0005800794;CINRAM OPTICAL DISCS;43208631200027;26 avenue Winston Churchill;27400;LOUVIERS;EURE;NORMANDIE;514666;2468612;27572;1820Z;Reproduction d'enregistrements;;
0010001610;CHAUFFERIE ZUP DE MONTARGIS;50861819600010;;45200;MONTARGIS;LOIRET;CENTRE;630091;2333200;27572;3511Z;Production d'électricité;;
0006103726;Huntsman Saint Mihiel SAS Division Huntsman Textile Effects France;48682025100065;Rue Laurent Moiroud BP30031;69191;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;796067;2081885;27572;2012Z;Fabrication de colorants et de pigments;4.(a).(x);colorants et pigments
0006302834;Etablissement BENETEAU;49137270200051;Chemin de la Chèvre;85230;BEAUVOIR-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;266263;2222173;27572;3012Z;Construction de bateaux de plaisance;;
0005401587;PAPETERIES DE DIJON;01715028500017;3, Rue Romelet - ZI, CS90035;21600;LONGVIC;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;854207.000000;6689216.000000;2154;1721B;Fabrication de cartonnages;;
0005800382;SCHNEIDER ELECTRIC  FRANCE;42110670900361;6, rue du Pont aux Chèvres;27170;BEAUMONT-LE-ROGER;EURE;NORMANDIE;537689.000000;6888514.000000;2154;2712Z;Fabrication de matériel de distribution et de commande électrique;;
0005501654;SBG (Société Bretonne de Galvanisation);31848875600020;La Gare, LA CHAPELLE CARO;56460;LA CHAPELLE-CARO;MORBIHAN;BRETAGNE;293761.000000;6765368.000000;2154;2561Z;Traitement et revêtement des métaux;2.(c).(iii);par application de couches protectrices de métal en fusion avec une capacité de traitement de 2 tonnes d'acier brut par heure
0005505063;OGER NUANCIERS;34790069800015;ZI La Fresnais, BP 47041;35470;BAIN-DE-BRETAGNE;ILLE-ET-VILAINE;BRETAGNE;350398.000000;6760136.000000;2154;5819Z;Autres activités d'édition;;
0005600040;SAGEM DEFENSE SECURITE SA;48010791100194;Route de Châteauroux, BP 3247;03410;DOMERAT;ALLIER;AUVERGNE-RHONE-ALPES;667571.000000;6585013.000000;2154;2651A;Fabrication d'équipements d'aide à la navigation;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005700795;EDILIANS;44935422400163;ZONE INDUSTRIELLE Le Cul de Fer &, L'Entrée du Cul de Fer;51340;PARGNY-SUR-SAULX;MARNE;GRAND-EST;834736.000000;6852909.000000;2154;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0006104000;BASF AGRI-PRODUCTION;34397909200024;Rue Jacquard, ZI Lyon Nord;69726;GENAY;RHONE;AUVERGNE-RHONE-ALPES;840557.000000;6534173.000000;2154;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;;
0006002119;SOCIETE NOUVELLE MEGISSERIE COLOMBIER;76050043900012;13 avenue Gay Lussac;87200;SAINT-JUNIEN;HAUTE-VIENNE;NOUVELLE-AQUITAINE;536145.000000;6534253.000000;2154;1511Z;Apprêt et tannage des cuirs , préparation et teinture des fourrures;;
0006601577;AXENS;59981507300086;Usine de SALINDRES - Avenue Jean Moulin - CS 30319;30340;SALINDRES;GARD;OCCITANIE;6342278.660000;1909632.000000;;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(b).(v);non-métaux, oxydes métalliques ou autres composés inorganiques, tels que carbure de calcium, silicium, carbure de silicium
0006104534;GRAPHOCOLOR;77814794200016;19 AVENUE DES VIEUX MOULINS;74000;ANNECY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;941812.000000;6536390.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006301109;SOTREMO;33212653100018;ZI Sud, 2 rue Louis Bréguet;72000;LE MANS;SARTHE;PAYS-DE-LA-LOIRE;488561.000000;6768015.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006104705;SKIS DYNASTAR;60632017400018;1412 Avenue de Genève;74700;SALLANCHES;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;6.629960;45.949107;4326;3230Z;Fabrication d'articles de sport;;
0010000663;PAPETERIES PALM;69480058200017;Avenue Monseigneur Roméro;37160;DESCARTES;INDRE-ET-LOIRE;CENTRE;0.689108;46.977140;4326;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006201561;UEM;77998748600015;Avenue de Blida;57000;METZ;MOSELLE;GRAND-EST;932336.000000;6896768.000000;2154;3514Z;Commerce d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006201757;SNF SA;43000664300042;Route de Haslach;57500;SAINT-AVOLD;MOSELLE;GRAND-EST;969737.000000;6900463.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;;
0006802353;AIRBUS OPERATIONS SAS  St Martin du TOUCH;42091691800048;316 Route de Bayonne, BP M1111;31060;TOULOUSE;HAUTE-GARONNE;OCCITANIE;568603.000000;6280473.000000;2154;3030Z;Construction aéronautique et spatiale;;
0006301239;KNAUF ILE DE FRANCE / OUEST - St Philbert du Peuple;31474685000044;Rue des Terres Noires;49160;SAINT-PHILBERT-DU-PEUPLE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;469737.000000;6703742.000000;2154;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;
0006302487;BRIOCHE PASQUIER CERQUEUX;30511912500022;Route d'Yzernay, BP 2;49360;LES CERQUEUX-DE-MAULEVRIER;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;422985.000000;6662131.000000;2154;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006400499;SEPR;30575641300236;2539, route de Sorgues;84131;VEDENE;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;849219.000000;6322528.000000;2154;2320Z;Fabrication de produits réfractaires;3.(f);Installations destinées à la fusion de matières minérales, y compris celles destinées à la production de fibres minérales d'une capacité de fusion de 20 tonnes par jour
0006401567;LAFARGEHOLCIM CIMENTS;30213556100181;BP 6 - Usine de La Malle, 795 ave des Frères Lumière;13320;BOUC-BEL-AIR;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;893217.000000;6260958.000000;2154;2351Z;Fabrication de ciment;3.(c).(i);de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour
0006600301;FORMICA (Plaine);57212828800139;Z.I. de la Plaine;11500;QUILLAN;AUDE;OCCITANIE;633974.000000;6201003.000000;2154;4669B;Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers;;
0010700258;CLERC ET CARDONE;74652050100014;650, avenue René Cassin, BP 46;73290;LA MOTTE-SERVOLEX;SAVOIE;AUVERGNE-RHONE-ALPES;924997.000000;6503800.000000;2154;2562B;Mécanique industrielle;;
0006301167;VIF ARGENT;38091334300030;V.I.F. (VERY INNOVATIVE FOOD), ZI La Begaudière - 40 route de La Roche-sur-Yon - BP 537;85800;SAINT-GILLES-CROIX-DE-VIE;VENDEE;PAYS-DE-LA-LOIRE;325201.000000;6633152.000000;2154;1085Z;Fabrication de plats préparés;;
0006401321;CONSERVES FRANCE;70622054800061;DOMAINE DU GRAND FRIGOLET;13150;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;839853.000000;6306184.000000;2154;1039A;Autre transformation et conservation de légumes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005100993;Si GROUP;79019750300028;CHEMIN DU TROU BLEUET;60840;CATENOY;OISE;HAUTS-DE-FRANCE;664542.000000;6919693.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(a).(iii);hydrocarbures sulfurés
0005101087;DUO METAL (ex GOUX);51215566400018;795 rue de Saint Hilaire;60150;COUDUN;OISE;HAUTS-DE-FRANCE;686740.000000;6928541.000000;2154;3832Z;Récupération de déchets triés;;
0006301146;HOWMET FIXATIONS SIMMONDS SAS(exARCONIC);32044339300055;9 rue des Cressonières, BP 4;72110;SAINT-COSME-EN-VAIRAIS;SARTHE;PAYS-DE-LA-LOIRE;511272.000000;6799860.000000;2154;2594Z;Fabrication de vis et de boulons;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006000359;SAICA EL ex EMIN LEYDIER;41346459500045;Le Moulin Neuf;87130;CHATEAUNEUF-LA-FORET;HAUTE-VIENNE;NOUVELLE-AQUITAINE;591545.000000;6514070.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0005202084;EUTICALS  SAS;49075603800017;Zone Industrielle de Laville;47240;BON-ENCONTRE;LOT-ET-GARONNE;NOUVELLE-AQUITAINE;512285.000000;6346855.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
0005401157;SETFORGE LA CLAYETTE SOCIETE NOUVELLE;51135347600027;LE VIEUX BOURG - Route des Forges - BP 2, #115;71800;BAUDEMONT;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;800084.000000;6577850.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0005401211;SAFRAN (ex SNECMA);41481521700040;581 avenue de l'Europe, BP 97;71203;LE CREUSOT;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;808510.000000;6635290.000000;2154;3030Z;Construction aéronautique et spatiale;;
0005401335;SUMIRIKO Rubber Compounding France;32280493100044;Usine des Caillots, BP 101;58300;DECIZE;NIEVRE;BOURGOGNE-FRANCHE-COMTE;736475.000000;6637737.000000;2154;2219Z;Fabrication d'autres articles en caoutchouc;;
0005501569;COOPER STANDARD FRANCE;48933290800065;48 route des Eaux - BP 90344;35503;VITRE;ILLE-ET-VILAINE;BRETAGNE;388236.000000;6787297.000000;2154;2219Z;Fabrication d'autres articles en caoutchouc;;
0010400059;BALTHAZARD ET COTTE- CARRIERES ET CHAUX;33127830900033;La Gare;38210;POLIENAS;ISERE;AUVERGNE-RHONE-ALPES;894031.000000;6465138.000000;2154;2352Z;Fabrication de chaux et plâtre;3.(c).(iii);de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour
0006505421;DASSAULT AVIATION;71204245600020;1, avenue du Parc, BP 50;95100;ARGENTEUIL;VAL-D'OISE;ILE-DE-FRANCE;643322.000000;6870617.000000;2154;3030Z;Construction aéronautique et spatiale;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007000830;Peugeot Citroën Mécanique du Nord Ouest SNC;41471376800029;Zone Industrielle n° 2, BP 415;59300;VALENCIENNES;NORD;HAUTS-DE-FRANCE;733880.000000;7026722.000000;2154;2932Z;Fabrication d'autres équipements automobiles;;
0006506454;CPCU ST OUEN I & II;54209732400025;63, rue Ardoin;93400;SAINT-OUEN;SEINE-SAINT-DENIS;ILE-DE-FRANCE;2.325230;48.912030;4326;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006506455;SEBIO;52377860300028;1 AVENUE JEAN MOULIN, QUARTIER ROUGEMONT PERRIN;93270;SEVRAN;SEINE-SAINT-DENIS;ILE-DE-FRANCE;664794.000000;6870490.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006104679;TEFAL SA;30152092000010;CHAMP DE LA MISSION, Les Granges - BP 89;74150;RUMILLY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;929272.000000;6532359.000000;2154;2599A;Fabrication d'articles métalliques ménagers;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006200381;ARDAGH METAL PACKAGING France SAS;44008840900014;131 rue Pierre Fresnel, Zone Industrielle - BP 13;54712;LUDRES;MEURTHE-ET-MOSELLE;GRAND-EST;935325.000000;6839517.000000;2154;7010Z;Activités des sièges sociaux;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006201330;SMART FRANCE SAS;40311943100027;Europôle de Sarreguemines;57910;HAMBACH;MOSELLE;GRAND-EST;994950.000000;6890841.000000;2154;2910Z;Construction de véhicules automobiles;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006201610;SFTR;50472663900025;Carrière Saint- Paul, BP 24;57860;MONTOIS-LA-MONTAGNE;MOSELLE;GRAND-EST;921241.000000;6908176.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006201794;PROTELOR;69201821100023;Route de Synthese, BP 144;57500;SAINT-AVOLD;MOSELLE;GRAND-EST;970677.000000;6900203.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(b).(iii);bases telles que hydroxyde d'ammonium, hydroxyde de potassium, hydroxyde de sodium
0006204558;ARCELORMITTAL CF;48572062700028;Site 2 - ZI Longues Raies;55800;CONTRISSON;MEUSE;GRAND-EST;844060.000000;6858448.000000;2154;2561Z;Traitement et revêtement des métaux;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006301823;SOURIAU;42132026800046;89 route de Saint Hubert;72470;CHAMPAGNE;SARTHE;PAYS-DE-LA-LOIRE;501571.000000;6771988.000000;2154;2733Z;Fabrication de matériel d'installation électrique;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006503349;SOMEC;45650053700018;CHAUFFERIE VAL FOURRE, 23, Rue de Buchelay;78200;MANTES-LA-JOLIE;YVELINES;ILE-DE-FRANCE;603992.000000;6877830.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006700383;N. SCHLUMBERGER;47986161900027;240 Rue de la République;68500;GUEBWILLER;HAUT-RHIN;GRAND-EST;1031402.800000;8765748.500000;;2894Z;Fabrication de machines pour les industries textiles;;
0007001494;COGESTAR;40432409700579;4310 avenue Winston Churchill;62000;ARRAS;PAS-DE-CALAIS;HAUTS-DE-FRANCE;681253.000000;7022700.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006102002;SIDEFAGE;25740162000030;Z.I. d'ARLOD, 5 chemin de Tapey;01200;BELLEGARDE-SUR-VALSERINE;AIN;AUVERGNE-RHONE-ALPES;917404.000000;6557921.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0006202307;LUCART SAS;50802611900018;10 rue Maurice Mougeot - BP 35;88600;LAVAL-SUR-VOLOGNE;VOSGES;GRAND-EST;6.706200;48.192230;4326;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;6.(a);Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses
0006303467;NWL France Production;43361050800031;Rue de la Maison Neuve, CS 40175;44802;SAINT-HERBLAIN;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;348650.000000;6691491.000000;2154;3299Z;Autres activités manufacturières n.c.a.;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006601578;SOLVAY Rhodia Opérations;62203708300079;Quartier Usine;30340;SALINDRES;GARD;OCCITANIE;792104.000000;6342096.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(vi);hydrocarbures halogénés
0006700386;SITDCE - CENTRE DE VALORISATION ENERGETIQUE;91622010600063;174  rue du Ladhoff;68000;COLMAR;HAUT-RHIN;GRAND-EST;1025893.000000;6787055.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0007000744;DANONE PRODUITS FRAIS FRANCE;67203997101753;300 Allée de l'Europe, Zone Industrielle;59270;BAILLEUL;NORD;HAUTS-DE-FRANCE;680833.000000;7070058.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0006802544;BASF HEALTH AND CARE PRODUCTS FRANCE;54678006500019;Usine de Boussens - Estarac;31360;BOUSSENS;HAUTE-GARONNE;OCCITANIE;534713.000000;6232155.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(ii);hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes
0005800480;PIOCHEL SN;51362254800016;Z.I. Louis Delaporte, Zone Verte;76370;ROUXMESNIL-BOUTEILLES;SEINE-MARITIME;NORMANDIE;563961.000000;6979951.000000;2154;2313Z;Fabrication de verre creux;;
0005101176;SAVERGLASS (SAV ...);52572118900013;RUE DE LA GARE - BP 1;60960;FEUQUIERES;OISE;HAUTS-DE-FRANCE;615726.000000;6951048.000000;2154;2313Z;Fabrication de verre creux;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0005101468;SYNTHENE;54204315300015;FERME DE L'EVECHE, BP 20308;60700;PONT-SAINTE-MAXENCE;OISE;HAUTS-DE-FRANCE;672902.000000;6913322.000000;2154;2016Z;Fabrication de matières plastiques de base;;
0005102389;PPG AC FRANCEex SIGMAKALON GRAND PUBLIC;57209324301158;ZI route de Thennes;80110;MOREUIL;SOMME;HAUTS-DE-FRANCE;661417.000000;6966015.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0005301497;ELECTROPOLI FRANCE;42045417500035;4-5 avenue Saint Martin;50540;ISIGNY-LE-BUAT;MANCHE;NORMANDIE;393121.000000;6842939.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006400029;XPO TANK CLEANING SUD FR (Ex : SONECOVI);31519944800046;Impasse de Grèce -Ilôt 384, ZAC de l'ANJOLY;13127;VITROLLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;883841.000000;6260241.000000;2154;8129B;Autres activités de nettoyage n.c.a.;;
0005501955;BRETAGNE CHROME SA;86950068600017;30 Route de Sainte Anne;56330;PLUVIGNER;MORBIHAN;BRETAGNE;250660.000000;6758195.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005501956;HILL ROM;77734641200052;ZI de Talhouët, ZI de Talhouët;56330;PLUVIGNER;MORBIHAN;BRETAGNE;249206.000000;6756985.000000;2154;3250A;Fabrication de matériel médico-chirurgical et dentaire;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0010000745;SNCF VOYAGEURS - SNCF MOBILITES;55204944749896;71, rue des Ateliers;37700;SAINT-PIERRE-DES-CORPS;INDRE-ET-LOIRE;CENTRE;527719.000000;6700953.000000;2154;3317Z;Réparation et maintenance d'autres équipements de transport;;
0006500049;KERAGLASS;38032506800027;Rue Saint-Laurent;77167;BAGNEAUX-SUR-LOING;SEINE-ET-MARNE;ILE-DE-FRANCE;678164.000000;6792020.000000;2154;2311Z;Fabrication de verre plat;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0006506498;VALO'MARNE (EX CIE);83392123200017;10/11  RUE DES MALFOURCHES;94034;CRETEIL;VAL-DE-MARNE;ILE-DE-FRANCE;658623.880000;6853342.650000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006700456;ALSTOM Transport S.A.;38919198200260;6 RTE DE STRASBOURG;67110;REICHSHOFFEN;BAS-RHIN;GRAND-EST;1041263.000000;6879156.000000;2154;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;;
0010000764;SANOFI WINTHROP INDUSTRIE;77566225700218;30-36, avenue Gustave Eiffel;37000;TOURS;INDRE-ET-LOIRE;CENTRE;526295.000000;6705780.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;;
0005800360;DRPC;79520902200016;72, rue Aristide Briand;76650;PETIT-COURONNE;SEINE-MARITIME;NORMANDIE;556272.000000;6921536.000000;2154;5210B;Entreposage et stockage non frigorifique;1.(a);Raffineries de pétrole et de gaz
0006201311;SETFORGE SOCIETE NOUVELLE;51108227300042;Avenue de France, BP 80109;57300;HAGONDANGE;MOSELLE;GRAND-EST;930021.000000;6909466.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0006201286;ArcelorMittal Gandrange;41043591100061;BP 3;57360;AMNEVILLE;MOSELLE;GRAND-EST;877667.343000;2481068.869000;27572;2410Z;Sidérurgie;2.(c).(i);par laminage à chaud d'une capacité de 20 t d'acier brut par heure
0006202256;OI Manufacturing France;33903070200106;28 rue d'Alsace, BP 1;88170;GIRONCOURT-SUR-VRAINE;VOSGES;GRAND-EST;916213.000000;6804682.000000;2154;2313Z;Fabrication de verre creux;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0006300950;STELIA AEROSPACE;77812761300116;Boulevard des Apprentis, BP 50301;44600;SAINT-NAZAIRE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;308424.000000;6700886.000000;2154;3030Z;Construction aéronautique et spatiale;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006301217;EDF SA;55208131754346;Unité de Production Thermique de Cordemais, BP 13;44360;CORDEMAIS;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;331275.000000;6697748.000000;2154;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006301324;CNH INDUSTRIAL France;69548024400646;1 rue Denis Papin;85220;COEX;VENDEE;PAYS-DE-LA-LOIRE;338331.000000;6633327.000000;2154;2830Z;Fabrication de machines agricoles et forestières;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006501167;Borealis Grandpuits;42145440600040;Usine de Grandpuits - CS 20798;77720;MORMANT;SEINE-ET-MARNE;ILE-DE-FRANCE;2.949990;48.597114;4326;2015Z;Fabrication de produits azotés et d'engrais;4.(b).(i);gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle
0006400955;NAPHTACHIMIE;54204142100026;Avenue d'Auguette - Ecopolis Lavéra Sud;13117;MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;863017.000000;6255506.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(i);hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)
0006505994;AIR FRANCE Industries;42049517801178;Zone entretien, Route de l'Arpenteur;95700;ROISSY-EN-FRANCE;VAL-D'OISE;ILE-DE-FRANCE;664503.000000;6879184.000000;2154;5110Z;Transports aériens de passagers;;
0006502851;RECTICEL- PROSEAT;70200178500022;71, AVENUE DE VERDUN;77470;TRILPORT;SEINE-ET-MARNE;ILE-DE-FRANCE;697027.000000;6873248.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
