identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 02 99;Déchets non spécifiés ailleurs.;22.400;22.400;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 03 07;Boues aqueuses contenant de l'encre;11.400;11.400;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 03 08;Déchets liquides aqueux contenant de l'encre;13.800;13.800;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;4.440;4.440;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 03 99;Déchets non spécifiés ailleurs.;1.526;1.526;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 04 10;Déchets de colles et mastics autres que ceux visés à la rubrique 08 04 09;25.200;25.200;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 04 12;Boues de colles et mastics autres que celles visées à la rubrique 08 04 11;16.040;16.040;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 04 14;Boues aqueuses contenant des colles et mastics autres que celles visées à la rubrique 08 04 13;104.600;104.600;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 04 16;Déchets liquides aqueux contenant des colles ou mastics autres que ceux visés à la rubrique 08 04 15;171.600;171.600;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";08 04 99;Déchets non spécifiés ailleurs.;2.580;2.580;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";09 01 07;Pellicules et papiers photographiques contenant de l'argent ou des composés de l'argent;3.780;3.780;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";09 01 08;Pellicules et papiers photographiques sans argent ni composés de l'argent;0.488;0.488;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";10 12 03;Fines et poussières;6.920;6.920;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";11 01 99;Déchets non spécifiés ailleurs.;4.240;4.240;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";12 01 02;Fines et poussières de métaux ferreux;10.880;10.880;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";12 01 99;Déchets non spécifiés ailleurs.;0.010;0.010;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";15 01 02;Emballages en matières plastiques;0.364;0.364;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";15 01 04;Emballages métalliques;21.000;21.000;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";15 01 06;Emballages en mélange;20.000;20.000;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";16 01 03;Pneus hors d'usage;1.982;1.982;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";16 01 22;Composants non spécifiés ailleurs;0.112;0.112;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";16 01 99;Déchets non spécifiés ailleurs.;0.016;0.016;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;101.600;101.600;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;10.940;10.940;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";16 05 09;Produits chimiques mis au rebut autres que ceux visés aux rubriques 16 05 06, 16 05 07 ou 16 05 08.;0.570;0.570;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";17 02 03;Matières plastiques;17.560;17.560;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";17 03 02;Mélanges bitumineux autres que ceux visés à la rubrique 17 03 01;5.720;5.720;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";17 04 03;Plomb;1.200;1.200;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";18 01 01;Objets piquant et coupants (sauf rubrique 18 01 03);0.260;0.260;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";18 01 04;Déchets dont la collecte et l'élimination ne font pas l'objet de prescriptions particulières vis-à-vis des risques d'infection (par exemple vêtements, plâtres, draps, vêtements jetables, langes);0.364;0.364;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";18 01 09;Médicaments autres que ceux visés à la rubrique 18 01 08;5.480;5.480;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";18 02 03;Déchets dont la collecte et l'élimination ne font pas l'objet de prescriptions particulières vis-à-vis des risques d'infection;0.086;0.086;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";19 01 99;Déchets non spécifiés ailleurs;1.000;1.000;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";19 02 99;Déchets non spécifiés ailleurs.;60.400;60.400;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";19 08 14;Boues provenant d'autres traitements des eaux usées industrielles autres que celles visées à la rubrique 19 08 13;288.000;288.000;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";19 08 99;Déchets non spécifiés ailleurs.;19.240;19.240;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";19 09 04;Charbon actif usé;170.800;170.800;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";20 01 28;Peinture, encres, colles et résines autres que celles visées à la rubrique 20 01 27;11.380;11.380;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";20 01 32;Médicaments autres que ceux visés à la rubrique 20 01 31;2.020;2.020;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";20 01 40;Métaux;6.460;6.460;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";20 01 99;Autres fractions non spécifiées ailleurs.;50.200;50.200;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";20 03 01;Déchets municipaux en mélange;5.920;5.920;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";20 03 06;Déchets provenant du nettoyage des égouts;6.240;6.240;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;"";08 01 99;Déchets non spécifiés ailleurs.;105.400;105.400;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;"";15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;0.716;0.716;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2011;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;"";20 01 99;Autres fractions non spécifiées ailleurs.;0.214;0.214;t/an
0005200378;VALBOM;Traitement de déchets non dangereux;2011;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;"";8;Ordures ménagères;10200.000;10200.000;t/an
0005200378;VALBOM;Traitement de déchets non dangereux;2011;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;"";9;Déchets banals des entreprises;5640.000;5640.000;t/an
0005200378;VALBOM;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;28480.000;28480.000;t/an
0005200378;VALBOM;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;7240.000;7240.000;t/an
0005200378;VALBOM;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";8;Ordures ménagères;728000.000;728000.000;t/an
0005200378;VALBOM;Traitement de déchets non dangereux;2011;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";9;Déchets banals des entreprises;251600.000;251600.000;t/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";03 03 02;Boues vertes (provenant de la récupération de liqueur de cuisson);1908.000;1908.000;t/an
0005200571;régie de l'abattoir;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;456.000;456.000;t/an
0005200571;régie de l'abattoir;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;456.000;456.000;t/an
0005200678;RIVE DROITE ENVIRONNEMENT SAS;Traitement de déchets non dangereux;2011;D10;D10 Incinération à terre;;"";19 08 05;Boues provenant du traitement des eaux usées urbaines;13180.000;13180.000;t/an
0005200678;RIVE DROITE ENVIRONNEMENT SAS;Traitement de déchets non dangereux;2011;D10;D10 Incinération à terre;;"";20 03 01;Déchets municipaux en mélange;232000.000;232000.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;59600.000;59600.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;48800.000;48800.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";2;Boues d'effluents industriels;16000.000;16000.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";4;Déchets de bois;532.000;532.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);88400.000;88400.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";6;Déchets animaux de la préparation des aliments et produits alimentaires;8600.000;8600.000;t/an
0005200682;SEDE Environnement;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";7;Fèces, urines et fumier animaux;5120.000;5120.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2011;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;206400.000;206400.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2011;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;11120.000;11120.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2011;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;4880.000;4880.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2011;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;932000.000;932000.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2011;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;258800.000;258800.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);20680.000;20680.000;t/an
0005200948;USTOM MASSUGAS;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);19800.000;19800.000;t/an
0005201026;SMICOTOM;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);31320.000;31320.000;t/an
0005201026;SMICOTOM;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";8;Ordures ménagères;94000.000;94000.000;t/an
0005201163;SMICVAL -St Denis de Pile;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";20 02 01;Déchets biodégradables;29400.000;29400.000;t/an
0005201183;PENA ENVIRONNEMENT;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";02 01 02;Déchets de tissus animaux;1108.000;1108.000;t/an
0005201183;PENA ENVIRONNEMENT;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";02 01 03;Déchets de tissus végétaux;14400.000;14400.000;t/an
0005201183;PENA ENVIRONNEMENT;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;642.000;642.000;t/an
0005201183;PENA ENVIRONNEMENT;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";02 03 01;Boues provenant du lavage, du nettoyage, de l'épluchage, de la centrifugation et de la séparation;276.000;276.000;t/an
0005201183;PENA ENVIRONNEMENT;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";03 03 05;Boues de désencrage provenant du recyclage du papier;8320.000;8320.000;t/an
0005201183;PENA ENVIRONNEMENT;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";19 08 05;Boues provenant du traitement des eaux usées urbaines;7680.000;7680.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;22600.000;22600.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";15 01 03;Emballages en bois;214.000;214.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;66600.000;66600.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;11200.000;11200.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";20 02 01;Déchets biodégradables;9160.000;9160.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R9 ;R9 Régénération ou autres réemplois des huiles;;"";03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;252.000;252.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R9 ;R9 Régénération ou autres réemplois des huiles;;"";19 12 01;Papier et carton;3020.000;3020.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2011;R9 ;R9 Régénération ou autres réemplois des huiles;;"";20 01 99;Autres fractions non spécifiées ailleurs.;24800.000;24800.000;t/an
0005201455;SIETOM DE CHALOSSE;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";8;Ordures ménagères;150800.000;150800.000;t/an
0005201455;SIETOM DE CHALOSSE;Traitement de déchets non dangereux;2011;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;"";8;Ordures ménagères;187200.000;150800.000;t/an
0005201464;SITCOM côte sud des Landes;Traitement de déchets non dangereux;2011;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;"";8;Ordures ménagères;138800.000;138800.000;t/an
0005201653;LOCATELLI S.A.S;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";9;Déchets banals des entreprises;120.000;96.000;t/an
0005201675;SITCOM - Messanges;Traitement de déchets non dangereux;2011;D10;D10 Incinération à terre;;"";8;Ordures ménagères;60000.000;60000.000;t/an
0005201689;FP BOIS;Traitement de déchets non dangereux;2011;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";15 01 06;Emballages en mélange;49.000;49.000;t/an
0005201689;FP BOIS;Traitement de déchets non dangereux;2011;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";17 04 05;Fer et acier;38.600;38.600;t/an
0005201691;GASCOGNE PAPIER;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";03 03 02;Boues vertes (provenant de la récupération de liqueur de cuisson);1672.000;1672.000;t/an
0005201691;GASCOGNE PAPIER;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";03 03 10;Refus fibreux, boues de fibres, de charge et de couchage provenant d'une séparation mécanique;706.000;706.000;t/an
0005201691;GASCOGNE PAPIER;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";03 03 11;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 03 03 10;10020.000;10020.000;t/an
0005201691;GASCOGNE PAPIER;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";03 03 99;Déchets non spécifiés ailleurs.;3960.000;3960.000;t/an
0005201691;GASCOGNE PAPIER;Traitement de déchets non dangereux;2011;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);1454.000;1454.000;t/an
0005201789;SIVOM des cantons du pays de Born;Traitement de déchets non dangereux;2011;D10;D10 Incinération à terre;;"";8;Ordures ménagères;149200.000;149200.000;t/an
0005201789;SIVOM des cantons du pays de Born;Traitement de déchets non dangereux;2011;D10;D10 Incinération à terre;;"";9;Déchets banals des entreprises;16480.000;16480.000;t/an
0005201873;SICTOM DU MARSAN;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;5520.000;5520.000;t/an
0005201873;SICTOM DU MARSAN;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";8;Ordures ménagères;86400.000;86400.000;t/an
0005201940;BIOLANDES PIN DECOR;Traitement de déchets non dangereux;2011;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";07 06 99;Déchets non spécifiés ailleurs.;4920.000;4920.000;t/an
