,admin4
58654,57016
58655,57017
58656,57019
58657,57021
58658,57022
58659,57024
58660,57025
58661,57026
58662,57027
58663,57028
58664,57029
58665,57030
58666,57031
58667,57032
58668,57033
58669,57034
58670,57035
58671,57037
58672,57038
58673,57039
58674,57040
58675,57043
58676,57044
58677,57045
58678,57046
58679,57047
58680,57048
58681,57049
58682,57050
58683,57051
58684,57053
58685,57054
58686,57055
58687,57056
58688,57057
58689,57058
58690,57059
58691,57061
58692,57062
58693,57063
58694,57064
58695,57065
58696,57066
58697,57067
58698,57069
58699,57070
58700,57071
58701,57072
58702,57074
58703,57075
58704,57076
58705,57077
58706,57079
58707,57080
58708,57081
58709,57082
58710,57083
58711,57085
58712,57087
58713,57088
58714,57090
58715,57091
58716,57092
58717,57095
58718,57098
59316,67011
59317,67012
59318,67013
59320,67016
59321,67017
59322,67019
59323,67020
59324,67021
59325,67022
59326,67023
59327,67025
59328,67026
59329,67027
59330,67028
59331,67029
59332,67030
59333,67031
59334,67032
59335,67033
59336,67034
59337,67035
59338,67036
59339,67037
59340,67038
59341,67039
59342,67040
59344,67043
59345,67044
59346,67045
59347,67046
59348,67047
59349,67048
59350,67049
59351,67050
59352,67051
59353,67054
59354,67055
59355,67056
59356,67058
59357,67059
59358,67060
59359,67062
59360,67065
59361,67067
59362,67068
59363,67070
59364,67071
59365,67072
59366,67073
59367,67074
59368,67075
59369,67076
59370,67077
59371,67080
59372,67081
59373,67082
59374,67084
59375,67085
59376,67086
59377,67087
59378,67089
59379,67090
59380,67091
59381,67092
59382,67094
59383,67095
59384,67096
59385,67097
59386,68011
59387,68012
59388,68013
59389,68014
59390,68015
59391,68016
59392,68017
59393,68018
59394,68019
59395,68020
59396,68021
59397,68022
59398,68023
59399,68025
59400,68026
59401,68027
59402,68028
59404,68032
59405,68033
59406,68034
59407,68036
59408,68037
59409,68038
59410,68039
59411,68041
59412,68042
59413,68043
59414,68045
59415,68046
59416,68050
59417,68051
59418,68054
59419,68055
59420,68056
59421,68057
59422,68059
59423,68060
59424,68061
59425,68062
59426,68063
59427,68064
59428,68067
59429,68068
59430,68069
59432,68071
59433,68072
59434,68073
59435,68074
59436,68075
59437,68076
59438,68077
59439,68078
59440,68079
59441,68080
59442,68082
59443,68083
59444,68084
59445,68086
59446,68087
59447,68088
59448,68089
59449,68092
59450,68093
59451,68094
59452,68095
59453,68096
59454,68097
59455,68098
60450,88010
60451,88012
60452,88013
60453,88014
60454,88015
60457,88019
60458,88022
60459,88025
60460,88026
60461,88027
60463,88030
60464,88031
60465,88032
60466,88036
60467,88037
60468,88038
60469,88039
60470,88040
60471,88041
60472,88042
60473,88043
60474,88044
60475,88045
60476,88046
60477,88047
60478,88050
60479,88051
60480,88053
60481,88054
60482,88055
60483,88056
60484,88058
60485,88059
60487,88062
60488,88063
60489,88069
60490,88070
60491,88071
60492,88073
60493,88076
60494,88077
60495,88080
60496,88081
60497,88083
60498,88084
60499,88085
60500,88086
60501,88087
60502,88091
60504,88093
60505,88094
60506,88097
60507,88098
60773,08003
61044,54002
61045,54004
61046,54005
61047,54006
61048,54007
61049,54008
61051,55004
61052,55005
61053,55007
61061,57003
61062,57004
61063,57006
61064,57007
61065,57008
61117,67001
61118,67002
61119,67003
61120,67004
61121,67005
61122,67006
61123,67008
61124,68001
61125,68002
61126,68004
61127,68005
61128,68006
61129,68007
61130,68008
61228,88002
61229,88003
61231,88006
61232,88008
61263,55533
61265,67377
61281,57212
61382,08263
61385,08311
61388,08367
61391,08429
61392,08448
61393,08450
61394,08469
61395,08485
62053,52127
62054,52132
62061,52256
62063,52277
62067,52320
62069,52358
62085,54149
62086,54186
62087,54188
62088,54192
62089,54205
62090,54241
62091,54250
62092,54329
62093,54336
62094,54355
62095,54372
62096,54377
62097,54390
62098,54395
62099,54428
62100,54431
62101,54435
62102,54475
62103,54508
62104,54521
62105,54528
62106,54535
62107,54537
62108,54542
62109,54543
62110,54552
62111,54553
62112,54565
62113,55143
62114,55145
62115,55267
62116,55299
62117,55313
62118,55316
62119,55324
62121,55351
62122,55399
62124,55463
62125,55467
62138,57106
62139,57107
62140,57162
62141,57177
62142,57193
62143,57204
62144,57208
62145,57209
62146,57210
62147,57218
62148,57227
62149,57247
62150,57251
62151,57254
62152,57311
62153,57385
62154,57407
62155,57414
62156,57463
62157,57552
62158,57563
62159,57598
62160,57606
62161,57612
62162,57618
62163,57623
62164,57628
62165,57631
62166,57672
62167,57696
62168,57716
62169,57727
62337,67105
62338,67132
62339,67194
62340,67283
62341,67300
62342,67304
62343,67308
62344,67429
62345,67437
62346,67463
62347,67483
62348,67507
62349,67537
62350,67544
62351,68112
62352,68134
62353,68201
62355,68225
62356,68226
62357,68262
62358,68334
62359,68357
62360,68371
62361,68374
62617,88115
62619,88151
62620,88152
62621,88153
62623,88212
62624,88215
62625,88258
62626,88259
62627,88273
62628,88313
62629,88315
62630,88316
62631,88321
62632,88332
62633,88335
62634,88347
62635,88370
62636,88383
62637,88417
62639,88434
62640,88451
62641,88495
62642,88496
62643,88507
62644,88510
62726,08058
62730,08090
62957,54012
62958,54040
62959,54053
62960,54054
62961,54060
62962,54075
62963,54078
62964,54082
62965,54092
62977,57042
62978,57060
62979,57089
63014,67063
63015,67083
63016,68010
63017,68029
63018,68066
63019,68090
63020,68091
63108,88011
63109,88017
63111,88078
63112,88079
63113,88090
63114,88095
63154,54001
63156,57001
63268,08101
63269,08110
63271,08116
63274,08168
63276,08218
63277,08228
63278,08284
63279,08294
63280,08317
63997,55172
63999,55347
64001,55401
64010,57200
64011,57267
64012,57452
64129,67210
64130,67371
64132,67519
64379,88120
64380,88177
64381,88178
64383,88244
64384,88302
64385,88306
64386,88322
64387,88324
64388,88325
64389,88346
64390,88356
64391,88362
64392,88398
64393,88399
64394,88438
64395,88444
64396,88462
64397,88468
64398,88470
64401,88492
64402,88501
64403,88519
64467,08019
64468,08040
64469,08061
64470,08063
64761,54048
64803,67066
64804,68044
64954,88028
64955,88057
64956,88068
64957,88075
64986,88001
65457,52122
65460,52217
65462,52237
65484,54226
65485,54230
65486,54236
65487,54322
65488,54444
65489,54458
65490,54476
65491,54576
65492,54580
65493,54600
65496,55270
65497,55281
65499,55450
65506,57158
65507,57168
65508,57291
65509,57335
65510,57411
65511,57436
65512,57440
65513,57462
65514,57481
65515,57491
65516,57492
65517,57506
65518,57538
65519,57551
65520,57620
65521,57703
65522,57707
65524,57737
65602,67362
65603,67468
65604,68137
65605,68293
65729,88100
65730,88107
65731,88121
65732,88185
65733,88186
65735,88228
65736,88232
65737,88257
65739,88286
65741,88293
65742,88334
65743,88350
65744,88354
65745,88363
65746,88433
65747,88458
65748,88459
65749,88476
65750,88504
65898,54013
65899,54030
65900,54058
65901,54064
65911,57036
65912,57041
65913,57084
65914,57096
65929,67088
65930,68024
65931,68052
65932,68065
65970,88020
65971,88066
65972,88082
66008,57002
66020,54009
66021,57009
66055,55436
66059,67505
66067,54289
66073,88024
66074,88480
66081,55563
66102,88184
66109,57730
66113,57020
66114,57656
66135,57559
66144,88023
66163,54003
66168,57686
66197,54224
66209,54420
66235,88387
66236,88431
66243,68085
66244,54414
66245,54426
66246,54099
66328,88290
66412,54487
66413,88264
66420,55510
66424,88035
66489,88099
66490,88247
66494,54461
66495,54121
66539,68181
66598,55465
66605,55162
66626,54516
66648,67099
66678,54352
66698,54132
66699,54442
66720,57073
66764,54501
66769,54306
66786,68240
66791,54265
66811,57668
66825,68266
66855,68058
66869,57018
66875,88009
66876,55009
66897,68009
66921,54034
66949,88074
66974,54127
67044,88364
67050,54412
67058,88005
67059,88277
67060,88503
67061,88021
67081,57099
67109,68049
67111,54400
67125,88477
67133,57336
67170,57370
67178,57097
67203,67009
67214,55425
67228,55008
67230,67052
67238,67129
67267,88106
67276,67098
67288,54280
67341,54547
67343,57246
67357,55411
67358,55482
67363,88454
67387,55263
67388,55264
67393,54291
67398,67159
67399,67241
67400,67373
67401,67454
67403,55118
67404,55119
67450,54443
67451,67208
67452,67245
67454,57186
67455,57749
67456,57259
67519,57565
67525,68168
67526,67053
67527,67453
67528,67349
67529,67455
67530,67405
67584,55018
67585,55362
67588,54170
67589,88103
67659,88385
67661,55099
67669,68169
67670,68212
67671,68030
67693,67093
67694,67147
67695,67160
67696,67550
67697,67205
67698,67244
67699,67204
67746,68099
67752,67079
67753,67330
67754,67508
67755,57137
67800,54515
67811,88413
67842,57521
67854,68170
67881,57679
67902,57638
67924,54572
67926,57093
67927,57537
67934,67261
67935,68035
67936,68182
67937,68232
67942,88373
68136,08041
68138,08057
68140,08115
68141,08138
68143,08194
68145,08215
68149,08275
68151,08300
68155,08376
68156,08432
68159,08471
68160,08481
69317,52074
69321,52101
69342,52332
69344,52377
69351,52400
69384,54032
69385,54033
69386,54035
69387,54056
69388,54093
69389,54128
69390,54129
69391,54140
69392,54166
69393,54168
69394,54234
69395,54271
69396,54316
69397,54334
69398,54343
69399,54457
69400,54469
69401,54480
69402,54486
69403,54491
69404,54518
69405,54602
69406,55002
69408,55013
69411,55060
69412,55085
69414,55094
69415,55114
69418,55148
69420,55170
69423,55191
69424,55218
69426,55258
69427,55276
69429,55341
69430,55344
69432,55361
69435,55385
69436,55386
69438,55394
69441,55464
69443,55473
69444,55495
69446,55507
69449,55521
69450,55530
69451,55535
69452,55571
69453,55573
69472,57052
69473,57086
69474,57120
69475,57160
69476,57181
69477,57195
69478,57240
69479,57270
69480,57337
69481,57367
69482,57415
69483,57446
69484,57447
69485,57475
69486,57482
69487,57488
69488,57530
69489,57556
69490,57570
69491,57593
69492,57605
69493,57607
69494,57680
69495,57682
69496,57701
69497,57750
69498,57757
69499,57760
69743,67010
69744,67018
69745,67061
69746,67069
69747,67078
69748,67104
69749,67113
69750,67122
69751,67173
69752,67228
69753,67229
69754,67242
69755,67307
69756,67315
69757,67321
69758,67339
69759,67347
69760,67351
69761,67384
69762,67409
69763,67442
69764,67458
69765,67459
69766,67485
69767,67488
69768,67489
69769,67526
69770,67527
69771,67530
69773,68081
69774,68105
69775,68106
69776,68145
69778,68192
69779,68210
69780,68216
69781,68221
69782,68250
69783,68350
69784,68352
70223,88033
70224,88064
70226,88089
70227,88104
70228,88109
70229,88190
70230,88197
70231,88213
70232,88227
70233,88266
70234,88281
70235,88305
70236,88317
70237,88345
70238,88386
70239,88388
70240,88410
70241,88424
70242,88435
70243,88460
70244,88485
70245,88491
70246,88521
70247,88522
70435,08445
70441,08343
70443,08199
70444,08180
70445,08149
70449,08099
70450,08096
70451,08094
70452,08081
70454,08020
70556,55192
70715,67396
70728,88060
70772,67057
70839,52033
70841,52465
