identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005701278;Aciéries HACHETTE et DRIOUT;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);52;"";15 01 01;Emballages en papier/carton;15.8;t/an
0005701278;Aciéries HACHETTE et DRIOUT;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);52;"";15 01 02;Emballages en matières plastiques;7.9;t/an
0005701278;Aciéries HACHETTE et DRIOUT;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);52;"";15 01 03;Emballages en bois;96;t/an
0005701278;Aciéries HACHETTE et DRIOUT;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;54;"";10 09 03;Laitiers de four de fonderie;4720;t/an
0005701278;Aciéries HACHETTE et DRIOUT;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;52;"";10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;9600;t/an
0005701280;ETILAM;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;52;"";20 03 01;Déchets municipaux en mélange;10.3;t/an
0005701280;ETILAM;Production de déchets non dangereux;2012;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;52;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;11.8;t/an
0005701280;ETILAM;Production de déchets non dangereux;2012;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);52;"";12 01 01;Limaille et chutes de métaux ferreux;2130;t/an
0005701280;ETILAM;Production de déchets non dangereux;2012;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);52;"";20 01 01;Papier et carton;34.7;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);52;"";10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;7630;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";10 09 99;Déchets non spécifiés ailleurs.;38;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;52;"";20 03 01;Déchets municipaux en mélange;103;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;52;"";20 03 04;Boues de fosses septiques;29;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;59;"";10 09 99;Déchets non spécifiés ailleurs.;3.7;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;"";10 09 06;Noyaux et moules de fonderie n'ayant pas subi la coulée autres que ceux visés à la rubrique 10 09 05;101;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;54;"";10 09 99;Déchets non spécifiés ailleurs.;847;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;"";16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0.145;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";20 01 40;Métaux;79.7;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";10 09 06;Noyaux et moules de fonderie n'ayant pas subi la coulée autres que ceux visés à la rubrique 10 09 05;115;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;430;t/an
0005701293;FONDERIES GHM - WASSY;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";16 11 04;Autres revêtements de fours et réfractaires provenant de procédés métallurgiques non visés à la rubrique 16 11 03;36.3;t/an
0005701339;FORGES DE COURCELLES;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;12 01 02;Fines et poussières de métaux ferreux;554.56;t/an
0005701339;FORGES DE COURCELLES;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;52;"";17 02 01;Bois;420;t/an
0005701356;SOREMO;Production de déchets non dangereux;2012;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);52;"";19 12 04;Matières plastiques et caoutchouc;633;t/an
0005701356;SOREMO;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;10 06 02;Crasses et écumes provenant de la production primaire et secondaire;2360;t/an
0005701356;SOREMO;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;16 01 18;Métaux non ferreux;3360;t/an
0005701356;SOREMO;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;LUXEMBOURG;17 04 05;Fer et acier;35400;t/an
0005701463;REMIVAL;Production de déchets non dangereux;2012;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);51;"";19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;3860;t/an
0005701463;REMIVAL;Production de déchets non dangereux;2012;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;51;"";19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;12600;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);77;"";12 01 15;Boues d'usinage autres que celles visées à la rubrique 12 01 14;22;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);77;"";19 02 06;Boues provenant des traitements physicochimiques autres que celles visées à la rubrique 19 02 05;84.4;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;51;"";20 03 01;Déchets municipaux en mélange;160.48;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;69;"";08 01 99;Déchets non spécifiés ailleurs.;0.4;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 03;Emballages en bois;111.36;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 05;Emballages composites;55.8;t/an
0005701472;ARCELORMITTAL CENTRES DE SERVICES;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 06;Emballages en mélange;2.52;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";15 01 03;Emballages en bois;903.88;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";17 04 02;Aluminium;2711.502;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;72;"";12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;20.52;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";15 01 02;Emballages en matières plastiques;26.36;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";17 04 05;Fer et acier;118.44;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 01;Emballages en papier/carton;367.550;t/an
0005701486;Centre Hospitalier Universitaire de Reims;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";20 01 01;Papier et carton;430;t/an
0005701486;Centre Hospitalier Universitaire de Reims;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";20 03 07;Déchets encombrants;76;t/an
0005701486;Centre Hospitalier Universitaire de Reims;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";20 03 99;Déchets municipaux non spécifiés ailleurs.;5832;t/an
0005701486;Centre Hospitalier Universitaire de Reims;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";20 02 01;Déchets biodégradables;122;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;D10;D10 Incinération à terre;62;"";08 01 20;Suspensions aqueuses contenant de la peinture ou du vernis autres que celles visées à la rubrique 08 01 19;148;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;972;"";03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;2470;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;51;"";20 01 99;Autres fractions non spécifiées ailleurs.;24.8;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";16 01 17;Métaux ferreux;92.5;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";20 01 01;Papier et carton;43.2;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;"";20 01 02;Verre;24.9;t/an
0005701524;PASTURAL;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";20 01 39;Matières plastiques;7.56;t/an
0005701542;MEG;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";20 01 99;Autres fractions non spécifiées ailleurs.;24.9;t/an
0005701542;MEG;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";10 13 04;Déchets de calcination et d'hydratation de la chaux;15;t/an
0005701542;MEG;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";17 04 05;Fer et acier;4.11;t/an
0005701542;MEG;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 01;Emballages en papier/carton;11.3;t/an
0005701542;MEG;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 02;Emballages en matières plastiques;2.33;t/an
0005701542;MEG;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 03;Emballages en bois;13.7;t/an
0005701542;MEG;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;2000;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;51;"";20 03 01;Déchets municipaux en mélange;133.68;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";02 07 01;Déchets provenant du lavage, du nettoyage et de la réduction mécanique des matières premières;936;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";02 07 04;Matières impropres à la consommation ou à la transformation;1038;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;67;"";15 01 02;Emballages en matières plastiques;369.16;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 03;Emballages en bois;73.66;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";20 01 02;Verre;6208.56;t/an
0005701562;MHCS - CUVERIE BERNON;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;ALLEMAGNE;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;47.78;t/an
0005701564;AUTO PIECES;Production de déchets non dangereux;2012;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);39;"";16 01 03;Pneus hors d'usage;10.370;t/an
0005701564;AUTO PIECES;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;4063.68;t/an
0005701569;SUEZ RR IWS CHEMICALS France;Production de déchets non dangereux;2012;D10;D10 Incinération à terre;78;"";07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;215.24;t/an
0005701569;SUEZ RR IWS CHEMICALS France;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;69;"";11 01 99;Déchets non spécifiés ailleurs.;4.116;t/an
0005701569;SUEZ RR IWS CHEMICALS France;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;62;"";16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;12.24;t/an
0005701569;SUEZ RR IWS CHEMICALS France;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;67;"";16 05 09;Produits chimiques mis au rebut autres que ceux visés aux rubriques 16 05 06, 16 05 07 ou 16 05 08.;21.0;t/an
0005701569;SUEZ RR IWS CHEMICALS France;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;92;"";16 05 09;Produits chimiques mis au rebut autres que ceux visés aux rubriques 16 05 06, 16 05 07 ou 16 05 08.;10.56;t/an
0005701569;SUEZ RR IWS CHEMICALS France;Production de déchets non dangereux;2012;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;21;"";19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;1431.4;t/an
0005701609;SAS GIVAUDAN France;Production de déchets non dangereux;2012;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);51;"";20 03 01;Déchets municipaux en mélange;215.92;t/an
0005701609;SAS GIVAUDAN France;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";02 01 03;Déchets de tissus végétaux;30.52;t/an
0005701609;SAS GIVAUDAN France;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";15 01 01;Emballages en papier/carton;23.2;t/an
0005701609;SAS GIVAUDAN France;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;14.68;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";15 01 03;Emballages en bois;194;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;77;"";16 01 17;Métaux ferreux;440;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;51;"";20 03 99;Déchets municipaux non spécifiés ailleurs.;752;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);60;"";17 04 01;Cuivre, bronze, laiton;244;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;BELGIQUE;17 04 01;Cuivre, bronze, laiton;278;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);77;"";17 04 02;Aluminium;448;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);93;"";17 04 02;Aluminium;22;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;PAYS-BAS;17 04 02;Aluminium;554;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);01;"";20 01 01;Papier et carton;2848;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";20 01 01;Papier et carton;392;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;"";20 01 01;Papier et carton;2188;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);69;"";20 01 01;Papier et carton;406;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);93;"";20 01 01;Papier et carton;908;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;ALLEMAGNE;20 01 01;Papier et carton;48;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";12 01 01;Limaille et chutes de métaux ferreux;1144;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;"";12 01 03;Limaille et chutes de métaux non ferreux;54;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";16 01 03;Pneus hors d'usage;52;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;16 01 17;Métaux ferreux;84;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";17 04 01;Cuivre, bronze, laiton;90;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;93;"";17 04 01;Cuivre, bronze, laiton;82;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;17 04 01;Cuivre, bronze, laiton;412;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;"";17 04 02;Aluminium;276;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;17 04 02;Aluminium;98;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;17 04 03;Plomb;374;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;"";17 04 04;Zinc;122;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;17 04 04;Zinc;442;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;08;"";17 04 05;Fer et acier;1550;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";17 04 05;Fer et acier;2152;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;57;"";17 04 05;Fer et acier;7518;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;67;"";17 04 05;Fer et acier;3172;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;17 04 05;Fer et acier;26416;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;"";17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;156;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;77;"";17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;722;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;150;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;28;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;77;"";20 01 40;Métaux;102;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;20 01 40;Métaux;168;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;20 01 40;Métaux;10;t/an
0005701621;Ets GIRON Père et Fils;Production de déchets non dangereux;2012;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;93;"";15 01 02;Emballages en matières plastiques;636;t/an
0005701625;DERICHEBOURG ENVIRONNEMENT - ESKA;Production de déchets non dangereux;2012;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;"";16 01 15;Antigels autres que ceux visés à la rubrique 16 01 14;0.10;t/an
0005701625;DERICHEBOURG ENVIRONNEMENT - ESKA;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;57;"";16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;5836.06;t/an
0005701625;DERICHEBOURG ENVIRONNEMENT - ESKA;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";19 12 02;Métaux ferreux;83567.906;t/an
0005701625;DERICHEBOURG ENVIRONNEMENT - ESKA;Production de déchets non dangereux;2012;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";19 12 03;Métaux non ferreux;4898.092;t/an
0005701734;MALTEUROP FRANCE - Pringy;Production de déchets non dangereux;2012;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);51;"";19 08 99;Déchets non spécifiés ailleurs.;3990;t/an
0005701747;RVA;Production de déchets non dangereux;2012;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;ALLEMAGNE;10 03 30;Déchets provenant du traitement des scories salées et du traitement des crasses noires autres que ceux visés à la rubrique 10 03 29;464;t/an
