identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);88;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;1.16;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);70;"";20 02 01;Déchets biodégradables;36.4;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";12 01 01;Limaille et chutes de métaux ferreux;4280;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";12 01 03;Limaille et chutes de métaux non ferreux;158.6;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";12 01 04;Fines et poussières de métaux non ferreux;27.4;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";16 01 17;Métaux ferreux;3320;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";16 01 18;Métaux non ferreux;30;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";16 01 22;Composants non spécifiés ailleurs;14;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;73.0;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;25;"";16 08 01;Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07);46.2;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";17 04 05;Fer et acier;434;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";17 04 07;Métaux en mélange;66.2;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;25;"";15 01 02;Emballages en matières plastiques;50.8;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;67;"";15 01 02;Emballages en matières plastiques;414;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;70;"";15 01 02;Emballages en matières plastiques;794;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;21;"";16 01 03;Pneus hors d'usage;24.4;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;"";16 01 20;Verre;328;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;70;"";17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;4360;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;26;"";20 01 11;Textiles;71.0;t/an
0005901373;MAISON PIETRA et Fils;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;25;"";20 01 99;Autres fractions non spécifiées ailleurs.;3340;t/an
0005901373;MAISON PIETRA et Fils;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);25;"";15 01 01;Emballages en papier/carton;758;t/an
0005901373;MAISON PIETRA et Fils;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);88;"";15 01 03;Emballages en bois;3240;t/an
0005901373;MAISON PIETRA et Fils;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);68;"";16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;1014;t/an
0005901373;MAISON PIETRA et Fils;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);90;"";17 04 05;Fer et acier;109800;t/an
0005901373;MAISON PIETRA et Fils;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);90;"";17 04 07;Métaux en mélange;4300;t/an
0005901374;GE ENERGY PRODUCTS FRANCE SNC;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";20 03 01;Déchets municipaux en mélange;298.32;t/an
0005901374;GE ENERGY PRODUCTS FRANCE SNC;Production de déchets non dangereux;2010;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);25;"";11 01 14;Déchets de dégraissage autres que ceux visés à la rubrique 11 01 13;2631.48;t/an
0005901374;GE ENERGY PRODUCTS FRANCE SNC;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);90;"";15 01 03;Emballages en bois;1013.0;t/an
0005901374;GE ENERGY PRODUCTS FRANCE SNC;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);90;"";20 01 01;Papier et carton;86.08;t/an
0005901374;GE ENERGY PRODUCTS FRANCE SNC;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;28;"";12 01 21;Déchets de meulage et matériaux de meulage autres que ceux visés à la rubrique 12 01 20;362.4;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);90;"";17 01 03;Tuiles et céramiques;474.48;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);90;"";17 01 07;Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.;1137.32;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;70;"";03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;231.88;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;70;"";03 03 01;Déchets d'écorce et de bois;175.36;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;25;"";15 01 01;Emballages en papier/carton;1526.96;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;68;"";15 01 02;Emballages en matières plastiques;27.16;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;70;"";15 01 03;Emballages en bois;2068.08;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;25;"";15 01 06;Emballages en mélange;52.88;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";20 01 99;Autres fractions non spécifiées ailleurs.;12559.68;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;25;"";16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;9.4;t/an
0005901449;EST RECYCLAGE S.A.S;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;70;"";17 04 07;Métaux en mélange;71.8;t/an
0005901990;SERTRID;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);90;"";15;Résidus d'opérations thermiques;40000;t/an
0005901990;SERTRID;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;61;"";15;Résidus d'opérations thermiques;696;t/an
0005901990;SERTRID;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;90;"";15;Résidus d'opérations thermiques;8040;t/an
0005902597;SYBERT UIOM;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);25;"";15;Résidus d'opérations thermiques;30520;t/an
0005902597;SYBERT UIOM;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;57;"";15;Résidus d'opérations thermiques;4360;t/an
0005902597;SYBERT UIOM;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;"";15;Résidus d'opérations thermiques;307.6;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D10;D10 Incinération à terre;38;"";06 07 99;Déchets non spécifiés ailleurs.;35.6;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;39;"";08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.624;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);39;"";07 02 13;Déchets plastiques;146.8;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);39;"";10 01 02;Cendres volantes de charbon;23800;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;175.8;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;17.2;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";17 02 03;Matières plastiques;12.72;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);39;"";17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;2760;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);21;"";19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;280;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);53;"";19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;100.6;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";20 01 39;Matières plastiques;24.2;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;"";20 01 99;Autres fractions non spécifiées ailleurs.;758;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);10;"";19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;3120;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);68;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;152;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);71;"";20 02 01;Déchets biodégradables;480;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;21;"";17 04 05;Fer et acier;728;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;21;"";17 04 07;Métaux en mélange;40.8;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;21;"";10 01 02;Cendres volantes de charbon;6900;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;39;"";10 01 02;Cendres volantes de charbon;740;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;70;"";10 01 02;Cendres volantes de charbon;6760;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;39;"";15 01 03;Emballages en bois;306;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;21;"";15 01 05;Emballages composites;376;t/an
0005902685;INOVYN France;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;63;"";20 01 02;Verre;16.96;t/an
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);25;"";20 03 01;Déchets municipaux en mélange;12120;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);86;"";12 01 99;Déchets non spécifiés ailleurs.;1007.72;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;86;"";06 13 03;Noir de carbone;1.436;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;86;"";08 04 99;Déchets non spécifiés ailleurs.;4.612;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;62;"";12 01 99;Déchets non spécifiés ailleurs.;1597.64;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);87;"";03 03 08;Déchets provenant du tri de papier et de carton destinés au recyclage;124.96;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);87;"";15 01 03;Emballages en bois;25.36;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);45;"";16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;489.68;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;87;"";02 01 10;Déchets métalliques;202.96;t/an
0006000274;VALEO Usine;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;28;"";12 01 99;Déchets non spécifiés ailleurs.;1023.76;t/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);13;"";15;Résidus d'opérations thermiques;5760;t/an
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);87;"";15;Résidus d'opérations thermiques;64400;t/an
0006000283;DELVERT;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);19;"";9;Déchets banals des entreprises;1928;t/an
0006000283;DELVERT;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);19;"";04 02 10;Matières organiques issues de produits naturels (par exemple, graisse, cire);2060;t/an
0006000283;DELVERT;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);19;"";2;Boues d'effluents industriels;836;t/an
0006000283;DELVERT;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;19;"";19 10 01;Déchets de fer ou d'acier;197.2;t/an
0006000283;DELVERT;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;19;"";07 02 13;Déchets plastiques;160.6;t/an
0006000283;DELVERT;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;19;"";15 01 01;Emballages en papier/carton;394;t/an
0006000317;DS Smith Packaging Consumer;Production de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;16;"";03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;366;t/an
0006000317;DS Smith Packaging Consumer;Production de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;16;"";20 02 03;Autres déchets non biodégradables.;80;t/an
0006000317;DS Smith Packaging Consumer;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;16;"";16 01 17;Métaux ferreux;26;t/an
0006000317;DS Smith Packaging Consumer;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;16;"";16 01 18;Métaux non ferreux;34;t/an
0006000317;DS Smith Packaging Consumer;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;16;"";03 03 08;Déchets provenant du tri de papier et de carton destinés au recyclage;11108;t/an
0006000317;DS Smith Packaging Consumer;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;16;"";17 02 03;Matières plastiques;80;t/an
0006000348;PANNEAUX DE CORREZE;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);19;"";20 01 99;Autres fractions non spécifiées ailleurs.;122;t/an
0006000348;PANNEAUX DE CORREZE;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);19;"";10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);4454;t/an
0006000348;PANNEAUX DE CORREZE;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);19;"";15 01 01;Emballages en papier/carton;36;t/an
0006000348;PANNEAUX DE CORREZE;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;19;"";20 01 40;Métaux;82;t/an
0006000357;EUROCOUSTIC SA;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);36;"";10 11 99;Déchets non spécifiés ailleurs.;224;t/an
0006000357;EUROCOUSTIC SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;36;"";15 01 01;Emballages en papier/carton;85.2;t/an
0006000357;EUROCOUSTIC SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;36;"";15 01 03;Emballages en bois;54.4;t/an
0006000357;EUROCOUSTIC SA;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;36;"";17 04 05;Fer et acier;258;t/an
0006000357;EUROCOUSTIC SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;23;"";16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;3940;t/an
0006000357;EUROCOUSTIC SA;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;14820;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);86;"";03 03 99;Déchets non spécifiés ailleurs.;266;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);16;"";03 03 01;Déchets d'écorce et de bois;2300;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);16;"";03 03 02;Boues vertes (provenant de la récupération de liqueur de cuisson);17460;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);16;"";03 03 09;Boues carbonatées;2460;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);16;"";03 03 11;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 03 03 10;5200;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);16;"";03 03 99;Déchets non spécifiés ailleurs.;392;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);16;"";10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);2940;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;87;"";03 03 09;Boues carbonatées;5500;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;87;"";10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);17000;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);40;"";03 03 01;Déchets d'écorce et de bois;84.4;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;87;"";20 01 40;Métaux;214;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;87;"";03 03 08;Déchets provenant du tri de papier et de carton destinés au recyclage;642;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;87;"";20 01 39;Matières plastiques;4.96;t/an
0006000427;SYTTOM-UIOM BRIVE;Production de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);19;"";15;Résidus d'opérations thermiques;52000;t/an
0006000457;VALDI;Production de déchets non dangereux;2010;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;42;"";11 01 10;Boues et gâteaux de filtration autres que ceux visés à la rubrique 11 01 09;199.4;t/an
0006000457;VALDI;Production de déchets non dangereux;2010;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;87;"";20 03 01;Déchets municipaux en mélange;193.6;t/an
0006000457;VALDI;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);03;"";19 12 09;Minéraux (par exemple : sable, cailloux);256;t/an
0006000457;VALDI;Production de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);53;"";19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;898;t/an
