ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2017;060904230002;STATION D'EPURATION DE VALENSOLE - CHABRANDS;550;4,526;7,694;4,088;1,162;;;;,175;1,241;,35;1,352;;;;VALENSOLE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2017;060904231001;STATION D'EPURATION DE  VALERNES VILLAGE;320;2,08;5,785;4,03;;;;;;,39;,039;;;;;VALERNES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2017;060904242003;STATION D'EPURATION DE VOLX - VILLENEUVE;11000;289,001;726,813;368,265;;;;;3,828;31,285;8,227;;;;;VILLENEUVE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2017;060904244001;STATION D'EPURATION DE VOLONNE;3500;67,125;172,879;74,298;21,037;;;;1,231;6,255;1,369;8,049;;;;VOLONNE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2017;060905001001;STATION D'EPURATION DE ABRIES - RISTOLAS;3400;49,568;95,078;43,269;;;;;1,733;10,09;2,054;;;;;ABRIES-RISTOLAS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905002001;STATION D'EPURATION DE LE DEVOLUY-AGNIERES;7000;83,652;162,283;80,18;40,593;;;;2,813;18,111;5,345;25,551;;;;LE DEVOLUY;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905003001;STATION D'EPURATION DE CAMPING D'AIGUILLES- LE GOURET;270;15,288;34,986;15,758;;;;;9,996;26,989;7,526;;;;;AIGUILLES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905005001;STATION D' EPURATION DE ANTONAVES;700;5,035;17,49;9,487;;;;;;,583;,127;;;;;VAL BUECH-MEOUGE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905006001;STATION D'EPURATION DE L'ARGENTIERE LA BESSEE;3000;148,94;365,637;198,348;28,468;;;;9,531;37,664;9,455;5,204;;;;L ARGENTIERE LA BESSEE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905008001;STATION D EPURATION DE ASPREMONT;600;5,47;13,675;6,989;;;;;1,823;6,686;1,823;;;;;ASPREMONT;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905010101;STATION D'EPURATION DE ASPRES SUR BUECH-CHEF LIEU;1500;25,08;59,4;36,96;17,754;;;;;9,24;2,376;4,884;;;;ASPRES SUR BUECH;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905012001;STATION D'EPURATION DE EMBRUN - BARATIER;26283;475,147;1261,128;632,342;157,681;;;;33,701;162,243;34,103;107,331;;;;BARATIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905013001;STATION D'EPURATION DE BARCILLONNETTE CHEF-LIEU;270;5,776;13,718;3,971;;;;;,069;,754;,078;;;;;BARCILLONNETTE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905014001;STATION D' EPURATION DE BARRET SUR MEOUGE;900;17,556;35,431;18,088;;;;;,532;3,139;,426;;;;;BARRET SUR MEOUGE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905017002;STATION D'EPURATION DE LA BATIE NEUVE - CHEF-LIEU;2500;82,352;174,637;88,477;27,718;;;;7,476;25,354;6,174;26,035;;;;LA BATIE NEUVE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905023001;STATION D'EPURATION DE BRIANCON;70000;1441,156;4112,296;2175,026;468,946;;;;49,102;235,668;65,348;;;;;BRIANCON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905025801;STATION D'EPURATION DE BUISSARD - CHEF LIEU;225;5,852;14,098;6,278;;;;;,16;1,357;,165;;;;;BUISSARD;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905026001;STATION D'EPURATION DE CEILLAC;3300;48,595;101,623;44,941;;;;;4,179;16,18;4,692;;;;;CEILLAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905027001;STATION D'EPURATION DE CERVIERES;700;5,751;24,858;7,452;3,942;;;;1,116;4,698;1,809;2,277;;;;CERVIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905029001;STATION D'EPURATION DE CHABOTTES - CHAMPSAUR;17000;327,942;709,016;406,194;100,343;;;;30,331;112,907;42,231;69,528;;;;CHABOTTES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905036001;STATION D'EPURATION DE CHATEAUROUX - CHEF-LIEU;3000;50,026;128,729;86,999;19,051;;;;2,575;17,16;2,893;8,963;;;;CHATEAUROUX LES ALPES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905038001;STATION D'EPURATION DE AIGUILLES CHATEAU VILLEVIEILLE;6200;90,188;193,389;105,038;;;;;5,521;21,639;6,672;;;;;CHATEAU VILLE VIEILLE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905039001;STATION D'EPURATION DE CHAUFFAYER;1200;;;;;;;;;;;;;;;AUBESSAGNE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905040006;STATION D'EPURATION DE CHORGES - LES RISOULS;2200;66,916;131,02;72,225;21,148;;;;2,822;10,042;3,179;13,717;;;;CHORGES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905040008;STATION D'EPURATION DE CHORGES - BOURG;2800;103,212;214,36;87,775;23,274;;;;14,728;50,5;28,782;32,145;;;;CHORGES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905044001;STATION D' EPURATION DE CREVOUX -HAMEAU DE LA CHALP;250;13,52;64,194;7,28;;;;;,338;1,612;,234;1,375;;;;CREVOUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905044002;STATION D'EPURATION DE CREVOUX -VILLAGE PRAVEYRAL;1000;19,6;44,66;23,8;6,549;;;;12,6;28,84;7,7;6,619;;;;CREVOUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905048002;STATION D'EPURATION DE  L'EPINE;300;5,161;10,759;3,573;;;;;,079;,675;,087;;;;;L EPINE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905050001;STATION D'EPURATION DE ESPINASSES - ROUSSET;1990;48,481;101,943;43,962;10,157;;;;2,982;12,797;3,138;8,55;;;;ESPINASSES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905052001;STATION D'EPURATION DE EYGLIERS - HAMEAU LA FONT;200;1,496;3,305;1,482;;;;;,054;,564;,056;;;;;EYGLIERS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905054006;STATION D'EPURATION DE LA FARE EN CHAMPSAUR-CHEF LIEU;600;3,135;14,823;5,106;1,861;;;;,273;1,691;,384;,84;;;;LA FARE EN CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905055001;STATION D'EPURATION DE LA FAURIE;600;20,42;37,809;14,851;;;;;3,96;10,891;3,218;;;;;LA FAURIE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905056001;STATION D'EPURATION DE FOREST SAINT JULIEN-VILLAGE;270;1,784;6,378;5,129;;;;;,067;,401;,045;;;;;FOREST ST JULIEN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905058007;STATION D'EPURATION DE  FREISSINIERES CHEF-LIEU;1150;14,368;30,165;14,395;9,133;;;;,905;2,356;1,822;,532;;;;FREISSINIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905061001;STATION D'EPURATION DE GAP;54000;2221,749;4463,279;2115,533;;;;;47,735;301,598;79,085;53,162;;;;GAP;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905063001;STATION D'EPURATION DE LA GRAVE - PAYS DE LA MEIJE;7000;23,655;79,067;53,166;15,395;;;;2,695;14,761;6,01;13,165;;;;LA GRAVE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905065001;STATION D'EPURATION DE GUILLESTRE;24000;437,26;959,266;494,575;147,81;;;;21,944;103,433;34,737;72,953;;;;GUILLESTRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905068003;STATION D'EPURATION DE  JARJAYES CHEF-LIEU NOUVELLE;500;80,96;156,8;192;;;;;,064;,515;,032;;;;;JARJAYES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905070002;STATION D'EPURATION DE LARAGNE MONTEGLIN;4500;217,747;470,672;170,519;45,08;;;;10,168;51,736;8,259;40,557;;;;LARAGNE MONTEGLIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905072001;STATION D'EPURATION DE LAYE-HAMEAUX;1950;23,227;45,026;24,693;;;;;,795;4,675;,86;;;;;LAYE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905075001;STATION D'EPURATION DE  MANTEYER CHEF-LIEU;400;13,927;28,66;9,529;;;;;,22;1,539;,843;;;;;MANTEYER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905077001;STATION D'EPURATION DE MOLINES - ST VERAN;6000;98,561;255,833;143,941;;;;;13,003;37,876;13,103;;;;;MOLINES EN QUEYRAS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905079001;STATION D'EPURATION DE LE MONETIER - LE LAUZET;400;1,92;7,572;2,16;;;;;1,2;4,176;,948;;;;;LE MONETIER LES BAINS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905079002;STATION D'EPURATION DE LE MONETIER - LES BOUSSARDES;100;4,05;10,425;3,15;;;;;1,95;4,995;,765;;;;;LE MONETIER LES BAINS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905085002;STATION D'EPURATION DE MONTGENEVRE - LES ALBERTS;1000;11,71;29,067;24,85;4,804;;;;,721;3,178;,73;3,776;;;;MONTGENEVRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905087001;STATION D'EPURATION DE MONTMAUR;700;12,32;32,692;13,2;;;;;,124;1,564;,23;;;;;MONTMAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905090003;STATION D'EPURATION DE LA MOTTE EN CHAMPSAUR CHEF LIEU;350;9,36;10,842;5,46;;;;;1,37;3,234;,783;;;;;LA MOTTE EN CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905092001;STATION D'EPURATION DE NEFFES - PELLEAUTIER;2700;74,143;161,029;94,316;18,103;;;;4,843;23,84;4,4;9,466;;;;NEFFES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905093001;STATION D'EPURATION DE NEVACHE;2000;25,902;80,783;41,756;12,49;;;;1,452;7,878;3,181;6,396;;;;NEVACHE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905093002;STATION D'EPURATION DE NEVACHE PLAMPINET;150;7,379;12,717;9,891;;;;;,785;1,884;,659;;;;;NEVACHE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905096001;STATION D'EPURATION DE ORCIERES - MERLETTE;17000;288,261;604,418;320,247;113,036;;;;11,031;62,701;15,778;80,954;;;;ORCIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905097002;STATION D'EPURATION DE ORPIERRE;1500;;;;;;;;;;;;;;;ORPIERRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905098001;STATION D'EPURATION DE LES ORRES;12500;161,27;427,834;224,083;80,596;;;;4,223;39,393;5,088;52,061;;;;LES ORRES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905103002;STATION D'EPURATION DE LE POET;1000;32,319;66,639;35,397;;;;;,169;2,001;,246;;;;;LE POET;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905103003;STATION D'EPURATION DE  LE POET - LES BLACHES;250;13,095;29,752;19,904;;;;;,419;1,807;,314;;;;;LE POET;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905107001;STATION D'EPURATION DE PUY SAINT ANDRE - CLOS DU VAS;500;8,431;25,071;10,82;3,267;;;;,352;1,992;,332;1,874;;;;PUY ST ANDRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905108001;STATION D'EPURATION DE PUY SAINT EUSEBE;750;9,99;20,147;9,435;3,341;;;;,122;,944;,111;2,933;;;;PUY ST EUSEBE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905114001;STATION D'EPURATION DE REALLON PRA PRUNIER;1500;22,705;63,342;33,227;10,277;;;;14,763;41,782;5,089;9,924;;;;REALLON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905115001;STATION D'EPURATION DE REMOLLON;1000;21;33,95;22,8;;;;;,9;4,5;1,35;2,975;;;;REMOLLON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905116001;STATION D'EPURATION DE REOTIER - ST-THOMAS;50;9,798;31,907;17,04;;;;;,128;1,406;,264;;;;;REOTIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905116002;STATION D'EPURATION DE REOTIER HAMEAU CROS CAMPING;340;3,51;8,483;6,396;;;;;,254;1,552;,332;;;;;REOTIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905116003;STATION D' EPURATION DE  REOTIER - VILLAGE;300;9,798;31,907;17,04;;;;;,128;1,406;,264;;;;;REOTIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905118001;STATION D'EPURATION DE RIBIERS;1600;15,003;43,869;15,119;4,765;;;;1,262;6,979;1,95;3,25;;;;VAL BUECH-MEOUGE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905123001;STATION D'EPURATION DE LA ROCHE DES ARNAUDS;1500;3,306;10,796;3,862;;;;;;17,85;16,747;;;;;LA ROCHE DES ARNAUDS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905126001;STATION D'EPURATION DE ROSANS;1100;;;;;;;;;;;;;;;ROSANS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905132002;STATION D'EPURATION DE ST BONNET EN CHAMPSAUR;6000;81,809;181,914;82,681;;;;;2,624;14,679;2,649;;;;;ST BONNET EN CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905134001;STATION D'EPURATION DE ST CLEMENT - BON POMMIER RG;100;5,148;10,439;7,55;;;;;,043;,558;,057;;;;;ST CLEMENT SUR DURANCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905134002;STATION D' EPURATION DE ST CLEMENT - VILLAGE RD;600;5,236;12,529;9,724;;;;;,561;2,244;,374;;;;;ST CLEMENT SUR DURANCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905134003;STEP DE ST CLEMENT - CHARISSIER RG;70;,211;,701;,379;;;;;,014;,115;,026;;;;;ST CLEMENT SUR DURANCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905136001;STATION D'EPURATION DE ST CREPIN VILLAGE-AEROMOTEL;300;7,506;18,14;13,678;;;;;,542;3,319;,709;;;;;ST CREPIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905139001;STATION D'EPURATION DE LE DEVOLUY;7500;146,378;315,429;172,479;43,907;;;;7,478;39,483;12,753;28,143;;;;LE DEVOLUY;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905140001;STATION D' EPURATION DE SAINT-ETIENNE-LE-LAUS;900;;;;;;;;;;;;;;;ST ETIENNE LE LAUS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905142005;STATION D'EPURATION DE ST FIRMIN - VILLAGE;1950;;;;;;;;,479;5,314;,649;;;;;ST FIRMIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905156001;STATION D'EPURATION DE ST SAUVEUR LES CHARNIERS;240;22,44;62,48;26,4;4,192;;;;,066;,99;,638;2,677;;;;ST SAUVEUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905162002;STATION D'EPURATION DE LA SAULCE - INTERCOMMUNALE;2500;88,033;184,669;72,905;22,325;;;;2,347;14,745;2,834;2,052;;;;LA SAULCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905163001;STATION D'EPURATION DE SAUZE LE LAC;750;30,738;74,161;37,568;;;;;,342;2,927;,537;;;;;LE SAUZE DU LAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905164008;STATION D'EPURATION DE SAVINES LE LAC - LES EYGOIRES;6400;95,778;205,954;87,879;45,445;;;;,911;7,757;1,953;,992;;;;SAVINES LE LAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905166003;STATION D'EPURATION DE SERRES;2700;63,453;146,619;63,418;13,371;;;;,917;7,534;1,98;7,492;;;;SERRES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905168001;STATION D' EPURATION DE SIGOYER COL DES GUERINS;400;2,607;5,664;,427;;;;;1,343;2,868;1,264;;;;;SIGOYER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905168002;STATION D'EPURATION DE SIGOYER-LES DOMES;250;6,154;26,824;6,516;;;;;,041;,408;,033;;;;;SIGOYER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905170002;STATION D'EPURATION DE TALLARD;3700;186,58;402,826;225,109;30,689;;;;5,984;34,124;6,843;15,246;;;;TALLARD;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905172003;STATION D'EPURATION DE TRESCLEOUX - CHEF-LIEU;600;;;;;;;;;;;;;;;TRESCLEOUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905173001;STATION D' EPURATION DE UPAIX;600;11,34;20,223;7,56;;;;;,84;3,78;1,44;;;;;UPAIX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905175001;STATION D'EPURATION DE VALLOUISE;22000;484,387;1141,73;687,405;107,977;;;;18,867;62,624;14,403;53,269;;;;VALLOUISE-PELVOUX ;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905177001;STATION D'EPURATION DE VARS;23000;188,825;417,392;213,092;86,254;;;;4,456;47,935;10,602;47,483;;;;VARS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905178001;STATION D'EPURATION DE VENTAVON CHEF LIEU - VALENTY;500;9,568;22,604;12,857;2,906;;;;,478;3,229;,574;2,153;;;;VENTAVON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905179001;STATION D'EPURATION DE VEYNES;5500;153,69;350,669;163,672;34,174;;;;15,548;60,997;26,093;23,941;;;;VEYNES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060905180001;STATION D'EPURATION DE LES VIGNEAUX;1800;26;93,418;48,709;8,331;;;;1,773;6,72;1,467;4,315;;;;LES VIGNEAUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906003002;STATION D'EPURATION DE ANDON - THORENC;1000;;;;;;;;;;;;;;;ANDON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906004001;STATION D'EPURATION DE ANTIBES & BIOT;172000;6200,67;16346,993;9329,433;1330,009;;;2,518;412,296;1919,177;610,211;1010,286;;;1,871;ANTIBES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906010002;STATION D'EPURATION DE LE BAR SUR LOUP;4000;75,653;201,087;97,38;21,699;;;;1,802;12,341;2,981;1,551;;;;LE BAR SUR LOUP;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906013001;STATION D EPURATION DE BELVEDERE    ZIBAC;700;84;168,8;151,2;7,586;;;;1,9;4,9;5,8;2,711;;;;BELVEDERE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906016002;STATION D'EPURATION DE BEUIL - VILLAGE;2000;18,658;46,625;25,718;5,703;;;;,675;4,579;,833;1,899;;;;BEUIL;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906020001;STATION D EPURATION DE LA BOLLENE VESUBIE - LA VIGNE;800;31,28;35,144;23,368;13,509;;;;7,452;20,516;3,349;4,322;;;;LA BOLLENE VESUBIE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906020002;STATION D'EPURATION DE LA BOLLENE VESUBIE - TURINI;500;1,8;5,28;3,24;,438;;;;,156;,732;,24;,279;;;;LA BOLLENE VESUBIE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906020003;STATION D'EPURATION DE LA BOLLENE VESUBIE - PUEY;600;48,5;106,6;57,2;5,383;;;;4,35;13,75;4,15;3,359;;;;LA BOLLENE VESUBIE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906020004;STATION D'EPURATION DE LA BOLLENE VESUBIE -BOUTAUS MI;450;12,6;29,52;4,38;2,885;;;;,36;1,8;,48;1,682;;;;LA BOLLENE VESUBIE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906021001;STATION D'EPURATION DE BONSON VILLAGE;500;3,62;11,76;4,08;1,774;;;;1,14;3,56;1,22;1,92;;;;BONSON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906021002;STATION D'EPURATION DE BONSON - QUARTIER DU GABRE -;600;6,724;18,358;6,696;1,308;;;;1,395;2,79;,614;,871;;;;BONSON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906023002;STATION D'EPURATION DE BREIL SUR ROYA;3000;48,454;120,278;47,288;;;;;1,424;13,784;2,931;4,318;;;;BREIL SUR ROYA;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906027001;STATION D'EPURATION DE CAGNES-SUR-MER;130000;3898,851;10047,429;6301,517;961,73;;;;320,6;1367,109;513,956;738,132;;;;CAGNES SUR MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906028001;STATION D EPURATION DE CAILLE;400;;;;;;;;,09;,81;,138;;;;;CAILLE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906036001;STATION D'EPURATION DE CASTILLON;500;28;67,3;25;8,656;;;;5,2;25,6;8,3;7,656;;;;CASTILLON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906038002;STATION D'EPURATION DE CHATEAUNEUF DE GRASSE;2500;91,664;224,762;133,555;23,681;;;;2,105;12,711;2,898;5,493;;;;CHATEAUNEUF GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906042001;STATION D'EPURATION DE CLANS LE PERRIER;700;29,4;72,8;21,28;3,144;;;;1,54;6,3;4,088;3,812;;;;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906042002;STATION D'EPURATION DE CLANS - ST JEAN;250;;26,838;7,344;;;;;;29,106;5,94;;;;;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906043001;STATION D'EPURATION DE COARAZE;1000;15,66;38,232;9,828;;;;;2,484;7,56;1,026;;;;;COARAZE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906052001;STATION D EPURATION DE CUEBRIS VILLAGE;250;4,81;14,976;5,512;;;;;,247;1,456;,455;;;;;CUEBRIS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906052002;STATION D'EPURATION DE CUEBRIS - LES PLANS;150;17,1;26,28;17,46;;;;;,531;2,07;,072;;;;;CUEBRIS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906054001;STATION D'EPURATION DE DRAP - INTERCOMMUNALE;20000;515,396;1463,311;877,511;144,626;;;;12,333;84,556;18,615;38,387;;;;DRAP;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906057001;STATION D'EPURATION DE L'ESCARENE;2400;59,254;141,984;82,483;;;;;,83;6,83;1,422;;;;;L ESCARENE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906065002;STATION D'EPURATION DE LA GAUDE - TUILIERE;5000;71,076;197,946;115,806;24,841;;;;6,22;38,186;8,628;15,665;;;;LA GAUDE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906066001;STATION D'EPURATION DE GILETTE - SAINTE ANNE;1100;14,035;34,792;14,186;3,112;;;;1,442;6,881;2,125;2,071;;;;GILETTE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906069001;STATION D'EPURATION DE GRASSE - MARIGUARDE;14400;143,5;440,42;217,359;54,058;;,402;,107;3,102;18,131;4,492;7,055;;,065;,031;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906069002;STATION D'EPURATION DE GRASSE - ROUMIGUIERES;24000;488,028;1369,375;617,442;144,229;;;;;35,048;4,96;14,846;;;;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906069003;STATION D'EPURATION DE GRASSE - LA PAOUTE;52000;1131,906;3356,563;1527,084;309,924;;;;25,268;144,757;18,005;31,261;;,782;,516;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906069004;STATION D'EPURATION DE GRASSE - HAMEAU PLASCASSIER;1700;62,853;167,974;73,393;15,984;;;;1,263;10,187;1,944;2,919;;;;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906070002;STATION D'EPURATION DE GREOLIERES   -  LES NEIGES;1000;6,75;18,4;6,8;4,95;;;;2,325;7,4;1,775;2,7;;;;GREOLIERES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2017;060906071002;STATION D'EPURATION DE GUILLAUMES NOUVELLE;850;19,251;40,176;23,38;;;;;,837;6,417;1,869;;;;;GUILLAUMES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
