ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2019;060907334001;STATION D'EPURATION DE LES VANS;5000;265,079;703,142;431,203;43,896;4,676;;;26,98;81,355;33,479;8,449;2,654;;;LES VANS;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907337001;STATION D'EPURATION DE VERNOSC LES ANNONAY;2500;173,335;335,356;138,576;18,66;2,188;;;6,63;31,996;7,748;3,847;,16;;;VERNOSC LES ANNONAY;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907338003;STATION D'EPURATION DE VERNOUX EN VIVARAIS;4000;153,97;298,694;99,696;28,226;3,734;;;1,52;12,02;2,922;2,024;,186;;;VERNOUX EN VIVARAIS;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907339001;STATION D'EPURATION DE VESSEAUX;1000;39,086;73,841;36,096;7,064;,866;;;,619;6,673;1,547;3,702;,639;;;VESSEAUX;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907341002;STATION D'EPURATION DE VILLENEUVE DE BERG;5000;85,893;201,986;79,909;28,92;2,893;;;;16,949;1,73;1,173;2,228;;;VILLENEUVE DE BERG;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907341100;STATION D'EPURATION DE CAMPING LE POMMIER;2500;63,185;128,327;66,378;20,829;2,087;;;1,235;14,891;3,197;16,548;,725;;;VILLENEUVE DE BERG;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907345001;STATION D'EPURATION DE VION;700;13,23;35,969;11,886;5,328;,553;;;;1,339;,186;3,411;,444;;;VION;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060907346003;STATION D'EPURATION DE VIVIERS BAUME DE BOUVERY;4000;93,273;222,667;106,328;33,308;3,234;;;2,097;28,478;3,281;1,251;1,049;;;VIVIERS;ARDECHE;AUVERGNE-RHONE-ALPES;
2019;060911001001;STATION D'EPURATION DE AIGUES VIVES;700;18,74;37,293;17,803;4,617;,416;;;,656;6,746;3,654;1,036;,292;;;AIGUES VIVES;AUDE;OCCITANIE;
2019;060911004002;STATION D'EPURATION DE ALAIGNE;500;11,52;32,76;10,08;5,366;,547;;;;1,944;,194;3,098;,504;;;ALAIGNE;AUDE;OCCITANIE;
2019;060911008001;STATION D'EPURATION DE ALET LES BAINS;1100;2,024;12,788;6,072;2,181;,221;;;;;,386;1,638;,248;;;ALET LES BAINS;AUDE;OCCITANIE;
2019;060911009001;STATION D'EPURATION DE ALZONNE;1500;50,6475;116,212;52,2875;13,443;1,801;;;1,6405;9,4145;3,247;3,824;,8715;;;ALZONNE;AUDE;OCCITANIE;
2019;060911011002;STATION D'EPURATION DE ARAGON;600;8,844;26,004;10,296;2,429;,236;;;,264;3,96;,396;,929;,183;;;ARAGON;AUDE;OCCITANIE;
2019;060911012002;STATION D'EPURATION DE ARGELIERS;1500;100,131;242,844;58,08;;2,13;;;2,859;42,1;14,091;13,565;,674;;;ARGELIERS;AUDE;OCCITANIE;
2019;060911013002;STATION D'EPURATION DE ARGENS MINERVOIS;500;50,32;81,6;38,08;12,825;1,157;;;,626;4,08;,68;4,706;1,292;;;ARGENS MINERVOIS;AUDE;OCCITANIE;
2019;060911014002;STATION D'EPURATION DE ARMISSAN - VINASSAN;7500;137,603;383,55;178,135;58,578;4,821;;;13,32;48,32;18,689;26,268;2,967;;;ARMISSAN;AUDE;OCCITANIE;
2019;060911015001;STATION D'EPURATION DE ARQUES;600;21,452;36,676;21,452;6,02;,542;;;3,045;9,065;3,045;3,788;,456;;;ARQUES;AUDE;OCCITANIE;
2019;060911018001;STATION D'EPURATION DE ARZENS;1000;23,24;68,392;31,54;6,441;,611;;;,498;4,98;,332;3,752;,515;;;ARZENS;AUDE;OCCITANIE;
2019;060911019001;STATION D'EPURATION DE AUNAT;250;4,44;8,16;3,3;,497;,084;;;,162;,996;,372;,058;,008;;;AUNAT;AUDE;OCCITANIE;
2019;060911021002;STATION D'EPURATION DE AXAT;1500;53,364;104,915;52,519;10,058;,866;;;,4355;5,0505;,446;3,079;,713;;;AXAT;AUDE;OCCITANIE;
2019;060911022001;STATION D'EPURATION DE AZILLE;1300;44,213;87,864;47,927;8,05;,825;;;2,729;11,487;6,776;2,109;,311;;;AZILLE;AUDE;OCCITANIE;
2019;060911023002;STATION D'EPURATION DE BADENS;1200;43,575;65,174;37,635;11,417;,963;;;,59;6,029;1,049;2,384;,736;;;BADENS;AUDE;OCCITANIE;
2019;060911025002;STATION D'EPURATION DE BAGNOLES;250;10,719;20,247;10,322;2,287;,208;;;30,966;133,471;107,19;9,29;,83;;;BAGNOLES;AUDE;OCCITANIE;
2019;060911026001;STATION D'EPURATION DE BARAIGNE;100;5,64;17,688;4,08;;;;;,036;,36;,068;;;;;BARAIGNE;AUDE;OCCITANIE;
2019;060911027002;STATION D'EPURATION DE BARBAIRA;1000;24,3825;43,889;14,758;6,4105;,9625;;;,2565;3,7855;,4555;,373;,2945;;;BARBAIRA;AUDE;OCCITANIE;
2019;060911028002;STATION D'EPURATION DE BELCAIRE;1300;21,21;47,394;20,89;6,619;,615;;;,437;5,49;3,901;2,464;,512;;;BELCAIRE;AUDE;OCCITANIE;
2019;060911034002;STATION D'EPURATION DE BELVEZE DU RAZES;1200;57,31;137,2185;83,8125;12,0765;1,3195;;;,827;5,428;,8405;1,9235;,539;;;BELVEZE DU RAZES;AUDE;OCCITANIE;
2019;060911036001;STATION D'EPURATION DE BELVIS;300;,451;4,51;,398;,439;,054;;;,451;1,804;,574;,515;,04;;;BELVIS;AUDE;OCCITANIE;
2019;060911040001;STATION D'EPURATION DE BIZANET;2500;37,884;117,246;45,254;14,309;1,409;;;,999;5,748;1,347;2,182;,204;;;BIZANET;AUDE;OCCITANIE;
2019;060911041002;STATION D'EPURATION DE  BIZE MINERVOIS;2200;42,212;114,356;50,394;14,669;1,593;;;1,86;10,675;4,978;5,003;1,031;;;BIZE MINERVOIS;AUDE;OCCITANIE;
2019;060911042001;STATION D'EPURATION DE BLOMAC;300;7,29;11,826;3,78;;;;;,54;2,457;,143;;;;;BLOMAC;AUDE;OCCITANIE;
2019;060911048003;STATION D'EPURATION DE BOUTENAC;1200;23,824;53,858;23,391;5,3;,516;;;,325;3,795;,374;,681;,472;;;BOUTENAC;AUDE;OCCITANIE;
2019;060911049002;STATION D'EPURATION DE BRAM;5000;167,997;397,577;227,231;40,244;4,366;;;2,051;22,429;4,897;1,314;,523;;;BRAM;AUDE;OCCITANIE;
2019;060911052002;STATION D'EPURATION DE BROUSSES & VILLARET - VILLARET;300;4,23;10,473;5,7;1,258;,137;;;,069;,425;,097;,5265;,11;;;BROUSSES ET VILLARET;AUDE;OCCITANIE;
2019;060911052003;STATION D'EPURATION DE BROUSSES & VILLARET - VILLAGE;300;5,2895;19,893;8,63;3,426;,472;;;,117;1,9125;,155;2,614;,06;;;BROUSSES ET VILLARET;AUDE;OCCITANIE;
2019;060911055001;STATION D'EPURATION DE BUGARACH;250;11,675;22,79;6,071;3,736;,31;;;,934;4,483;,934;2,045;,411;;;BUGARACH;AUDE;OCCITANIE;
2019;060911058001;STATION D'EPURATION DE CAILHAU;280;6,21;12,501;6,12;,768;,084;;;1,08;4,221;3,6;,295;,059;;;CAILHAU;AUDE;OCCITANIE;
2019;060911064001;STATION D'EPURATION DE CAMPLONG D'AUDE;500;13,46;26,271;14,457;3,039;,307;;;4,536;12,263;2,193;2,941;,327;;;CAMPLONG D AUDE;AUDE;OCCITANIE;
2019;060911067001;STATION D'EPURATION DE CANET D'AUDE;2000;53,719;177,965;71,582;23,408;2,354;;;3,694;8,624;3,586;2,745;,451;;;CANET;AUDE;OCCITANIE;
2019;060911067002;STATION D'EPURATION DE CANET - HAMEAU DE LA DOMEQUE;190;1,832;5,137;1,212;;;;;,027;,305;,022;;;;;CANET;AUDE;OCCITANIE;
2019;060911068001;STATION D'EPURATION DE CAPENDU - MARSEILLETTE;3600;117,803;249,81;119,318;23,335;2,417;;;1,825;14,674;2,974;3,058;,34;;;CAPENDU;AUDE;OCCITANIE;
2019;060911069001;STATION D'EPURATION DE CARCASSONNE - SAINT-JEAN;120000;3917,845;8946,385;4990,548;853,554;88,731;;;52,094;571,602;65,787;100,406;10,508;;;CARCASSONNE;AUDE;OCCITANIE;
2019;060911070003;STATION D'EPURATION DE CARLIPA;450;7,35;13,125;5,6;1,768;,041;;;,053;,525;,047;,611;,194;;;CARLIPA;AUDE;OCCITANIE;
2019;060911072001;STATION D'EPURATION DE LA CASSAIGNE;150;3,64;13,58;5,04;2,815;,392;;;1,26;4,76;1,456;2,124;,308;;;LA CASSAIGNE;AUDE;OCCITANIE;
2019;060911076002;STATION D'EPURATION DE CASTELNAUDARY - ESTAMBIGOU;6500;83,128;199,412;59,657;24,455;2,276;;;1,704;18,177;1,895;8,192;,45;;;CASTELNAUDARY;AUDE;OCCITANIE;
2019;060911076003;STATION D'EPURATION DE CASTELNAUDARY - SUD MOLINIER;49000;692,858;1310,784;477,317;136,276;14,849;;;8,878;93,771;7,948;9,658;1,665;;;CASTELNAUDARY;AUDE;OCCITANIE;
2019;060911076122;UNITE DE TRAITEMENT BIOLOGIQUE 4 EME REGIMENT ETRANGER;2000;49,95;103,163;31,515;;;;;,863;12,398;1,853;;;;;CASTELNAUDARY;AUDE;OCCITANIE;
2019;060911077001;STATION D'EPURATION DE CASTELNAU D'AUDE;600;13,695;26,892;12,45;2,984;,237;;;,166;2,407;,295;,945;,129;;;CASTELNAU D AUDE;AUDE;OCCITANIE;
2019;060911081001;STATION D'EPURATION DE CAUNES-MINERVOIS;3000;70,801;154,459;72,038;14,035;1,326;;;1,17;11,755;4,125;5,131;1,151;;;CAUNES MINERVOIS;AUDE;OCCITANIE;
2019;060911085003;STATION D'EPURATION DE CAVANAC;900;40,8;92,48;42,4;8,32;,872;;;,88;4,64;1,84;2,243;,321;;;CAVANAC;AUDE;OCCITANIE;
2019;060911086002;STATION D'EPURATION DE CAVES;1000;68,6;322;210;14,7;2,03;;;;2,94;,616;1,05;,28;;;CAVES;AUDE;OCCITANIE;
2019;060911089001;STATION D'EPURATION DE CENNE MONESTIES;650;8,58;27,192;6,6;3,749;,33;;;,198;2,376;,449;2,096;,382;;;CENNE MONESTIES;AUDE;OCCITANIE;
2019;060911090002;STATION D'EPURATION DE CEPIE - LIMOUXIN;28000;619,569;1808,387;998,666;165,648;20,65;;;;40,396;10,692;6,891;1,064;;;CEPIE;AUDE;OCCITANIE;
2019;060911095001;STATION D'EPURATION DE COMIGNE;450;13,5;28,77;9;3,63;,281;;;1,77;3,39;,69;,299;,053;;;COMIGNE;AUDE;OCCITANIE;
2019;060911098002;STATION D'EPURATION DE CONILHAC CORBIERES;1600;27,071;71,7145;32,2135;8,9435;,985;;;,269;3,0975;,735;,7245;,0615;;;CONILHAC CORBIERES;AUDE;OCCITANIE;
2019;060911102002;STATION D'EPURATION DE COUFFOULENS;600;23,7335;54,272;38,59;5,7265;,541;;;1,41;4,756;1,839;1,285;,1205;;;COUFFOULENS;AUDE;OCCITANIE;
2019;060911103001;STATION D'EPURATION DE COUIZA-MONTAZEL;3000;65,708;143,598;61,886;14,139;1,285;;;11,219;72,221;66,803;9,405;1,619;;;COUIZA;AUDE;OCCITANIE;
2019;060911106001;STATION D'EPURATION DE COURSAN;9000;198,916;461,467;196,694;66,065;6,281;;;6,425;46,13;13,837;11,211;1,019;;;COURSAN;AUDE;OCCITANIE;
2019;060911111001;STATION D'EPURATION DE CRUSCADES;1400;24,527;49,64;15,025;7,687;,666;;;,3;3,475;,3;,748;,468;;;CRUSCADES;AUDE;OCCITANIE;
2019;060911115001;STATION D'EPURATION DE FONTIERS CABARDES;2000;50,5165;116,6995;50,9225;14,835;1,4185;;;1,4695;14,93;1,727;3,077;,9285;;;FONTIERS CABARDES;AUDE;OCCITANIE;
2019;060911115003;STATION D'EPURATION DE CUXAC CABARDES - LA PRADE;50;1,98;5,742;1,53;;;;;,18;,765;,126;;;;;CUXAC CABARDES;AUDE;OCCITANIE;
2019;060911116002;STATION D'EPURATION DE CUXAC D'AUDE;9900;158,228;467,287;160,568;78,076;4,644;;;4,903;17,79;3,111;2,449;,644;;;CUXAC D AUDE;AUDE;OCCITANIE;
2019;060911122002;STATION D'EPURATION DE DOUZENS;1300;35,731;77,298;28,389;8,942;,71;;;,324;3,234;2,146;1,502;,42;;;DOUZENS;AUDE;OCCITANIE;
2019;060911124001;STATION D'EPURATION DE DURBAN CORBIERES;1500;39,486;88,54;43,695;9,804;,831;;;,409;4,989;,51;2,381;,472;;;DURBAN CORBIERES;AUDE;OCCITANIE;
2019;060911126002;STATION D'EPURATION D' ESCALES;883;9,657;17,949;4,329;2,87;,211;;;,572;3,18;,53;,888;,162;;;ESCALES;AUDE;OCCITANIE;
2019;060911129001;STATION D'EPURATION DE ESPERAZA;4500;105,828;312,763;143,434;29;3,082;;;3,428;20,306;4,421;1,083;1,468;;;ESPERAZA;AUDE;OCCITANIE;
2019;060911132004;STATION D'EPURATION DE FABREZAN - VILLAGE;2000;65,963;134,433;65,475;12,599;1,275;;;,525;6,126;1,014;1,262;,295;;;FABREZAN;AUDE;OCCITANIE;
2019;060911136001;STATION D'EPURATION DE FANJEAUX;600;15,3;46,53;18;5,358;,576;;;1,8;8,55;2,88;3,384;,468;;;FANJEAUX;AUDE;OCCITANIE;
2019;060911138002;STATION D'EPURATION DE FENDEILLE;620;9,87;21,761;14,57;5,319;,644;;;,141;1,41;,103;1,588;,456;;;FENDEILLE;AUDE;OCCITANIE;
2019;060911140002;STATION D'EPURATION DE FERRALS LES CORBIERES;1900;46,1525;107,1695;36,435;15,7515;1,5185;;;,341;5,446;,962;,656;,069;;;FERRALS LES CORBIERES;AUDE;OCCITANIE;
2019;060911144002;STATION D'EPURATION DE FITOU;3000;47,387;130,203;62,483;11,846;1,586;;;;3,004;;,875;,836;;;FITOU;AUDE;OCCITANIE;
2019;060911145001;STATION D'EPURATION DE FLEURY - ST PIERRE;50000;358,225;1022,457;560,459;96,016;10,619;;;12,274;72,054;22,112;46,204;1,25;;;FLEURY;AUDE;OCCITANIE;
2019;060911146001;STATION D'EPURATION DE FLOURE;600;36,064;68,365;50,176;9,307;;;;7,056;19,757;17,248;4,634;1,009;;;FLOURE;AUDE;OCCITANIE;
2019;060911161002;STATION D'EPURATION DE GARDIE;120;2,38;5,933;,952;;;;;,051;,748;;;;;;GARDIE;AUDE;OCCITANIE;
2019;060911170002;STATION D'EPURATION DE GRUISSAN;49500;653,256;2027,354;1053,599;229,136;27,012;;;15,214;117,565;20,693;158,526;7,979;;;GRUISSAN;AUDE;OCCITANIE;
2019;060911172002;STATION D'EPURATION DE HOMPS;3000;49,995;90,626;36,577;6,109;,735;;;3,669;13,82;5,931;,367;,418;;;HOMPS;AUDE;OCCITANIE;
2019;060911175001;STATION D'EPURATION DE ISSEL;300;30,74;74,878;36,54;6,96;,548;;;,29;8,584;9,28;,53;,215;;;ISSEL;AUDE;OCCITANIE;
2019;060911178001;STATION D'EPURATION DE LABASTIDE D'ANJOU;1300;40,9;138,802;73,017;;;;;,635;5,907;,982;;;;;LABASTIDE D ANJOU;AUDE;OCCITANIE;
2019;060911183002;STATION D'EPURATION DE LADERN SUR LAUQUET;250;7,44;15,196;4,65;2,12;,175;;;,056;,67;,091;,636;,137;;;LADERN SUR LAUQUET;AUDE;OCCITANIE;
2019;060911185001;STATION D'EPURATION DE LAGRASSE;1000;28,672;113,023;29,597;6,16;,498;;;5,364;11,839;6,382;5,013;,493;;;LAGRASSE;AUDE;OCCITANIE;
2019;060911188002;STATION D'EPURATION DE LAPALME;2000;84,709;241,808;99,276;23,609;2,601;;;2,303;12,873;3,489;3,88;,615;;;LA PALME;AUDE;OCCITANIE;
2019;060911190001;STATION D'EPURATION DE LA REDORTE;1400;93,495;189;90,325;18,458;1,861;;;1,729;10;5,788;7,88;,669;;;LA REDORTE;AUDE;OCCITANIE;
2019;060911192002;STATION D'EPURATION DE LASBORDES;1400;23,355;74,293;44,795;7,488;,852;;;,584;3,448;,587;,579;,347;;;LASBORDES;AUDE;OCCITANIE;
2019;060911195001;STATION D'EPURATION DE LAURABUC;150;5,72;11,895;3,77;;;;;,091;,806;,377;;;;;LAURABUC;AUDE;OCCITANIE;
2019;060911198001;STATION D'EPURATION DE LAURE MINERVOIS;1200;43,905;130,72;147,441;9,832;,964;;;1,109;7,253;4,231;1,027;,419;;;LAURE MINERVOIS;AUDE;OCCITANIE;
2019;060911201001;STATION D'EPURATION DE LEUC;600;30,721;54,9015;28,739;6,964;,601;;;,4955;5,2525;,991;3,968;,117;;;LEUC;AUDE;OCCITANIE;
2019;060911202002;STATION D'EPURATION DE LEUCATE - VILLAGE;12500;187,344;568,506;257,539;55,692;6,811;;;4,482;35,036;11,319;16,428;4,957;;;LEUCATE;AUDE;OCCITANIE;
2019;060911202004;STATION D'EPURATION DE LEUCATE - PORT;43700;414,189;1202,406;557,959;135,538;17,162;;;;43,395;6,725;13,382;12,449;;;LEUCATE;AUDE;OCCITANIE;
2019;060911202005;STATION D'EPURATION DE LEUCATE LA FRANQUI;7500;53,817;161,198;75,483;13,726;1,544;;;1,169;7,271;1,376;5,305;,142;;;LEUCATE;AUDE;OCCITANIE;
2019;060911203002;STATION D'EPURATION DE LEZIGNAN CORBIERES;25000;606,185;1582,42;602,191;121,085;13,904;;;7,167;40,822;7,328;6,948;,831;;;LEZIGNAN CORBIERES;AUDE;OCCITANIE;
2019;060911209001;STATION D'EPURATION DE LUC SUR AUDE;800;34,992;57,478;17,82;2,048;,196;;;,097;,972;,071;,096;,016;;;LUC SUR AUDE;AUDE;OCCITANIE;
2019;060911210002;STATION D'EPURATION DE LUC SUR ORBIEU;1300;58,192;109,313;58,191;15,703;1,331;;;,537;6,178;,582;,831;,407;;;LUC SUR ORBIEU;AUDE;OCCITANIE;
2019;060911212001;STATION D'EPURATION DE MAILHAC;500;12,524;139,65;78,945;;1,801;;;1,833;12,165;10,07;2,977;,269;;;MAILHAC;AUDE;OCCITANIE;
2019;060911215002;STATION D'EPURATION DE MALVES EN MINERVOIS;800;44,296;107,418;47,46;8,166;,769;;;1,582;5,221;2,373;2,152;,481;;;MALVES EN MINERVOIS;AUDE;OCCITANIE;
2019;060911216002;STATION D'EPURATION DE MALVIES INTERCOMMUNALE;1900;41,6175;105,9875;56,67;14,018;1,5655;;;,627;6,8465;11,2885;9,2605;,748;;;MALVIES;AUDE;OCCITANIE;
2019;060911217002;STATION D'EPURATION DE MARCORIGNAN - NEVIAN;6500;53,679;141,897;63,613;17,186;2,105;;;,819;6,1;,571;2,132;,357;;;MARCORIGNAN;AUDE;OCCITANIE;
2019;060911225002;STATION D'EPURATION DE MAS SAINTES PUELLES;1000;11,575;37,357;18,86;4,666;,568;;;;1,737;,436;;,074;;;MAS STES PUELLES;AUDE;OCCITANIE;
2019;060911233001;STATION D'EPURATION DE MIREPEISSET;2000;34,289;94,293;36,628;;1,295;;;14,803;58,271;140,743;6,727;1,198;;;MIREPEISSET;AUDE;OCCITANIE;
2019;060911234001;STATION D'EPURATION DE MIREVAL LAURAGAIS;150;3,234;6,578;4,84;;;;;,132;1,276;,638;;;;;MIREVAL LAURAGAIS;AUDE;OCCITANIE;
2019;060911241001;STATION D'EPURATION DE MONTBRUN DES CORBIERES;500;4,964;10,293;4,088;1,327;,098;;;,423;1,781;,365;1,054;,055;;;MONTBRUN DES CORBIERES;AUDE;OCCITANIE;
2019;060911251001;STATION D'EPURATION DE VAL DE DAGNE (MONTLAUR);900;52,08;217,955;42,532;8,428;1,293;;;,26;4,166;1,302;1,802;,424;;;VAL-DE-DAGNE;AUDE;OCCITANIE;
2019;060911253002;STATION D'EPURATION DE MONTOLIEU;1350;39,052;90,442;55,991;7,608;,761;;;,352;4,419;,42;1,417;,332;;;MONTOLIEU;AUDE;OCCITANIE;
2019;060911254002;STATION D'EPURATION DE MONTREAL;3000;60,008;191,279;89,636;16,831;2,115;;;1,326;6,156;1,149;2,996;,689;;;MONTREAL;AUDE;OCCITANIE;
2019;060911255002;STATION D'EPURATION DE MONTREDON DES CORBIERES;2500;128,627;309,42;107,458;6,903;2,427;;;1,66;12,787;3,861;6,332;,209;;;MONTREDON DES CORBIERES;AUDE;OCCITANIE;
2019;060911256002;STATION D'EPURATION DE MONTSERET;400;5,55;15,466;4,81;2,664;,274;;;;1,221;,118;1,776;,17;;;MONTSERET;AUDE;OCCITANIE;
2019;060911257002;STATION D'EPURATION DE MONZE;350;16,065;27,872;8,925;2,958;,265;;;,077;1,02;,059;,772;,278;;;MONZE;AUDE;OCCITANIE;
2019;060911258001;STATION D'EPURATION DE MOUSSAN;2500;80,279;278,827;137,703;21,456;2,826;;;18,032;70,577;44,449;21,088;1,528;;;MOUSSAN;AUDE;OCCITANIE;
2019;060911259002;STATION D'EPURATION DE MOUSSOULENS;1000;62,1;110,61;62,1;8,388;,945;;;,27;3,24;,18;,166;,571;;;MOUSSOULENS;AUDE;OCCITANIE;
2019;060911261001;STATION D'EPURATION DE MOUX;800;19,068;45,014;17,025;4,999;,487;;;,2725;3,473;,4015;,516;,325;;;MOUX;AUDE;OCCITANIE;
2019;060911262001;STATION D'EPURATION DE NARBONNE - VILLE;120000;2247,489;6316,986;2735,45;722,835;84,075;;;30,247;254,834;53,323;36,39;5,894;;;NARBONNE;AUDE;OCCITANIE;
2019;060911262003;STATION D'EPURATION DE NARBONNE - PLAGE;28000;264,982;745,481;385,944;91,163;9,978;;;8,119;31,988;7,366;51,507;1,015;;;NARBONNE;AUDE;OCCITANIE;
2019;060911266002;STATION D'EPURATION DE PORT LA NOUVELLE;30000;372,55;1058,644;482,814;104,172;12,276;;;4,446;35,881;6,182;7,253;,983;;;PORT LA NOUVELLE;AUDE;OCCITANIE;
2019;060911267001;STATION D'EPURATION DE ORNAISONS;1200;22,698;56,396;48,888;6,984;,517;;;,698;6,111;1,048;1,809;,283;;;ORNAISONS;AUDE;OCCITANIE;
2019;060911269002;STATION D'EPURATION DE OUVEILLAN;3500;79,384;223,171;119,14;;2,478;;;;7,892;1,509;1,231;,354;;;OUVEILLAN;AUDE;OCCITANIE;
2019;060911270001;STATION D'EPURATION DE PADERN;300;3,6;7,16;2,8;,828;,094;;;,03;,42;,02;,043;,09;;;PADERN;AUDE;OCCITANIE;
2019;060911273001;STATION D'EPURATION DE PARAZA;800;17,75;29,891;15,62;4,82;,601;;;,213;2,13;,156;,516;,359;;;PARAZA;AUDE;OCCITANIE;
2019;060911276001;STATION D'EPURATION DE PAZIOLS;1500;27,23;48,71;11,81;3,846;,331;;;,443;3,055;1,995;,438;,309;;;PAZIOLS;AUDE;OCCITANIE;
2019;060911280001;STATION D'EPURATION DE PEPIEUX;1400;66,82;133,459;72,355;12,721;1,119;;;1,382;7,794;5,179;1,827;,159;;;PEPIEUX;AUDE;OCCITANIE;
2019;060911281003;STATION D'EPURATION DE PEXIORA;1000;28,7;71,463;28,7;12,685;1,105;;;1,435;8,61;1,263;5,223;,746;;;PEXIORA;AUDE;OCCITANIE;
2019;060911284002;STATION D'EPURATION DE PEYRENS;800;13,87;27,375;11,68;;;;;,219;2,701;,321;;;;;PEYRENS;AUDE;OCCITANIE;
2019;060911285002;STATION D'EPURATION DE PEYRIAC DE MER;1982;42,82;124,932;60,13;16,176;1,855;;;1,358;9,604;4,713;1,535;,377;;;PEYRIAC DE MER;AUDE;OCCITANIE;
2019;060911286002;STATION D'EPURATION DE PEYRIAC MINERVOIS;2220;47,118;101,058;47,513;10,715;,947;;;1,43;6,18;,975;4,363;,309;;;PEYRIAC MINERVOIS;AUDE;OCCITANIE;
2019;060911288003;STATION D'EPURATION DE PEZENS - VAL ROUNEL;300;6,75;9,558;5,13;;;;;,459;4,32;2,97;;;;;PEZENS;AUDE;OCCITANIE;
2019;060911288004;STATION D'EPURATION DE PEZENS - VILLAGE;1500;62,905;139,762;70,99;15,555;1,373;;;1,061;9,39;1,067;3,057;,31;;;PEZENS;AUDE;OCCITANIE;
2019;060911293001;STATION D'EPURATION DE POMAS;650;37,6;75,764;26,32;9,231;1,184;;;,282;2,82;,235;,356;,404;;;POMAS;AUDE;OCCITANIE;
2019;060911295002;STATION D'EPURATION DE PORTEL;1500;16,264;55,99;18,884;16,084;,937;;;3,396;19,414;7,99;9,372;,603;;;PORTEL DES CORBIERES;AUDE;OCCITANIE;
2019;060911296003;STATION D'EPURATION DE POUZOLS - SAINTE VALIERE;1900;33,89;88,77;26,49;;1,004;;;,522;2,949;,778;;,041;;;POUZOLS MINERVOIS;AUDE;OCCITANIE;
2019;060911299001;STATION D'EPURATION DE PREIXAN;500;35,31;85,172;35,31;9,491;,852;;;,856;5,992;2,782;2,273;,148;;;PREIXAN;AUDE;OCCITANIE;
2019;060911300001;STATION D'EPURATION DE PUGINIER;200;5,04;13,176;4,8;;;;;,24;2,448;,336;;;;;PUGINIER;AUDE;OCCITANIE;
2019;060911301002;STATION D'EPURATION DE PUICHERIC;1500;44,555;89,576;45,885;10,514;,875;;;,665;6,052;2,381;2,036;,37;;;PUICHERIC;AUDE;OCCITANIE;
2019;060911302001;STATION D'EPURATION DE PUILAURENS;1000;7,428;29,403;8,357;2,157;,285;;;,155;1,95;,836;,993;,142;;;PUILAURENS;AUDE;OCCITANIE;
2019;060911304001;STATION D'EPURATION DE QUILLAN - CHEF LIEU;6000;116,928;283,615;128,213;36,361;3,878;;;2,152;21,044;3,397;5,709;1,855;;;QUILLAN;AUDE;OCCITANIE;
2019;060911307001;STATION D'EPURATION DE RAISSAC D'AUDE (ANCIENNE);500;9,645;20,559;9,62;;,341;;;,403;6,325;5,023;2,382;,179;;;RAISSAC D AUDE;AUDE;OCCITANIE;
2019;060911308002;STATION D'EPURATION DE RAISSAC SUR LAMPY;400;27;44,85;12;6,173;,578;;;,9;7,95;,623;4,067;,938;;;RAISSAC SUR LAMPY;AUDE;OCCITANIE;
2019;060911310002;STATION D'EPURATION DE RENNES LES BAINS;1300;12,423;31,298;12,385;;;;;,889;9,049;2,788;;;;;RENNES LES BAINS;AUDE;OCCITANIE;
2019;060911311001;STATION D'EPURATION DE RIBAUTE;300;12,974;24,764;12,41;4,468;,278;;;,733;8,067;2,933;,372;,152;;;RIBAUTE;AUDE;OCCITANIE;
2019;060911313002;STATION D'EPURATION DE RICAUD;300;3,3;7,86;3;;;;;,09;,96;,06;;;;;RICAUD;AUDE;OCCITANIE;
2019;060911315002;STATION D'EPURATION DE RIEUX MINERVOIS;3200;73,303;167,518;96,798;12,822;1,311;;;,544;5,657;,943;1,181;,647;;;RIEUX MINERVOIS;AUDE;OCCITANIE;
2019;060911318001;STATION D'EPURATION DE ROQUECOURBE;250;5,82;14,007;3,104;1,938;,173;;;1,242;4,675;1,746;1,498;,13;;;ROQUECOURBE MINERVOIS;AUDE;OCCITANIE;
2019;060911321002;STATION D'EPURATION DE ROQUEFORT DE SAULT;500;8,062;17,57;4,448;1,282;,12;;;,069;,69;,046;,437;,081;;;ROQUEFORT DE SAULT;AUDE;OCCITANIE;
