ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2009;060930169002;STATION D'EPURATION DE MILHAUD;7000;217,203;532,148;200,73;51,77;6,24;;,321;3,526;22,821;5,045;12,21;1,073;;,029;MILHAUD;GARD;OCCITANIE;
2009;060930179002;STATION D'EPURATION DE MONTFRIN;5000;147,018;364,003;143,569;31,552;4,065;;;1,476;15,018;2,7;3,196;,632;;;MONTFRIN;GARD;OCCITANIE;
2009;060930186002;STATION D'EPURATION DE NAGES ET SOLORGUES;2600;26,101;77,739;32,356;8,602;1,143;;;;13,206;3,283;6,81;,871;;;NAGES ET SOLORGUES;GARD;OCCITANIE;
2009;060930189002;STATION D'EPURATION DE NIMES - OUEST;230000;5991,222;14544,572;7105,456;1377,375;169,372;;;81,56;591,198;213,66;141,591;20,541;;;NIMES;GARD;OCCITANIE;
2009;060930200002;STATION D'EPURATION DE POMPIGNAN;1000;16,85;39,208;15,098;5,113;,649;;;2,543;11,338;3,193;3,707;,583;;;POMPIGNAN;GARD;OCCITANIE;
2009;060930202001;STATION D'EPURATION DE PONT SAINT ESPRIT;9200;380,215;911,622;369,935;104,024;12,707;;;11,463;84,673;21,074;44,676;4,279;;;PONT ST ESPRIT;GARD;OCCITANIE;
2009;060930206002;STATION D'EPURATION DE POULX;5000;;;151,704;;;;;;;5,78;;;;;POULX;GARD;OCCITANIE;
2009;060930209002;STATION D'EPURATION DE PUJAUT;4000;132,929;337,706;192,728;33,489;5,862;;;,887;10,831;3,648;2,873;1,441;;;PUJAUT;GARD;OCCITANIE;
2009;060930210002;STATION D'EPURATION DE QUISSAC;3500;112,668;257,304;121,216;22,657;3,164;;;,741;9,547;1,462;1,399;,457;;;QUISSAC;GARD;OCCITANIE;
2009;060930211002;STATION D'EPURATION DE REDESSAN;5000;204,928;570,642;273,009;68,163;8,686;;;7,783;66,584;8,647;13,954;2,842;;;REDESSAN;GARD;OCCITANIE;
2009;060930212002;STATION D'EPURATION DE REMOULINS;6000;;;537,67;;;;;;;12,891;;;;;REMOULINS;GARD;OCCITANIE;
2009;060930217001;STATION D'EPURATION DE ROCHEFORT-DU-GARD;7000;313,81;882,506;1254,994;70,914;10,021;;;2,751;27,594;7,91;8,38;3,397;;;ROCHEFORT DU GARD;GARD;OCCITANIE;
2009;060930221001;STATION D'EPURATION DE ROQUEMAURE (ANCIENNE);7500;210,99;598,976;283,267;74,623;8,585;;;3,006;33,556;9,451;8,831;4,165;;;ROQUEMAURE;GARD;OCCITANIE;
2009;060930223002;STATION D'EPURATION DE ROUSSON - LE SAUT DU LOUP;3500;147,786;429,651;285,483;29,65;4,605;;;2,208;20,456;3,768;7,963;1,807;;;ROUSSON;GARD;OCCITANIE;
2009;060930227001;STATION D'EPURATION DE ST AMBROIX (ANCIENNE);5900;163,801;373,86;164,644;;3,171;;;6,067;31,799;8,795;;1,879;;;ST AMBROIX;GARD;OCCITANIE;
2009;060930228001;STATION D'EPURATION DE STE ANASTASIE;1500;50,69;144,809;41,1;;2,466;;;1,096;9,179;2,329;1,918;,425;;;STE ANASTASIE;GARD;OCCITANIE;
2009;060930241002;STATION D'EPURATION DE SAINT  CHAPTES;2000;57,108;138,231;70,174;;;;;1,317;13,068;2,104;;;;;ST CHAPTES;GARD;OCCITANIE;
2009;060930243001;STATION D'EPURATION DE ST CHRISTOL LEZ ALES;8500;426,69;1059,116;535,041;102,736;16,386;;;7,427;69,492;17,824;16,703;7,479;;;ST CHRISTOL LES ALES;GARD;OCCITANIE;
2009;060930254001;STATION D'EPURATION DE SAINT GENIES DE COMOLAS;5000;294,619;822,364;799,783;71,541;10,483;;;8,159;54,724;17,78;32,761;1,916;;;ST GENIES DE COMOLAS;GARD;OCCITANIE;
2009;060930255001;STATION D'EPURATION DE SAINT GENIES DE MALGOIRES;3000;139,769;315,746;135,678;31,065;3,999;;;1,262;16,44;3,859;4,186;1,311;;;ST GENIES DE MALGOIRES;GARD;OCCITANIE;
2009;060930257002;STATION D'EPURATION DE ST GERVASY - BEZOUCE;4600;288,145;692,337;837,272;94,152;11,733;;;3,282;27,107;5,343;4,886;1,308;;;ST GERVASY;GARD;OCCITANIE;
2009;060930258001;STATION D'EPURATION DE ST GILLES ANCIENNE;14400;670,38;1640,019;682,389;165,878;22,247;;;12,458;108,157;34,333;20,123;3,81;;;ST GILLES;GARD;OCCITANIE;
2009;060930259003;STATION D'EPURATION DE ALES;90000;2645,402;6813,549;3271,666;609,506;2982,279;14,165;1,663;43,638;390,939;67,667;52,725;7,583;8,43;,406;ST HILAIRE DE BRETHMAS;GARD;OCCITANIE;
2009;060930263001;STATION D'EPURATION DE ST HIPPOLYTE DU FORT;6000;259,509;597,655;339,645;37,508;4,949;;;4,318;41,223;6,087;10,873;2,228;;;ST HIPPOLYTE DU FORT;GARD;OCCITANIE;
2009;060930269001;STATION D'EPURATION DE SAINT JEAN DU GARD;5000;112,794;262,377;91,594;25,612;3,651;;;1,45;15,7;2,272;5,176;,634;;;ST JEAN DU GARD;GARD;OCCITANIE;
2009;060930276002;STATION D'EPURATION DE SAINT LAURENT D'AIGOUZE;1800;14,76;40,48;14,32;6,168;,748;;;2,76;11,82;16,58;4,84;,3;;;ST LAURENT D AIGOUZE;GARD;OCCITANIE;
2009;060930294001;STATION D'EPURATION DE ST PRIVAT DES VIEUX;3000;107,873;259,448;101,091;17,736;2,41;;;3,189;24,973;10,483;5,98;1,219;;;ST PRIVAT DES VIEUX;GARD;OCCITANIE;
2009;060930295002;STATION D'EPURATION DE ST QUENTIN LA POTERIE;3000;103,994;259,296;108,344;25,189;3,227;;;2,915;21,645;7,796;5,836;1,746;;;ST QUENTIN LA POTERIE;GARD;OCCITANIE;
2009;060930305001;STATION D'EPURATION DE SALINDRES;5000;106,754;276,572;136,587;29,734;3,951;;;3,103;28,276;6,655;17,906;2,605;;;SALINDRES;GARD;OCCITANIE;
2009;060930311001;STATION D'EPURATION DE SAUVE;3000;60,047;154,782;55,392;17,164;2,352;;,015;,485;5,476;1,652;1,912;,119;;,003;SAUVE;GARD;OCCITANIE;
2009;060930312001;STATION D'EPURATION DE SAUVETERRE (ANCIENNE);3000;87,049;217,903;134,052;23,717;3,748;;;,706;9,068;2,621;3,788;1,313;;;SAUVETERRE;GARD;OCCITANIE;
2009;060930315002;STATION D'EPURATION DE SAZE;3000;147,827;385,463;236,264;26,4;4,521;;;,87;11,713;3,025;3,861;1,554;;;SAZE;GARD;OCCITANIE;
2009;060930317001;STATION D'EPURATION DE SERNHAC;1600;;;46,93;;;;;;;1,106;;;;;SERNHAC;GARD;OCCITANIE;
2009;060930321001;STATION D'EPURATION DE SOMMIERES ANCIENNE;6000;250,621;669,393;268,449;65,238;7,998;;;4,757;43,769;14,24;9,621;5,072;;;SOMMIERES;GARD;OCCITANIE;
2009;060930326001;STATION D'EPURATION DE TAVEL - LIRAC;3800;101,968;287,252;131,958;24,917;2,983;;;1,646;13,864;4,351;5,214;,954;;;TAVEL;GARD;OCCITANIE;
2009;060930333002;STATION D'EPURATION DE UCHAUD;6000;252,622;681,401;338,738;70,291;9,258;;0;7,69;20,415;11,089;4,693;2,051;;,027;UCHAUD;GARD;OCCITANIE;
2009;060930334002;STATION D'EPURATION DE UZES;29000;898,883;1794,139;575,641;101,531;12,679;;;5,355;55,618;9,625;10,273;,446;;;UZES;GARD;OCCITANIE;
2009;060930339001;STATION D'EPURATION DE VAL D'AIGOUAL-VALLERAUGUE;2500;23,882;64,085;46,167;6,171;,82;;;,671;6,266;1,15;2,387;,509;;;VAL-D'AIGOUAL;GARD;OCCITANIE;
2009;060930341002;STATION D'EPURATION DE VAUVERT;15000;614,619;1333,109;654,47;111,506;14,863;;;4,108;37,592;11,15;5,474;1,544;;;VAUVERT;GARD;OCCITANIE;
2009;060930347001;STATION D'EPURATION DE VESTRIC ET CANDIAC;1400;68,523;187,095;93,786;14,677;2,541;;;1,315;8,381;1,14;1,14;,577;;;VESTRIC ET CANDIAC;GARD;OCCITANIE;
2009;060930350001;STATION D'EPURATION DE LE VIGAN;15000;182,632;493,122;118,173;60,462;7,814;,43;,087;15,724;90,981;21,752;38,033;3,117;,022;,058;LE VIGAN;GARD;OCCITANIE;
2009;060930356002;STATION D'EPURATION DE RODILHAN;5500;111,587;316,487;181,1;53,099;10,884;;;3,998;42,83;9,907;4,151;,91;;;RODILHAN;GARD;OCCITANIE;
2009;060934003001;STATION D'EPURATION DE AGDE;198000;3920,917;9150,16;4882,087;864,874;112,246;;11,068;132,543;600,16;135,388;521,368;14,88;;2,515;AGDE;HERAULT;OCCITANIE;
2009;060934010001;STATION D'EPURATION DE ANIANE;3900;173,082;387,707;187,549;27,832;3,817;;;6,486;40,669;16,62;10,697;1,965;;;ANIANE;HERAULT;OCCITANIE;
2009;060934017001;STATION D'EPURATION DE AUMES;400;13,131;34,555;14,525;3,026;,443;;;1,493;6,68;2,262;2,14;,351;;;AUMES;HERAULT;OCCITANIE;
2009;060934018001;STATION D'EPURATION DE AUTIGNAC;1500;42,92;114,108;48,72;9,775;1,218;;;,499;4,125;1,27;,631;,342;;;AUTIGNAC;HERAULT;OCCITANIE;
2009;060934019003;STATION D'EPURATION DE AVENE - INDUSTRIELLE;3500;149,636;434,556;54,281;8,159;2,059;,76;,025;,764;9,573;,359;1,889;,144;,025;,003;AVENE;HERAULT;OCCITANIE;
2009;060934022001;STATION D'EPURATION DE BAILLARGUES (ANCIENNE);5000;390,95;924,895;445,42;80,285;9,872;;;5,991;52,828;14,509;20,575;1,719;;;BAILLARGUES;HERAULT;OCCITANIE;
2009;060934027001;STATION D'EPURATION DE BEAULIEU;600;35,5;64,37;17,6;;;;;1,73;11,01;8,305;;;;;BEAULIEU;HERAULT;OCCITANIE;
2009;060934028002;STATION D'EPURATION DE BEDARIEUX;9500;226,968;558,122;283,453;51,304;7,339;;0;3,108;16,831;3,291;3,919;,381;;,061;BEDARIEUX;HERAULT;OCCITANIE;
2009;060934031001;STATION D'EPURATION DE BESSAN;9500;187,025;397,645;123,857;;5,693;;;7,905;60,431;33,384;16,923;2,189;;;BESSAN;HERAULT;OCCITANIE;
2009;060934032001;STATION D'EPURATION DE BEZIERS;219400;6746,796;14259,44;6004,312;1003,416;140,269;;1,919;75,65;489,386;87,77;79,576;15,258;;,914;BEZIERS;HERAULT;OCCITANIE;
2009;060934033002;STATION D'EPURATION DE BOISSERON ANCIENNE;1800;56,2;142,963;65,875;27,941;2,635;;;1,293;10,815;5,513;4,724;,727;;;BOISSERON;HERAULT;OCCITANIE;
2009;060934037002;STATION D'EPURATION DE BOUJAN SUR LIBRON;5000;218,532;518,956;218,504;41,963;5,911;;,795;2,07;14,91;2,946;4,367;,281;;,136;BOUJAN SUR LIBRON;HERAULT;OCCITANIE;
2009;060934038002;STATION D'EPURATION DE LE BOUSQUET D'ORB - LUNAS;3100;49,576;132,21;52,089;16,342;2,046;;;2,708;23,627;19,925;4,51;1,466;;;LE BOUSQUET D ORB;HERAULT;OCCITANIE;
2009;060934050001;STATION D'EPURATION DE CANDILLARGUES;2500;47,058;118,068;50,348;12,196;1,512;;;,385;4,923;,835;,463;,492;;;CANDILLARGUES;HERAULT;OCCITANIE;
2009;060934052001;STATION D'EPURATION DE CAPESTANG (ANCIENNE);3500;212,053;465,914;227,601;;5,115;;,198;7,983;38,088;48,65;13,861;2,619;;,045;CAPESTANG;HERAULT;OCCITANIE;
2009;060934058002;STATION D'EPURATION DE CASTRIES;6300;290,015;770,06;359,988;81,965;17,636;;;2,873;29,461;3,326;8,88;1,809;;;CASTRIES;HERAULT;OCCITANIE;
2009;060934061001;STATION D'EPURATION DE CAUSSES ET VEYRAN-CAUSSES;1100;15,66;37,53;16,83;3,712;,459;;;,275;1,89;,495;,387;,16;;;CAUSSES ET VEYRAN;HERAULT;OCCITANIE;
2009;060934067001;STATION D'EPURATION DE CAZILHAC;1300;55,44;118,184;44,97;8,62;1,445;;;2,547;10,64;3,109;1,633;,449;;;CAZILHAC;HERAULT;OCCITANIE;
2009;060934069001;STATION D'EPURATION DE CAZOULS LES BEZIERS;5000;166,66;354,46;147,23;30,075;5,233;;;3,862;29,438;5,644;6,767;3,066;;;CAZOULS LES BEZIERS;HERAULT;OCCITANIE;
2009;060934074001;STATION D'EPURATION DE CESSENON SUR ORB;2950;81,584;194,406;80,724;18,491;2,638;;;1,185;8,066;1,804;5,149;1,245;;;CESSENON SUR ORB;HERAULT;OCCITANIE;
2009;060934076002;STATION D'EPURATION DE CEYRAS - VILLAGE;1500;25,695;64,117;19,775;7,895;,9;;;,543;4,207;1,124;,544;,388;;;CEYRAS;HERAULT;OCCITANIE;
2009;060934079001;STATION D'EPURATION DE CLERMONT L'HERAULT;22000;531,083;1269,969;591,892;105,231;12,413;;;7,757;55,923;19,625;21,426;6,294;;;CLERMONT L HERAULT;HERAULT;OCCITANIE;
2009;060934081001;STATION D'EPURATION DE COLOMBIERS;5000;190,433;404,651;185,817;33,928;4,3;;,134;3,069;17,422;3,936;4,131;,933;;,075;COLOMBIERS;HERAULT;OCCITANIE;
2009;060934088001;STATION D'EPURATION DE COURNONTERRAL;15000;347,021;818,592;389,432;78,873;10,565;;0;5,526;36,574;12,065;7,045;1,189;;,04;COURNONTERRAL;HERAULT;OCCITANIE;
2009;060934094001;STATION D'EPURATION DE ESPONDEILHAN;1800;49,977;131,413;76,359;;1,775;;;4,49;19,132;11,746;4,221;,799;;;ESPONDEILHAN;HERAULT;OCCITANIE;
2009;060934095002;STATION D'EPURATION DE FABREGUES  ANCIENNE;8100;283,33;703,981;324,016;77,623;10,217;;0;11,769;71,103;35,136;14,687;2,286;;,106;FABREGUES;HERAULT;OCCITANIE;
2009;060934108001;STATION D'EPURATION DE FRONTIGNAN;8800;156,338;358,691;179,733;56,836;6,679;;;2,503;46,922;85,123;9,966;1,336;;;FRONTIGNAN;HERAULT;OCCITANIE;
2009;060934111001;STATION D'EPURATION DE GANGES;6000;194,804;474,591;195,361;46,062;5,622;;;1,477;16,249;3,555;4,32;3,068;;;GANGES;HERAULT;OCCITANIE;
2009;060934113002;STATION D'EPURATION DE GIGEAN;6000;417,099;988,015;361,472;85,714;11,402;;0;8,432;66,721;82,999;29,372;4,436;;,045;GIGEAN;HERAULT;OCCITANIE;
2009;060934114002;STATION D'EPURATION DE GIGNAC;8165;200,348;494,189;222,323;53,696;6,198;1,023;,053;5,235;49,922;5,395;5,839;,398;1,084;,051;GIGNAC;HERAULT;OCCITANIE;
2009;060934126001;STATION D'EPURATION DE LAMALOU LES BAINS;5717;149,819;362,711;187,95;30,891;4,05;;;7,062;40,632;13,413;18,379;2,782;;;LAMALOU LES BAINS;HERAULT;OCCITANIE;
2009;060934127001;STATION D'EPURATION DE LANSARGUES;4800;122,614;295,891;128,243;30,845;3,683;;;1,508;11,39;3,717;3,54;1,33;;;LANSARGUES;HERAULT;OCCITANIE;
2009;060934128001;STATION D'EPURATION DE LAROQUE;1900;52,9;121,108;47,1;10,501;1,272;;;,109;1,185;,717;,421;,17;;;LAROQUE;HERAULT;OCCITANIE;
2009;060934130001;STATION D'EPURATION DE LAURENS (ANCIENNE);2000;40,14;100,742;54,84;9,082;1,196;;;1,44;8,927;5,154;1,214;,538;;;LAURENS;HERAULT;OCCITANIE;
2009;060934134003;STATION D'EPURATION DE LAVERUNE - BOURG;5000;155,343;367,592;184,482;33,605;4,597;;,083;1,632;18,961;4,37;2,256;,493;;,012;LAVERUNE;HERAULT;OCCITANIE;
2009;060934135002;STATION D'EPURATION DE LESPIGNAN;4500;139,178;313,686;101,265;37,34;4,705;;,173;1,891;23,937;4,404;7,233;1,967;;,048;LESPIGNAN;HERAULT;OCCITANIE;
2009;060934139002;STATION D'EPURATION DE LIEURAN LES BEZIERS - BASSAN;4500;136,645;286,608;128,666;23,136;3,594;;;2,454;10,393;1,448;1,956;,958;;;LIEURAN LES BEZIERS;HERAULT;OCCITANIE;
2009;060934140001;STATION D'EPURATION DE LIGNAN SUR ORB;6000;212,439;501,827;233,081;;6,842;;0;3,94;27,092;7,138;;3,197;;,044;LIGNAN SUR ORB;HERAULT;OCCITANIE;
2009;060934142001;STATION D'EPURATION DE LODEVE;13300;313,545;771,75;409,371;60,912;9,566;,764;,149;7,386;70,553;9,124;16,567;3,974;0;,06;LODEVE;HERAULT;OCCITANIE;
2009;060934145001;STATION D'EPURATION DE LUNEL;33000;1081,17;2594,527;1215,777;276,138;65,828;1,914;,747;22,998;227,932;20,401;30,07;3,357;,138;,192;LUNEL;HERAULT;OCCITANIE;
2009;060934147001;STATION D'EPURATION DE MAGALAS;3500;177,864;424,405;213,56;31,246;3,983;;;1,193;12,344;3,257;2,146;1,241;;;MAGALAS;HERAULT;OCCITANIE;
2009;060934148002;STATION D'EPURATION DE MARAUSSAN;5000;248,059;617,065;350,611;43,158;7,522;;,201;16,877;79,932;47,58;18,277;2,349;;,045;MARAUSSAN;HERAULT;OCCITANIE;
2009;060934150005;STATION D'EPURATION DE MARSEILLAN - ONGLOUS & PRADELS;77000;942,872;2522,756;1088,368;232,248;31,638;;;7,422;127,854;77,455;;9,357;;1,822;MARSEILLAN;HERAULT;OCCITANIE;
2009;060934151001;STATION D'EPURATION DE MARSILLARGUES (ANCIENNE);6600;240,149;675,321;276,467;66,373;8,877;;,159;4,265;33,393;5,559;11,506;2,171;;,045;MARSILLARGUES;HERAULT;OCCITANIE;
2009;060934153002;STATION D'EPURATION DE LES MATELLES - LES FAYSSES;2500;70,091;168,603;81,056;;2,658;;;,907;9,566;,659;;,586;;;LES MATELLES;HERAULT;OCCITANIE;
2009;060934154001;STATION D'EPURATION DE MAUGUIO - PLAGE CARNON PEROLS;36000;783,022;1982,475;1103,437;226,103;26,18;;;33,134;218,223;61,669;160,287;3,205;;;MAUGUIO;HERAULT;OCCITANIE;
2009;060934157001;STATION D'EPURATION DE MEZE;20200;755,853;1717,3;942,14;173,615;19,943;,001;0;21,022;228,278;174,522;87,628;17,697;,001;0;MEZE;HERAULT;OCCITANIE;
2009;060934159002;STATION D'EPURATION DE MIREVAL;4000;144,175;343,057;149,682;34,804;4,606;;;1,758;17,744;2,578;2,247;,217;;;MIREVAL;HERAULT;OCCITANIE;
2009;060934161001;STATION D'EPURATION DE MONTADY;5500;218,263;501,649;242,538;;5,999;;0;14,25;53,409;25,388;;2,206;;,054;MONTADY;HERAULT;OCCITANIE;
2009;060934162001;STATION D'EPURATION DE MONTAGNAC;5000;186,9;408,082;167,296;40,647;4,551;;;2,757;21,983;4,85;4,857;2,359;;;MONTAGNAC;HERAULT;OCCITANIE;
2009;060934163002;STATION D'EPURATION DE MONTARNAUD ANCIENNE 2;4000;95,412;243,618;108,516;24,446;2,933;;;1,911;12,726;1,961;2,57;1,399;;;MONTARNAUD;HERAULT;OCCITANIE;
2009;060934164001;STATION D'EPURATION DE MONTAUD;900;10,83;48,707;29,285;;;;;,21;2,533;,538;;;;;MONTAUD;HERAULT;OCCITANIE;
2009;060934165002;STATION D'EPURATION DE MONTBAZIN;4500;109,979;286,443;150,502;34,112;3,79;;;6,697;49,306;57,352;15,347;15,008;;;MONTBAZIN;HERAULT;OCCITANIE;
2009;060934166003;STATION D'EPURATION DE MONTBLANC - VALROS;7000;255,163;539,348;220,256;43,019;5,792;;,285;2,398;14,637;2,924;1,86;,115;;,084;MONTBLANC;HERAULT;OCCITANIE;
2009;060934172001;STATION D'EPURATION DE MONTPELLIER (MAERA);470000;19182,196;41097,457;22052,391;3772,011;521,442;;;877,059;3391,641;926,351;3452,049;60,765;;;LATTES;HERAULT;OCCITANIE;
2009;060934176001;STATION D'EPURATION DE MUDAISON;2700;91,987;273,878;106,414;23,362;2,716;;;2,495;14,781;4,96;2,717;,564;;;MUDAISON;HERAULT;OCCITANIE;
2009;060934178001;STATION D'EPURATION DE MURVIEL LES BEZIERS;4000;136,827;317,67;126,743;28,707;6,289;;;2,698;17,056;2,746;4,401;,725;;;MURVIEL LES BEZIERS;HERAULT;OCCITANIE;
2009;060934179002;STATION D'EPURATION DE MURVIEL LES MONTPELLIER;3000;59,397;108,442;63,408;8,197;2,005;;;,708;7,698;2,932;1,851;,38;;;MURVIEL LES MONTPELLIER;HERAULT;OCCITANIE;
2009;060934182002;STATION D'EPURATION DE NEZIGNAN L'EVEQUE;2900;75,435;206,705;79,412;17,564;2,369;;,094;,904;8,216;2,896;1,191;,906;;,034;NEZIGNAN L EVEQUE;HERAULT;OCCITANIE;
2009;060934185001;STATION D'EPURATION DE NOTRE DAME DE LONDRES (ANCIEN);250;11,4;27,3;13,5;2,974;,397;;;,243;1,359;,261;,549;,06;;;NOTRE DAME DE LONDRES;HERAULT;OCCITANIE;
2009;060934189002;STATION D'EPURATION DE OLONZAC - BOURG;2500;101,932;179,233;85,391;;;;;1,288;7,43;1,615;;;;;OLONZAC;HERAULT;OCCITANIE;
2009;060934192001;STATION D'EPURATION DE PALAVAS-LES-FLOTS;45000;453,638;1244,768;614,268;121,401;15,219;;;47,792;265,49;87,149;93,217;4,381;;;PALAVAS LES FLOTS;HERAULT;OCCITANIE;
2009;060934194001;STATION D'EPURATION DE PAULHAN;3700;203,667;496,294;249,233;37,965;6,044;;,043;3,713;21,129;8,428;10,652;2,6;;,036;PAULHAN;HERAULT;OCCITANIE;
2009;060934199001;STATION D'EPURATION DE PEZENAS;32000;684,081;1649,693;717,101;140,684;20,52;;0;12,614;73,818;16,71;18,636;6,804;;,064;PEZENAS;HERAULT;OCCITANIE;
2009;060934202002;STATION D'EPURATION DE PIGNAN;4800;478,184;1008,088;513,985;87,821;12,07;;0;30,131;116,39;49,415;57,254;6,306;;,95;PIGNAN;HERAULT;OCCITANIE;
2009;060934203001;STATION D'EPURATION DE PINET - POMEROLS;3000;191,377;498,813;224,76;;5,912;;,356;9,916;51,005;60,021;;3,519;;,256;PINET;HERAULT;OCCITANIE;
2009;060934209002;STATION D'EPURATION DE PORTIRAGNES;30000;522,417;1278,766;661,706;123,02;22,354;;1,116;21,438;126,279;121,163;16,156;3,384;;0;PORTIRAGNES;HERAULT;OCCITANIE;
2009;060934211001;STATION D'EPURATION DE LE POUJOL SUR ORB ANCIENNE;1100;35,682;81,437;37,104;;1,078;;;2,497;12,84;5,18;;,799;;;LE POUJOL SUR ORB;HERAULT;OCCITANIE;
2009;060934213002;STATION D'EPURATION DE POUSSAN;6700;382,677;882,645;396;93,939;11,192;,001;0;10,486;76,505;60,995;33,289;6,082;;;POUSSAN;HERAULT;OCCITANIE;
2009;060934225001;STATION D'EPURATION DE PUISSERGUIER;2300;150,298;327,837;133,453;32,973;4,79;;,06;4,158;35,234;48,468;13;2,632;;0;PUISSERGUIER;HERAULT;OCCITANIE;
2009;060934226001;STATION D'EPURATION DE QUARANTE (ANCIENNE);3200;154,249;331,465;119,035;21,01;3,389;;;4,056;23,76;6,644;12,324;1,474;;;QUARANTE;HERAULT;OCCITANIE;
2009;060934227001;STATION D'EPURATION DE RESTINCLIERES;850;56,85;140,733;56,6;;;;;4,32;14,353;5,06;;;;;RESTINCLIERES;HERAULT;OCCITANIE;
2009;060934229001;STATION D'EPURATION DE RIOLS-ST PONS;6000;91,75;254,767;123,722;23,696;3,102;;;2,314;13,198;4,263;6,208;,572;;;RIOLS;HERAULT;OCCITANIE;
2009;060934237002;STATION D'EPURATION DE ROUJAN;2500;96,82;222,691;95,877;22,056;2,808;;;1,802;15,225;3,464;2,647;1,158;;;ROUJAN;HERAULT;OCCITANIE;
2009;060934239002;STATION D'EPURATION DE ST ANDRE DE SANGONIS;8000;205,823;460,114;192,021;64,379;9,668;;;2,805;30,422;6,124;6,801;3,058;;;ST ANDRE DE SANGONIS;HERAULT;OCCITANIE;
2009;060934240001;STATION D'EPURATION DE ST-AUNES;23000;980,363;2441,191;1080,912;268,052;37,069;;;44,527;260,826;59,881;150,353;4,075;;;ST AUNES;HERAULT;OCCITANIE;
2009;060934242001;STATION D'EPURATION DE ST BAUZILLE DE MONTMEL-BOURG;800;15,38;44,63;22,64;;;;;,327;3,948;1,151;;;;;ST BAUZILLE DE MONTMEL;HERAULT;OCCITANIE;
2009;060934244002;STATION D'EPURATION DE ST BRES;2000;115,227;278,638;118,125;33,564;4,008;;;3,965;32,542;29,188;7,763;1,598;;;ST BRES;HERAULT;OCCITANIE;
2009;060934245001;STATION D'EPURATION DE ST CHINIAN - BOURG;3000;72,868;172,102;73,709;18,423;2,297;;;1,844;10,365;4,336;1,217;,468;;;ST CHINIAN;HERAULT;OCCITANIE;
2009;060934246001;STATION D'EPURATION DE SAINT CHRISTOL (ANCIENNE);1500;22,536;58,8;27,132;6,902;,908;;;,334;3,447;,67;1,744;,336;;;ENTRE-VIGNES;HERAULT;OCCITANIE;
2009;060934247002;STATION D'EPURATION DE ST CLEMENT-PATUS DES GRANGES;;29,135;65,225;18,805;8,021;1,397;;;,679;5,626;6,887;2,033;,698;;;ST CLEMENT DE RIVIERE;HERAULT;OCCITANIE;
2009;060934247003;STATION D'EPURATION DE ST CLEMENT - ZONE COMMERCIALE;2000;76,341;203,429;101,468;15,849;2,521;,317;,064;1,033;8,15;2,171;1,943;,641;,049;,018;ST CLEMENT DE RIVIERE;HERAULT;OCCITANIE;
2009;060934247004;STATION D'EPURATION DE ST CLEMENT - ROUARGUES;8500;158,179;430,303;204,981;57,603;7,335;;;2,559;26,355;2,665;6,112;,286;;;ST CLEMENT DE RIVIERE;HERAULT;OCCITANIE;
2009;060934249002;STATION D'EPURATION DE ST DREZERY;4000;56,942;145,564;67,877;16,336;2,178;;;,77;8,367;,652;,641;,225;;;ST DREZERY;HERAULT;OCCITANIE;
2009;060934255001;STATION D'EPURATION DE ST GELY DU FESC;14800;532,247;1316,459;568,251;113,358;14,306;;,103;4,162;41,505;10,218;12,728;,476;;;ST GELY DU FESC;HERAULT;OCCITANIE;
2009;060934256001;STATION D'EPURATION DE ST GENIES DES MOURGUES;7200;94,053;247,599;144,931;;;;;2,779;17,549;5,574;;;;;ST GENIES DES MOURGUES;HERAULT;OCCITANIE;
2009;060934258001;STATION D'EPURATION DE ST GENIES DE FONTEDIT (ANC);2000;56,153;130,222;64,458;10,876;1,566;;;1,738;8,565;1,791;1,766;,952;;;ST GENIES DE FONTEDIT;HERAULT;OCCITANIE;
2009;060934259002;STATION D'EPURATION DE ST GEORGES D'ORQUES ANCIENNE;7000;309,841;741,94;349,581;62,766;10,385;;,137;1,08;17,888;10,972;7,519;1,203;;,112;ST GEORGES D ORQUES;HERAULT;OCCITANIE;
2009;060934272001;STATION D'EPURATION DE ST JUST & ST NAZAIRE DE PEZAN;2700;149,605;385,27;202,607;39,299;4,733;;;1,416;14,647;2,745;6,009;1,575;;;ST JUST;HERAULT;OCCITANIE;
2009;060934274001;STATION D'EPURATION DE ST MARTIN DE LONDRES;4300;145,388;376,538;177,117;28,057;5,535;;;1,551;12,65;2,513;5,63;1,4;;;ST MARTIN DE LONDRES;HERAULT;OCCITANIE;
