ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2010;060911198001;STATION D'EPURATION DE LAURE MINERVOIS;1200;37,376;91,2045;24,7595;;,467;;;,575;3,229;1,409;;,341;;;LAURE MINERVOIS;AUDE;OCCITANIE;
2010;060911201001;STATION D'EPURATION DE LEUC;600;18,576;30,312;16,56;;,396;;;2,88;9,504;2,52;;,31;;;LEUC;AUDE;OCCITANIE;
2010;060911202001;STATION D'EPURATION DE LEUCATE - PORT (ANCIENNE);45000;712,265;1597,841;730,974;227,725;25,771;;;9,658;76,517;24,842;106,327;14,239;;;LEUCATE;AUDE;OCCITANIE;
2010;060911202002;STATION D'EPURATION DE LEUCATE - VILLAGE;12500;232,417;571,01;208,855;83,083;9,718;;;6,355;46,946;9,408;49,866;6,292;;;LEUCATE;AUDE;OCCITANIE;
2010;060911202003;STATION D'EPURATION DE LA FRANQUI (ANCIENNE);1800;93,305;240,02;95,465;59,887;6,907;;;12,2;70,708;118,463;43,645;7,903;;;LEUCATE;AUDE;OCCITANIE;
2010;060911203001;STATION D'EPURATION DE LEZIGNAN CORBIERES (ANCIENNE);10000;394,442;1111,055;675,186;94,438;14,194;;;36,957;124,864;43,049;38,954;3,435;;;LEZIGNAN CORBIERES;AUDE;OCCITANIE;
2010;060911203002;STATION D'EPURATION DE LEZIGNAN CORBIERES;25000;595,465;1478,744;566,76;102,845;12,481;;;8,239;81,708;7,725;22,994;16,991;;;LEZIGNAN CORBIERES;AUDE;OCCITANIE;
2010;060911209001;STATION D'EPURATION DE LUC SUR AUDE;800;47,6;80,556;22,4;;,336;;;,224;2,24;,224;;,014;;;LUC SUR AUDE;AUDE;OCCITANIE;
2010;060911210001;STATION D'EPURATION DE LUC SUR ORBIEU (ANCIENNE);1000;27,087;64,175;35,955;;,51;;;1,505;13,014;3,535;;,115;;;LUC SUR ORBIEU;AUDE;OCCITANIE;
2010;060911214001;ANCIENNE STATION EPURATION DE MALRAS;400;8,658;23,147;8,853;;;;;,624;4,232;,156;;;;;MALRAS;AUDE;OCCITANIE;
2010;060911214002;ANCIENNE STATION EPURATION DE MALRAS - VILLEDIEU;300;5,117;20,603;8,7045;;;;;,6215;5,788;,8855;;;;;MALRAS;AUDE;OCCITANIE;
2010;060911215002;STATION D'EPURATION DE MALVES EN MINERVOIS;800;44,486;79,797;22,938;;,973;;;,417;2,294;,278;;,348;;;MALVES EN MINERVOIS;AUDE;OCCITANIE;
2010;060911216001;ANCIENNE STATION D'EPURATION DE MALVIES;;30,34;73,841;36,08;;;;;,328;2,829;,299;;;;;MALVIES;AUDE;OCCITANIE;
2010;060911217001;STATION D'EPURATION DE MARCORIGNAN;1500;16,93;32,174;11,86;6,004;,662;;;,887;5,115;2,692;1,26;,506;;;MARCORIGNAN;AUDE;OCCITANIE;
2010;060911222001;STATION D'EPURATION DE MAS CABARDES;350;3,132;7,378;2,923;;;;;,209;2,192;,209;;;;;MAS CABARDES;AUDE;OCCITANIE;
2010;060911225001;STATION D'EPURATION DE MAS SAINTES PUELLES (ANCIENNE);400;52,56;165,888;79,2;;;;;1,656;11,232;6,552;;;;;MAS STES PUELLES;AUDE;OCCITANIE;
2010;060911233001;STATION D'EPURATION DE MIREPEISSET;2000;17,55;39,42;15,193;;,416;;;1,535;7,702;3,818;;,92;;;MIREPEISSET;AUDE;OCCITANIE;
2010;060911234001;STATION D'EPURATION DE MIREVAL LAURAGAIS;150;1,152;2,592;1,158;;;;;,054;,198;,086;;;;;MIREVAL LAURAGAIS;AUDE;OCCITANIE;
2010;060911241001;STATION D'EPURATION DE MONTBRUN DES CORBIERES;500;31,95;69,93;46,485;;,72;;;2,7;7,875;3,78;;,311;;;MONTBRUN DES CORBIERES;AUDE;OCCITANIE;
2010;060911251001;STATION D'EPURATION DE VAL DE DAGNE (MONTLAUR);900;13;31,9;14,5;;,35;;;,2;1,6;,4;;,13;;;VAL-DE-DAGNE;AUDE;OCCITANIE;
2010;060911253002;STATION D'EPURATION DE MONTOLIEU;1350;17,518;49,526;25,525;;,435;;;2,77;22,415;2,515;;,633;;;MONTOLIEU;AUDE;OCCITANIE;
2010;060911254002;STATION D'EPURATION DE MONTREAL;3000;70,238;211,784;138,276;16,579;2,338;;;,709;8,375;1,282;,804;,917;;;MONTREAL;AUDE;OCCITANIE;
2010;060911255002;STATION D'EPURATION DE MONTREDON DES CORBIERES;2500;121,507;273,145;76,721;21,446;2,433;;;1,347;11,789;1,378;1,404;,179;;;MONTREDON DES CORBIERES;AUDE;OCCITANIE;
2010;060911257001;STATION D'EPURATION DE MONZE (ANCIENNE);200;12,144;16,632;7,668;;;;;2,784;6,228;1,368;;;;;MONZE;AUDE;OCCITANIE;
2010;060911258001;STATION D'EPURATION DE MOUSSAN;2500;71,373;207,741;99,128;18,587;2,538;;;2,242;16,379;6,97;6,142;1,567;;;MOUSSAN;AUDE;OCCITANIE;
2010;060911259002;STATION D'EPURATION DE MOUSSOULENS;1000;52,189;136,532;67,95;;1,46;;;1,435;7,34;1,148;;1,168;;;MOUSSOULENS;AUDE;OCCITANIE;
2010;060911261001;STATION D'EPURATION DE MOUX;800;17,0545;45,825;29,845;;,42;;;,7855;4,381;3,2785;;,28;;;MOUX;AUDE;OCCITANIE;
2010;060911262001;STATION D'EPURATION DE NARBONNE - VILLE;120000;2434,766;6191,248;2933,777;642,045;74,565;5,435;1,03;30,954;300,154;50,784;74,058;4,826;,432;,412;NARBONNE;AUDE;OCCITANIE;
2010;060911262003;STATION D'EPURATION DE NARBONNE - PLAGE;28000;301,385;731,904;297,694;83,311;10,742;;;7,595;51,521;8,463;42,087;2,329;;;NARBONNE;AUDE;OCCITANIE;
2010;060911264002;STATION D'EPURATION DE NEVIAN;1500;46,357;94,409;38,74;14,879;1,545;;;,976;9,22;4,479;1,234;,48;;;NEVIAN;AUDE;OCCITANIE;
2010;060911266002;STATION D'EPURATION DE PORT LA NOUVELLE;30000;401,76;1063,903;418,284;122,67;14,39;;;5,795;59,6;6,493;27,238;,843;;;PORT LA NOUVELLE;AUDE;OCCITANIE;
2010;060911267001;STATION D'EPURATION DE ORNAISONS;1200;22,888;60,025;30,186;;,637;;;1,271;9,585;3,488;;,388;;;ORNAISONS;AUDE;OCCITANIE;
2010;060911269001;STATION D'EPURATION DE OUVEILLAN (ANCIENNE);2400;187,034;480,941;226,877;58,199;11,129;;;6,394;39,291;22,485;8,612;1,913;;;OUVEILLAN;AUDE;OCCITANIE;
2010;060911273001;STATION D'EPURATION DE PARAZA;800;20,88;54,114;21,75;;,442;;;3,828;14,964;5,133;;,041;;;PARAZA;AUDE;OCCITANIE;
2010;060911274001;ANCIENNE STATION EPURATION DE PAULIGNE;400;27,585;89,82;50,76;;;;;,27;3,42;,45;;;;;PAULIGNE;AUDE;OCCITANIE;
2010;060911276001;STATION D'EPURATION DE PAZIOLS;1500;21,88;42,269;15,551;;,361;;;,158;1,735;1,038;;,133;;;PAZIOLS;AUDE;OCCITANIE;
2010;060911280001;STATION D'EPURATION DE PEPIEUX;1400;77,2;146,26;47,04;;1,072;;;1,312;11,64;1,992;;,204;;;PEPIEUX;AUDE;OCCITANIE;
2010;060911281003;STATION D'EPURATION DE PEXIORA;1000;40,785;123,922;59,36;;,91;;;10,937;35,975;17,124;;,192;;;PEXIORA;AUDE;OCCITANIE;
2010;060911284001;STATION D'EPURATION DE PEYRENS (ANCIENNE);250;8,52;20,16;6,96;;;;;,84;8,68;5,96;;;;;PEYRENS;AUDE;OCCITANIE;
2010;060911285002;STATION D'EPURATION DE PEYRIAC DE MER;1982;60,714;150,766;63,083;16,446;2,08;;;,783;6,841;1,135;1,868;,371;;;PEYRIAC DE MER;AUDE;OCCITANIE;
2010;060911286001;STATION D'EPURATION DE PEYRIAC MINERVOIS (ANCIENNE);1400;45,738;76,543;42,335;;,996;;;2,774;9,042;4,399;;,267;;;PEYRIAC MINERVOIS;AUDE;OCCITANIE;
2010;060911288003;STATION D'EPURATION DE PEZENS - VAL ROUNEL;300;8,16;16,86;2,672;;;;;,06;,6;,46;;;;;PEZENS;AUDE;OCCITANIE;
2010;060911288004;STATION D'EPURATION DE PEZENS - VILLAGE;1500;29,404;68,1515;30,225;;,565;;;,6075;5,985;1,3955;;,259;;;PEZENS;AUDE;OCCITANIE;
2010;060911293001;STATION D'EPURATION DE POMAS;650;60,45;117,273;50,247;;;;;1,86;5,115;2,238;;;;;POMAS;AUDE;OCCITANIE;
2010;060911296001;STATION D'EPURATION DE POUZOLS MINERVOIS;600;11,925;31,59;11,97;;,293;;;,405;2,475;,99;;,097;;;POUZOLS MINERVOIS;AUDE;OCCITANIE;
2010;060911299001;STATION D'EPURATION DE PREIXAN;500;20,605;43,03;17,03;;,468;;;1,04;2,405;1,17;;,468;;;PREIXAN;AUDE;OCCITANIE;
2010;060911300001;STATION D'EPURATION DE PUGINIER;200;3,768;9,36;1,932;;;;;,036;,55;,055;;;;;PUGINIER;AUDE;OCCITANIE;
2010;060911301002;STATION D'EPURATION DE PUICHERIC;1500;36,765;70,695;22,055;;,519;;;,423;6,486;4,892;;,043;;;PUICHERIC;AUDE;OCCITANIE;
2010;060911302001;STATION D'EPURATION DE PUILAURENS;1000;19,435;96,28;34,575;;,41;;;,548;5,635;,273;;,203;;;PUILAURENS;AUDE;OCCITANIE;
2010;060911304001;STATION D'EPURATION DE QUILLAN - CHEF LIEU;6000;299,277;628,533;375,769;64,537;9,162;1,17;,124;5,44;36,748;8,343;19,178;1,28;,368;,083;QUILLAN;AUDE;OCCITANIE;
2010;060911304002;STATION D'EPURATION DE QUILLAN - HAMEAU DE LAVAL;150;4,2;17,74;5,08;;;;;2,9;7,66;3,06;;;;;QUILLAN;AUDE;OCCITANIE;
2010;060911307001;STATION D'EPURATION DE RAISSAC D'AUDE (ANCIENNE);500;13,2;33,18;10,5;;;;;,21;1,8;,615;;;;;RAISSAC D AUDE;AUDE;OCCITANIE;
2010;060911308002;STATION D'EPURATION DE RAISSAC SUR LAMPY;400;42,185;96,524;15,812;;;;;,236;4,779;,472;;;;;RAISSAC SUR LAMPY;AUDE;OCCITANIE;
2010;060911310002;STATION D'EPURATION DE RENNES LES BAINS;1300;2,4;4,05;1,688;;;;;,3;,786;,281;;;;;RENNES LES BAINS;AUDE;OCCITANIE;
2010;060911313001;STATION D'EPURATION DE RICAUD (ANCIEN);200;7,7105;18,0425;5,2695;;,117;;;,2095;1,959;,1675;;,01;;;RICAUD;AUDE;OCCITANIE;
2010;060911315002;STATION D'EPURATION DE RIEUX MINERVOIS;3200;64,429;136,08;53,099;14,307;1,657;,206;,033;,7;5,47;1,194;1,426;,707;,095;,017;RIEUX MINERVOIS;AUDE;OCCITANIE;
2010;060911317002;STATION D'EPURATION DE RODOME;200;8,818;18,604;10,387;;,164;;;,334;1,002;1,737;;,168;;;RODOME;AUDE;OCCITANIE;
2010;060911321002;STATION D'EPURATION DE ROQUEFORT DE SAULT;500;20,016;42,408;22,872;;,353;;;,048;,72;,048;;,066;;;ROQUEFORT DE SAULT;AUDE;OCCITANIE;
2010;060911322001;STATION D'EPURATION DE ROQUEFORT DES CORBIERES (ANC.);1200;54,906;120,815;37,429;;;;;6,805;20,255;5,969;;;;;ROQUEFORT DES CORBIERES;AUDE;OCCITANIE;
2010;060911324001;STATION D'EPURATION DE ROUBIA (ANCIENNE);1000;36,078;61,184;49,675;;,52;;;,706;2,768;1,841;;,267;;;ROUBIA;AUDE;OCCITANIE;
2010;060911325001;STATION D'EPURATION DE ROUFFIAC D'AUDE;500;10,155;21,535;7,2155;;,323;;;,2995;1,199;,522;;,077;;;ROUFFIAC D AUDE;AUDE;OCCITANIE;
2010;060911326001;STATION D'EPURATION DE ROUFFIAC DES CORBIERES;250;3,223;4,932;2,288;;,049;;;;;;;;;;ROUFFIAC DES CORBIERES;AUDE;OCCITANIE;
2010;060911327001;STATION D'EPURATION DE ROULLENS;400;13,5;51,18;8,88;;,57;;;,48;4,32;1,32;;,21;;;ROULLENS;AUDE;OCCITANIE;
2010;060911330001;STATION D'EPURATION DE RUSTIQUES;400;63;108,392;91,035;;,728;;;,126;1,449;,158;;,219;;;RUSTIQUES;AUDE;OCCITANIE;
2010;060911337001;STATION D'EPURATION DE SAINT COUAT D'AUDE (ANCIENNE);500;12,32;19,544;3,92;;;;;4,76;10,752;3,92;;,174;;;ST COUAT D AUDE;AUDE;OCCITANIE;
2010;060911339001;STATION D'EPURATION DE ST DENIS;300;94,784;335,437;178,322;;1,366;;;4,659;15,904;5,623;;,434;;;ST DENIS;AUDE;OCCITANIE;
2010;060911340001;STATION D'EPURATION DE SAINTE EULALIE;500;50,4;177,24;56;;;;;2,24;14;4,2;;;;;STE EULALIE;AUDE;OCCITANIE;
2010;060911342001;STATION D'EPURATION DE SAINT FRICHOUX;300;5,15;11,05;4,95;;,128;;;,225;2,3;2,2;;,129;;;ST FRICHOUX;AUDE;OCCITANIE;
2010;060911344001;STATION D'EPURATION DE ST HILAIRE;1800;45,153;103,484;36,184;9,881;1,219;,215;,035;,61;6,211;3,423;1,311;,58;,055;,041;ST HILAIRE;AUDE;OCCITANIE;
2010;060911345001;STATION D'EPURATION DE SAINT JEAN DE BARROU;450;5,58;18,48;9,12;;;;;,36;2,22;,9;;;;;ST JEAN DE BARROU;AUDE;OCCITANIE;
2010;060911351001;STATION D'EPURATION DE ST LAURENT CABRERISSE - RIVE D;1000;32,483;73,996;37,753;;1,002;;;6,6;46,384;25,349;;1,669;;;ST LAURENT DE LA CABRERISSE;AUDE;OCCITANIE;
2010;060911353002;STATION D'EPURATION DE VAL DE CESSE;12500;265,001;810,887;397,169;90,447;11,632;;;5,245;47,065;7,937;5,385;2,296;;;ST MARCEL SUR AUDE;AUDE;OCCITANIE;
2010;060911356002;STATION D'EPURATION DE ST MARTIN LALANDE;1200;11,193;29,19;11,074;;;;;,473;2,121;,552;;;;;ST MARTIN LALANDE;AUDE;OCCITANIE;
2010;060911364001;STATION D'EPURATION DE SAINT POLYCARPE;300;4,8;21,6;14,22;;;;;,036;1,06;,18;;;;;ST POLYCARPE;AUDE;OCCITANIE;
2010;060911366001;STATION D'EPURATION DE SAINTE VALIERE;600;55,35;105,975;41,85;;,856;;;,675;4,05;1,08;;,47;;;STE VALIERE;AUDE;OCCITANIE;
2010;060911368002;STATION D'EPURATION DE SALLELES CABARDES;200;3,22;11,918;2,905;;;;;,07;,77;,245;;;;;SALLELES CABARDES;AUDE;OCCITANIE;
2010;060911370002;STATION D'EPURATION DE FLEURY - SALLES D'AUDE;9900;187,648;501,847;192,486;73,012;8,758;;;5,34;44,112;10,294;15,964;3,387;;;SALLES D AUDE;AUDE;OCCITANIE;
2010;060911379002;STATION D'EPURATION DE SIGEAN;10000;206,688;505,985;245,063;60,494;5,619;;;2,428;24,998;2,298;7,376;,808;;;SIGEAN;AUDE;OCCITANIE;
2010;060911382001;STATION D'EPURATION DE SOUILHANELS;400;9,407;25,495;9,648;;;;;,338;1,495;,241;;;;;SOUILHANELS;AUDE;OCCITANIE;
2010;060911385001;STATION D'EPURATION DE SOUPEX;300;10,32;23,016;14,4;;,151;;;,06;,696;,036;;,151;;;SOUPEX;AUDE;OCCITANIE;
2010;060911386001;STATION D'EPURATION DE TALAIRAN (ANCIENNE);450;12,96;33,966;12,42;;,211;;;1,296;3,348;,972;;,135;;;TALAIRAN;AUDE;OCCITANIE;
2010;060911390001;STATION D'EPURATION DE THEZAN DES CORBIERES;1000;23,952;46,221;17,743;;,46;;;,736;6,159;,741;;,163;;;THEZAN DES CORBIERES;AUDE;OCCITANIE;
2010;060911392001;STATION D'EPURATION DE TOURNISSAN (ANCIENNE);800;37,2;115,68;64;;;;;,16;1,76;,92;;;;;TOURNISSAN;AUDE;OCCITANIE;
2010;060911396002;STATION D'EPURATION DE TRAUSSE - MINERVOIS;800;15;26,58;23,4;;,534;;;,3;2,16;,36;;,462;;;TRAUSSE;AUDE;OCCITANIE;
2010;060911397002;STATION D'EPURATION DE TREBES;8000;522,489;1275,291;357,375;65,802;9,018;1,225;,327;4,1;39,261;5,704;11,215;,338;,463;,128;TREBES;AUDE;OCCITANIE;
2010;060911398002;STATION D'EPURATION DE TREILLES;600;14,74;29,48;16,75;;;;;,201;2,01;,134;;;;;TREILLES;AUDE;OCCITANIE;
2010;060911401001;STATION D'EPURATION DE TUCHAN;1200;67,407;133,085;66,379;;,609;;;5,341;41,73;19,098;;,615;;;TUCHAN;AUDE;OCCITANIE;
2010;060911404001;STATION D'EPURATION DE VENTENAC CABARDES;600;40,172;73,621;24,319;;;;;,332;4,067;,332;;;;;VENTENAC CABARDES;AUDE;OCCITANIE;
2010;060911407002;STATION D'EPURATION DE VERDUN  EN  LAURAGAIS;400;55,522;125,442;71,254;;;;;,138;1,978;,092;;;;;VERDUN EN LAURAGAIS;AUDE;OCCITANIE;
2010;060911408001;STATION D'EPURATION DE VERZEILLE;700;48,017;139,442;69,242;;;;;,495;5,624;,969;;;;;VERZEILLE;AUDE;OCCITANIE;
2010;060911410001;STATION D'EPURATION DE CONQUES SUR ORBIEL & VILLALIER;3000;158,11;352,509;171,464;35,683;5,003;,354;,045;1,513;14,494;2,357;6,425;,947;,162;,023;VILLALIER;AUDE;OCCITANIE;
2010;060911411001;STATION D'EPURATION DE VILLANIERE;200;4,564;13,216;3,962;;;;;,098;1,008;,084;;;;;VILLANIERE;AUDE;OCCITANIE;
2010;060911413001;STATION D'EPURATION DE VILLARDONNEL;600;16,2;30,9;13,5;;,225;;;,39;3,6;,3;;,3;;;VILLARDONNEL;AUDE;OCCITANIE;
2010;060911416001;STATION D'EPURATION DE VILLARZEL CABARDES;250;19,5;34,08;20,7;;,324;;;,09;,9;,15;;,044;;;VILLARZEL CABARDES;AUDE;OCCITANIE;
2010;060911418002;STATION D'EPURATION DE VILLASAVARY;1200;29,435;61,02;32,03;;,796;;;,349;2,865;1,475;;,4;;;VILLASAVARY;AUDE;OCCITANIE;
2010;060911420001;STATION D'EPURATION DE VILLEBAZY (ANCIENNE);50;72;243,216;164;;;;;,128;,56;1,4;;;;;VILLEBAZY;AUDE;OCCITANIE;
2010;060911421001;STATION D'EPURATION DE VILLEDAIGNE (ANCIENNE);700;6,625;15,9;7,125;;;;;,138;1,6;,447;;;;;VILLEDAIGNE;AUDE;OCCITANIE;
2010;060911422001;STATION D'EPURATION DE  VILLEDUBERT;400;11,9;23,63;6,8;;;;;,068;1,02;,306;;,323;;;VILLEDUBERT;AUDE;OCCITANIE;
2010;060911425002;STATION D'EPURATION DE VILLEGAILHENC;1800;87,6655;193,874;85,221;;1,809;;;1,3365;11,693;1,076;;,418;;;VILLEGAILHENC;AUDE;OCCITANIE;
2010;060911426002;STATION D'EPURATION DE VILLEGLY;1200;53,0625;125,6645;52,438;;,891;;;,733;5,3385;1,102;;,362;;;VILLEGLY;AUDE;OCCITANIE;
2010;060911429001;STATION D'EPURATION DE VILLEMOUSTAUSSOU;3000;168,447;416,084;228,795;39,786;5,258;;;71,361;453,827;364,569;8,795;1,513;;;VILLEMOUSTAUSSOU;AUDE;OCCITANIE;
2010;060911430001;STATION D'EPURATION DE VILLENEUVE LA COMPTAL;1200;36,907;79,678;44,229;;;;;,934;7,58;1,79;;;;;VILLENEUVE LA COMPTAL;AUDE;OCCITANIE;
2010;060911431001;STATION D'EPURATION DE VILLENEUVE LES CORBIERES;1300;25,522;62,69;28,069;;,502;;;,19;1,723;,202;;,037;;;VILLENEUVE LES CORBIERES;AUDE;OCCITANIE;
2010;060911432001;STATION D'EPURATION DE VILLENEUVE LES MONTREAL (ANC.);150;5,58;17,38;6,1;;;;;,42;3,64;,98;;;;;VILLENEUVE LES MONTREAL;AUDE;OCCITANIE;
2010;060911433001;STATION D EPURATION DE VILLENEUVE MINERVOIS ANCIENNE;1300;37,518;80,648;33,459;;,789;;;,508;5,458;1,059;;,334;;;VILLENEUVE MINERVOIS;AUDE;OCCITANIE;
2010;060911433002;STATION D'EPURATION DE VILLENEUVE MINERVOIS;1400;71,85;159,96;77,967;;;;;,381;3,903;,976;;;;;VILLENEUVE MINERVOIS;AUDE;OCCITANIE;
2010;060911434001;STATION D'EPURATION DE VILLEPINTE;1400;41,387;94,919;34,528;;,738;;;,449;3,571;,811;;,246;;;VILLEPINTE;AUDE;OCCITANIE;
2010;060911436001;STATION D'EPURATION DE VILLESEQUE DES CORBIERES (ANC);600;5,52;17,595;5,865;;,171;;;,242;2,726;,656;;,097;;;VILLESEQUE DES CORBIERES;AUDE;OCCITANIE;
2010;060911437001;STATION D'EPURATION DE VILLESEQUELANDE;1000;32,13;64,89;24,444;;,693;;;,882;4,032;,756;;,706;;;VILLESEQUELANDE;AUDE;OCCITANIE;
2010;060911439001;STATION D'EPURATION DE VILLESPY;400;15,428;31,32;10,324;;;;;,696;2,146;,754;;;;;VILLESPY;AUDE;OCCITANIE;
2010;060913001001;STATION D'EPURATION DE AIX EN PROVENCE - LA PIOLINE;164167;6869,846;14579,745;6568,161;1401,858;171,578;;;35,803;690,695;115,764;69,261;13,243;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913001002;STATION D'EPURATION DE AIX EN PROVENCE - LES MILLES;5000;205,536;425,237;165,819;45,07;5,583;;;6,199;37,021;12,692;6,982;2,635;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913001005;STATION D'EPURATION DE AIX EN PROVENCE -ZI LES MILLES;5000;629,731;1377,309;694,055;136,176;14,277;;;46,717;168,689;49,293;90,504;5,914;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913003002;STATION D'EPURATION DE ALLEINS;2500;96,533;251,998;114,405;32,177;3,053;;;2,877;14,242;4,646;5,398;1,511;;;ALLEINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913004002;STATION D'EPURATION DE ARLES - RAPHELE-MOULES;4667;82,58;232,782;99,284;27,465;2,995;;;1,522;18,436;2,489;2,804;1,403;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913004003;STATION D'EPURATION DE ARLES - PRINCIPALE;77000;1992,502;5730,84;3108,845;414,058;101,091;;;159,713;908,304;214,735;398,322;26,446;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913004004;STATION D'EPURATION DE ARLES - SALIERS;250;23,8;72,1;57,4;;;;;1,54;11,9;1,26;;;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913004007;STATION D'EPURATION DE ARLES - MAS THIBERT;1700;35,154;115,141;41,835;;1,121;;;2,71;41,023;1,589;;,173;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913004009;STATION D'EPURATION DE ARLES - LES SALINS DE GIRAUD;2200;64,184;196,514;102,977;21,731;2,526;;;8,817;26,66;4,362;14,464;1,461;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913007002;STATION D'EPURATION DE AURIOL - VALLEE DE L'HUVEAUNE;20150;510,746;1506,634;585,278;129,425;15,857;;;12,25;84,221;12,48;15,308;,457;;;AURIOL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913010002;STATION D'EPURATION DE BARBENTANE - CHEF LIEU;5000;130,712;320,934;158,959;34,322;4,029;;;6,348;15,834;4,349;4,476;2,089;;;BARBENTANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913014001;STATION D'EPURATION DE BERRE L'ETANG - CHEF LIEU;21000;661,728;1906,652;713,735;150,447;16,619;;;10,232;138,214;11,878;20,024;,393;;;BERRE L ETANG;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913015002;STATION D'EPURATION DE BOUC BEL AIR;20000;505,748;1696,554;720,196;103,178;20,446;;;14,043;132,262;11,149;14,511;,596;;;BOUC BEL AIR;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913018002;STATION D'EPURATION DE CABANNES;4000;196,293;412,546;176,361;;5,24;;;3,94;25,7;5,959;;1,542;;;CABANNES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913019001;STATION D'EPURATION DE CABRIES;8000;241,565;506,442;283,492;57,238;7,209;;;10,042;30,623;13,143;16,032;1,873;;;CABRIES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913022001;STATION D'EPURATION DE CASSIS;25000;585,707;1612,599;654,805;142,776;18,644;;;18,615;122,886;28,971;59,711;3,308;;;CASSIS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913026003;STATION D'EPURATION DE CHATEAUNEUF-LES-MARTIGUES;16000;568,096;1655,386;942,478;138,14;16,922;;;8,185;86,686;10,834;12,78;,305;;;CHATEAUNEUF LES MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913028001;STATION D'EPURATION DE LA CIOTAT;94833;2192,348;5626,78;2234,131;551,257;58,386;;;64,963;462,216;62,738;306,41;3,619;;;LA CIOTAT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913029001;STATION D'EPURATION DE CORNILLON CONFOUX;1200;39,9;131,1;49,02;;;;;4,218;20,52;3,192;;;;;CORNILLON CONFOUX;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913030002;STATION D'EPURATION DE CUGES-LES-PINS;3000;120,256;322,857;134,953;29,187;4,061;;;1,186;12,713;1,34;1,458;1,093;;;CUGES LES PINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913032002;STATION D'EPURATION DE EGUILLES;9000;359,86;904,806;608,421;88,051;9,427;;;6,95;86,496;13,393;14,545;,586;;;EGUILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913033002;STATION D'EPURATION DE ENSUES-LA-REDONNE;4500;136,459;421,133;147,534;36,547;4,532;;;;21,353;2,88;3,05;2,151;;;ENSUES LA REDONNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913034002;STATION D'EPURATION DE EYGALIERES;3300;49,798;119,858;78,558;;1,718;;;,926;8,819;1,266;;,792;;;MOLLEGES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2010;060913035002;STATION D'EPURATION DE EYGUIERES;10000;294,258;733,992;362,574;71,315;8,433;;;7,114;49,777;22,589;33,831;4,439;;;EYGUIERES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
