ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2020;060905044001;STATION D' EPURATION DE CREVOUX -HAMEAU DE LA CHALP;250;3,4;8,34;3;1,641;,182;;;,16;1,68;,198;1,229;,16;;;CREVOUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905044002;STATION D'EPURATION DE CREVOUX -VILLAGE PRAVEYRAL;1000;20,93;47,866;18,2;8,238;,747;;;11,83;29,211;9,1;7,328;,679;;;CREVOUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905050001;STATION D'EPURATION DE ESPINASSES - ROUSSET;1990;68,182;137,744;68,919;12,481;1,487;;;2,273;14,058;1,778;5,723;1,133;;;ESPINASSES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905052001;STATION D'EPURATION DE EYGLIERS - HAMEAU LA FONT;200;1,311;3,064;1,449;,505;,054;;;,041;,262;,06;,338;,039;;;EYGLIERS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905054006;STATION D'EPURATION DE LA FARE EN CHAMPSAUR-CHEF LIEU;600;18,811;29,243;15,22;4,631;,552;;;,513;5,13;,342;3,519;,547;;;LA FARE EN CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905055001;STATION D'EPURATION DE LA FAURIE;600;9,99;20,579;12,088;2,927;,319;;;,799;4,595;1,648;2,134;,387;;;LA FAURIE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905058007;STATION D'EPURATION DE  FREISSINIERES CHEF-LIEU;1150;18,734;39,782;21,197;5,869;,821;;;1,134;5,501;2,271;2,04;,255;;;FREISSINIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905061001;STATION D'EPURATION DE GAP;54000;2412,257;4986,796;2327,159;506,475;56,814;;;49,898;346,595;69,873;68,238;14,111;;;GAP;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905063001;STATION D'EPURATION DE LA GRAVE - PAYS DE LA MEIJE;7000;26,319;103,404;64,972;14,181;1,638;;;3,112;18,573;3,468;11,102;1,332;;;LA GRAVE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905065001;STATION D'EPURATION DE GUILLESTRE;24000;402,956;805,616;395,627;141,875;14,469;;;22,593;114,778;30,592;77,882;7,206;;;GUILLESTRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905065101;STATION D'EPURATION DE GUILLESTRE MAISON DU ROY;50;,527;1;,32;;,02;;;,005;,075;,006;;,02;;;GUILLESTRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905070002;STATION D'EPURATION DE LARAGNE MONTEGLIN;4500;182,283;332,764;131,021;32,944;3,818;;;18,501;68,49;14,083;31,791;4,603;;;LARAGNE MONTEGLIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905072001;STATION D'EPURATION DE LAYE-HAMEAUX;1950;30,759;59,399;16,025;5,245;,801;;;,61;3,578;,838;1,833;,677;;;LAYE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905077001;STATION D'EPURATION DE MOLINES - ST VERAN;6000;243,05;544,745;381,662;47,547;5,904;;;9,314;38,353;9,168;21,276;1,918;;;MOLINES EN QUEYRAS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905079001;STATION D'EPURATION DE LE MONETIER - LE LAUZET;400;2,69;6,691;1,652;1,311;,137;;;2,785;6,289;1,18;1,362;,061;;;LE MONETIER LES BAINS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905079002;STATION D'EPURATION DE LE MONETIER - LES BOUSSARDES;100;3,608;5,335;1,455;,914;,119;;;1,125;3,686;,97;,688;,094;;;LE MONETIER LES BAINS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905087001;STATION D'EPURATION DE MONTMAUR;700;37,84;80,84;47,3;8,222;2,202;;;2,788;9,43;2,378;7,597;1,574;;;MONTMAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905092001;STATION D'EPURATION DE NEFFES - PELLEAUTIER;2700;79,165;167,408;112,191;18,555;1,978;;;5,374;23,119;4,452;11,147;1,619;;;NEFFES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905093001;STATION D'EPURATION DE NEVACHE;2000;38,472;97,52;47,596;12,524;1,496;;;2,271;8,006;4,146;7,789;1,106;;;NEVACHE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905093002;STATION D'EPURATION DE NEVACHE PLAMPINET;150;2,431;7,007;3,575;,99;,15;;;;1,916;1,416;1,025;,117;;;NEVACHE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905096001;STATION D'EPURATION DE ORCIERES - MERLETTE;17000;239,755;459,358;234,571;116,483;10,089;;;6,764;46,503;13,579;59,159;1,26;;;ORCIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905097002;STATION D'EPURATION DE ORPIERRE;1500;11,805;61,701;25,262;5,431;,642;;;,57;7,708;,736;2,256;,39;;;ORPIERRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905098001;STATION D'EPURATION DE LES ORRES;12500;179,516;548,284;277,552;106,435;11,39;;;5,981;33,318;8,607;55,27;1,858;;;LES ORRES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905103002;STATION D'EPURATION DE LE POET;1000;13,735;23,422;5,422;3,86;,419;;;,217;2,169;,159;3,375;,017;;;LE POET;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905107001;STATION D'EPURATION DE PUY SAINT ANDRE - CLOS DU VAS;500;12,654;37,231;21,345;4,996;,608;;;,569;3,386;1,242;3,66;,566;;;PUY ST ANDRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905114001;STATION D'EPURATION DE REALLON PRA PRUNIER;1500;58,246;122,007;53,411;12,125;1,286;;;10,345;51,73;13,501;11,984;1,193;;;REALLON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905114005;STATION D'EPURATION DE REALLON-LE MOURRINAS;310;5,841;13,611;7,257;;,172;;;,159;1,151;,195;;,102;;;REALLON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905115001;STATION D'EPURATION DE REMOLLON;1000;42,072;114,701;55,358;;1,665;;;6,2;23,029;5,757;;1,683;;;REMOLLON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905116001;STATION D'EPURATION DE REOTIER - ST-THOMAS;50;,328;1,065;,592;,089;,012;;;,082;,282;,155;,15;,026;;;REOTIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905116002;STATION D'EPURATION DE REOTIER HAMEAU CROS CAMPING;340;6,897;18,81;5,518;2,341;,234;;;,272;1,944;,523;1,207;,148;;;REOTIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905116003;STATION D'EPURATION DE REOTIER - VILLAGE;300;4,92;18,45;15,58;2,336;,235;;;1,476;5,33;1,107;2,993;,5;;;REOTIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905118001;STATION D'EPURATION DE RIBIERS;1600;6,696;19,519;9,447;3,283;,458;;;1,012;5,434;1,155;2,474;,414;;;VAL BUECH-MEOUGE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905123001;STATION D'EPURATION DE LA ROCHE DES ARNAUDS;1500;36,1;73,819;50,989;14,527;1,253;;;2,829;24,52;16,34;2,707;,391;;;LA ROCHE DES ARNAUDS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905126001;STATION D'EPURATION DE ROSANS;1100;24,995;86,078;37,668;4,072;,529;;;2,5;12,938;7,721;,66;,298;;;ROSANS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905128002;STATION D'EPURATION DE ST ANDRE D'EMBRUN -  LA PINEE;350;8,25;25,113;11,88;2,888;,257;;;,792;4,026;1,122;3,496;,33;;;ST ANDRE D EMBRUN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905132002;STATION D'EPURATION DE ST BONNET EN CHAMPSAUR;6000;79,817;212,579;102,776;45,004;5,846;;;3,61;24,537;3,37;9,441;1,983;;;ST BONNET EN CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905134001;STATION D'EPURATION DE ST CLEMENT - BON POMMIER RG;100;2,571;6,519;5,883;,898;,105;;;,106;,345;,053;,341;,074;;;ST CLEMENT SUR DURANCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905134002;STATION D' EPURATION DE ST CLEMENT - VILLAGE RD;600;3,735;28,422;18,357;2,456;,337;;;,19;1,139;,152;1,612;,19;;;ST CLEMENT SUR DURANCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905134003;STEP DE ST CLEMENT - CHARISSIER RG;70;,493;1,558;,827;,169;,019;;;,048;,145;,032;,13;,012;;;ST CLEMENT SUR DURANCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905136001;STATION D'EPURATION DE ST CREPIN VILLAGE-AEROMOTEL;300;13,072;29,446;9,288;5,38;,493;;;1,101;5,022;1,101;3,712;,667;;;ST CREPIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905139001;STATION D'EPURATION DE LE DEVOLUY;7500;153,681;287,754;151,801;51,447;3,976;;;3,015;20,738;6,974;34,692;,399;;;LE DEVOLUY;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905140001;STATION D' EPURATION DE SAINT-ETIENNE-LE-LAUS;900;11,252;24,058;9,645;;,499;;;,214;2,304;,155;;,44;;;ST ETIENNE LE LAUS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905142005;STATION D'EPURATION DE ST FIRMIN - VILLAGE;1950;29,676;94,832;48,629;6,853;,857;;;,367;4,523;;2,792;,418;;;ST FIRMIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905147001;STATION D'EPURATION DE ST JULIEN EN CHAMPSAUR;500;4,142;15,833;4,879;2,439;,255;;;,921;4,418;,782;2,143;,27;;;ST JULIEN EN CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905148001;STATION D'EPURATION DE ST LAURENT DU CROS CHEF-LIEU;1250;7,408;30,166;11,673;3,926;,609;;;;2,401;;3,223;,592;;;ST LAURENT DU CROS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905151002;STATION D'EPURATION DE ST MARTIN - STE MARGUERITE;150;2,512;14,318;6,186;,789;,109;;;,047;,377;,094;,461;,102;;;ST MARTIN DE QUEYRIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905151007;STATION D'EPURATION DE ST MARTIN - HAMEAU ST MARTIN;450;3,84;10,854;3,789;1,867;,189;;;,077;,819;,09;1,812;,228;;;ST MARTIN DE QUEYRIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905151008;STATION D'EPURATION DE ST MARTIN-HAMEAU DE PRELLES;1700;;;;;;;;2,889;11,344;2,068;3,97;,634;;;ST MARTIN DE QUEYRIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905156001;STATION D'EPURATION DE ST SAUVEUR LES CHARNIERS;240;5,59;24,31;13;1,827;,234;;;,247;1,04;,364;1,297;,062;;;ST SAUVEUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905159002;STATION D'EPURATION DE EYGUIANS LAGRAND;1000;26,008;66,32;26,788;8,075;,813;;;1,17;13,394;2,861;6,328;,62;;;SALEON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905162002;STATION D'EPURATION DE LA SAULCE - INTERCOMMUNALE;2500;86,89;190,967;66,685;21,354;2,356;;;1,348;11,951;1,643;2,245;1,079;;;LA SAULCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905163001;STATION D'EPURATION DE SAUZE LE LAC;750;7,733;16,804;6,897;;,238;;;,167;1,4;,314;;,28;;;LE SAUZE DU LAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905164008;STATION D'EPURATION DE SAVINES LE LAC - LES EYGOIRES;6400;123,161;263,038;131,235;43,335;3,2;;;1,259;12,035;2,066;11,246;,566;;;SAVINES LE LAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905166003;STATION D'EPURATION DE SERRES;2700;56,95;123,492;51,167;19,091;1,842;;;1,094;11,035;3,909;15,215;1,309;;;SERRES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905170002;STATION D'EPURATION DE TALLARD;3700;202,612;393,319;189,051;30,873;3,423;;;9,221;42,508;8,525;14,463;2,293;;;TALLARD;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905172003;STATION D'EPURATION DE TRESCLEOUX - CHEF-LIEU;600;8,147;17,673;7,708;2,256;,238;;;,188;1,88;,125;1,374;,281;;;TRESCLEOUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905173001;STATION D' EPURATION DE UPAIX;600;6,594;22,043;6,594;;,3;;;,556;5,463;2,13;;,274;;;UPAIX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905175001;STATION D'EPURATION DE VALLOUISE;22000;594,695;1337,901;863,542;132,647;21,621;;;30,052;98,502;27,086;55,291;2,609;;;VALLOUISE-PELVOUX ;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905176002;STATION D'EPURATION DE VALSERRE CHEF LIEU;400;6,274;13,989;6,507;;,219;;;,116;1,418;,302;;,122;;;VALSERRES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905177001;STATION D'EPURATION DE VARS;23000;178,344;325,934;172,57;75,471;6,792;;;6,887;44,141;9,215;47,498;,821;;;VARS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905178001;STATION D'EPURATION DE VENTAVON CHEF LIEU - VALENTY;500;10,83;24,801;9,891;;,329;;;,433;3,249;,433;;,32;;;VENTAVON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905179001;STATION D'EPURATION DE VEYNES;5500;121,606;256,083;93,507;38,206;3,806;;;10,816;48,572;12,368;31,251;1,786;;;VEYNES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905180001;STATION D'EPURATION DE LES VIGNEAUX;1800;31,008;69,292;45,023;8,193;,983;;;8,586;25,865;8,813;6,33;,975;;;LES VIGNEAUX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060905181001;STATION D'EPURATION DE VILLAR D'ARENE COL DU LAUTARET;200;19,694;53,586;18,778;3,343;,334;;;5,038;13,374;1,786;1,69;,179;;;VILLAR D ARENE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906002001;STATION D EPURATION DE AMIRAT;100;,503;1,291;,325;;,022;;;,138;,463;,118;;,026;;;AMIRAT;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906002002;STATION D'EPURATION DE AMIRAT -LES AGOTS;80;,87;2,802;1,802;;,038;;;,01;,048;,007;;,005;;;AMIRAT;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906002003;STATION D'EPURATION DE AMIRAT -ST JEANNET;50;,006;,019;,004;;0;;;,006;,019;,021;;,001;;;AMIRAT;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906003001;STATION D'EPURATION DE ANDON - VILLAGE;750;5,6;11,725;4,55;;,207;;;,175;1,505;,35;;,182;;;ANDON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906003002;STATION D'EPURATION DE ANDON - THORENC;1000;4,32;10,296;1,32;1,427;,162;;;,072;,859;,074;,048;,006;;;ANDON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906004001;STATION D'EPURATION DE ANTIBES & BIOT;172000;4449,162;11873,831;6662,809;1194,221;133,29;;3,305;392,581;1868,572;644,087;987,812;25,44;;3,277;ANTIBES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906010002;STATION D'EPURATION DE LE BAR SUR LOUP;4000;77,088;228,373;112,729;1,257;3,051;;;1,379;11,88;2,206;2,946;,968;;;LE BAR SUR LOUP;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906013001;STATION D EPURATION DE BELVEDERE    ZIBAC;700;5,85;30,33;17,37;1,795;,306;;;,36;3,344;,576;1,599;,185;;;BELVEDERE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906013002;STATION D EPURATION DE BELVEDERE BOUCART;500;23,6;94,8;18,3;6,048;,712;;;2,08;6,68;1,616;1,26;,188;;;BELVEDERE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906015002;STATION D'EPURATION DE BERRE DES ALPES;750;10,77;21,42;9,72;;,33;;;;,9;;;,195;;;BERRE-LES-ALPES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906016002;STATION D'EPURATION DE BEUIL - VILLAGE;2000;17,503;42,804;32,575;6,71;,851;;;,489;3,389;,561;2,351;,272;;;BEUIL;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906020001;STATION D EPURATION DE LA BOLLENE VESUBIE - LA VIGNE;800;12,92;38,228;21,888;4,085;,669;;;2,204;10,032;2,28;2,823;,38;;;LA BOLLENE VESUBIE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906020003;STATION D'EPURATION DE LA BOLLENE VESUBIE - PUEY;600;7,6;34,44;9,52;4,22;,416;;;1,72;6,92;1,104;2,623;,332;;;LA BOLLENE VESUBIE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906021001;STATION D'EPURATION DE BONSON VILLAGE;500;8,4;17,616;10,464;2,168;,247;;;,792;4,08;,672;1,801;,184;;;BONSON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906021002;STATION D'EPURATION DE BONSON - QUARTIER DU GABRE -;600;17,82;38,07;21,87;2,895;,565;;;,243;;,486;,812;,138;;;BONSON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906023001;STATION D'EPURATION DE BREIL SUR ROYA - PIENNE HAUTE;300;3,36;15,18;9,6;1,73;,269;;;2,4;15,36;5,82;3,717;,04;;;BREIL SUR ROYA;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906023002;STATION D'EPURATION DE BREIL SUR ROYA;3000;45,931;107,089;65,482;16,149;1,734;;;1,459;13,141;2,485;5,768;1,597;;;BREIL SUR ROYA;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906024001;STATION D EPURATION DE BRIANCONNET - VILLAGE;200;,254;1,007;,294;;,017;;;;;;;;;;BRIANCONNET;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906027001;STATION D'EPURATION DE CAGNES-SUR-MER;130000;3283,107;8882,492;5906,442;772,02;103,247;;;209,555;1148,701;392,556;727,822;13,752;;;CAGNES SUR MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906027002;STATION D'EPURATION DE CAGNES-SUR-MER;116170;4409,369;9637,938;5540,218;;;;;570,453;1644,119;830,131;;;;;CAGNES SUR MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906028001;STATION D EPURATION DE CAILLE;400;4,084;7,996;2,052;1,02;,105;;;,086;,919;,201;,669;,096;;;CAILLE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906036001;STATION D'EPURATION DE CASTILLON;500;56;219;231;10,424;1,838;;;7,1;22,8;5,6;4,638;,53;;;CASTILLON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906038002;STATION D'EPURATION DE CHATEAUNEUF DE GRASSE;2500;63,577;126,799;72,054;11,687;1,742;;;1,009;3,316;,945;3,6;,111;;;CHATEAUNEUF GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906042001;STATION D'EPURATION DE CLANS - LE PERRIER;700;18;27,72;10,08;4,156;,468;;;3,96;18,48;4,14;3,472;,444;;;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906042003;STATION D'EPURATION DE CLANS - LE PETIT BOIS;100;6,24;16,104;11,904;1,47;,188;;;,216;1,392;,882;,245;,04;;;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906042004;STATION D'EPURATION DE CLANS - LE PONT VIEUX;150;1,4;3,89;3,275;,489;,077;;;,18;,99;,747;,175;,035;;;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906042005;STATION D'EPURATION DE CLANS - LA BOULANGERIE;80;,84;2,586;1,24;,39;,046;;;,096;,612;,422;,11;,02;;;CLANS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906043001;STATION D'EPURATION DE COARAZE;1000;12,32;35,904;28,16;2,959;,392;;;,704;2,816;,616;1,234;,207;;;COARAZE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906046003;STATION D'EPURATION DE COLOMARS LES VALLIERES;700;3,164;6,44;5,152;,703;,141;;;,042;,518;,154;,739;,133;;;COLOMARS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906052001;STATION D EPURATION DE CUEBRIS VILLAGE;250;2,86;7,28;7,176;1,207;,14;;;,208;1,3;,13;1,038;,109;;;CUEBRIS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906052002;STATION D'EPURATION DE CUEBRIS - LES PLANS;150;3,08;7,14;6,552;1,34;,182;;;,045;,532;,042;,145;,15;;;CUEBRIS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906054001;STATION D'EPURATION DE DRAP - INTERCOMMUNALE;20000;322,393;967,782;472,27;102,619;15,333;;;5,838;46,619;7,659;10,166;3,962;;;DRAP;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906055001;STATION D'EPURATION DE DURANUS;180;5,75;11,5;4,25;2,216;,3;;;,275;2,175;,7;,853;,245;;;DURANUS;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906057001;STATION D'EPURATION DE L'ESCARENE;2400;145,572;302,792;124,775;;0;;;2,665;20,958;4,718;8,311;1,485;;;L ESCARENE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906058001;STATION D'EPURATION DE ESCRAGNOLLES -VILLAGE;500;13,836;23,104;16,219;2,394;,291;;;2,549;8,01;2,085;2,798;,331;;;ESCRAGNOLLES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906058002;STATION D'EPURATION DE ESCRAGNOLLES -LE CHATEAU;250;4,11;8,219;2,861;1,195;,086;;;3,589;7,803;1,899;2,508;,249;;;ESCRAGNOLLES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906058003;STATION D'EPURATION D'ESCRAGNOLLES -BAILS;80;,092;,677;,072;;,011;;;,072;,288;,044;;,033;;;ESCRAGNOLLES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906065002;STATION D'EPURATION DE LA GAUDE - TUILIERE;5000;92,086;183,069;97,867;25,195;2,739;;;4,595;27,154;5,443;10,341;1,302;;;LA GAUDE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906066001;STATION D'EPURATION DE GILETTE - SAINTE ANNE;1100;51,849;115,239;56,706;21,83;1,287;;;6,942;32,687;7,844;11,378;1,196;;;GILETTE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906066002;STATION D'EPURATION DE GILETTE - PONT CHARLES;250;3,6;5,54;4,74;,7;,072;;;,06;,36;,36;,437;,063;;;GILETTE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906069001;STATION D'EPURATION DE GRASSE - MARIGARDE;14400;150,232;407,797;207,106;39,707;4,59;;;2,769;18,404;5,706;6,493;1,644;,027;,051;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906069002;STATION D'EPURATION DE GRASSE - ROUMIGUIERES;24000;480,318;1217,987;610,217;140,128;14,977;;;5,734;43,302;10,176;13,079;2,228;;;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906069003;STATION D'EPURATION DE GRASSE - LA PAOUTE;52000;1091,27;2954,597;1466,375;301,529;40,035;;;26,245;123,59;22,659;23,651;8,555;,3;,297;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906069004;STATION D'EPURATION DE GRASSE - HAMEAU PLASCASSIER;1700;103,324;359,853;258,545;30,296;3,815;;;2,31;12,617;4,631;1,59;1,237;;;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906070002;STATION D'EPURATION DE GREOLIERES - LES NEIGES;1000;9,87;31,71;12,6;8,33;,695;;;4,48;21,56;5,32;4,921;,573;;;GREOLIERES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906071002;STATION D'EPURATION DE GUILLAUMES NOUVELLE;850;9,867;25,864;11,213;;,344;;;,449;2,841;,598;;,299;;;GUILLAUMES;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906073002;STATION D'EPURATION DE ISOLA - VILLAGE;1600;3,861;10,218;6,032;1,779;,217;;;,195;1,248;,471;,617;,097;;;ISOLA;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
2020;060906073003;STATION D'EPURATION DE ISOLA 2000 NOUVELLE;9000;104,025;250,05;117,765;16,35;2,695;;;3,322;21,238;6,485;10,01;,682;;;ISOLA;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;
