ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2018;060904045002;STATION D'EPURATION DE CERESTE - PONT ROMAIN;2200;44,773;146,381;57,015;13,63;1,698;;;,963;8,325;1,746;1,064;,424;;;CERESTE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904046001;STATION D'EPURATION DE LE CHAFFAUT - CHEF LIEU;900;33,58;71,54;41,61;;,92;;;,803;7,884;1,606;;,521;;;LE CHAFFAUT ST JURSON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904053001;STATION D'EPURATION DE CHATEAUNEUF VAL ST DONAT;600;20,9;47,348;27,36;;,517;;;,494;3,458;1,064;;,41;;;CHATEAUNEUF VAL ST DONAT;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904057001;STATION D'EPURATION DE CLAMENSANE;250;1,3;3,02;,48;;,049;;;;,14;,026;;,043;;;CLAMENSANE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904058001;STATION D EPURATION DE CLARET  - VILLAGE;450;;;;;;;;,583;3,256;,399;;;;;CLARET;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904058003;STATION D'EPURATION DE CLARET VILLAGE NOUVELLE;266;;;;;;;;,583;3,256;,399;;;;;CLARET;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904061001;STATION D'EPURATION DE COLMARS - CHAUMIE;267;4,554;10,87;4,554;;,157;;;,535;2,534;1,069;;,132;;;COLMARS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904062003;STATION D'EPURATION DE LA CONDAMINE - VILLAGE;1000;8,489;14,943;12,241;1,496;,188;;;,62;1,742;,916;,853;,153;;;LA CONDAMINE CHATELARD;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904063002;STATION D'EPURATION DE CORBIERES;1167;44,799;107,113;64,443;;1,338;;;2,836;14,433;3,893;;1,181;;;CORBIERES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904065001;STATION D EPURATION DE CRUIS;1300;17,655;43,584;23,715;;,436;;;,312;2,91;,701;;,397;;;CRUIS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904068001;STATION D'EPURATION DE DAUPHIN;1080;22,76;85,568;35,84;;,831;;;,892;8,22;1,376;;,686;;;DAUPHIN;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904070002;STATION D'EPURATION DE DIGNE;35000;786,265;2132,811;1200,531;218,419;25,853;;;22,807;113,605;22,574;22,803;3,489;;;DIGNE LES BAINS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904076001;STATION D'EPURATION DE ENTREVAUX - VILLAGE;900;23,6;42,008;51,448;6,048;,696;;;,472;4,72;,59;3,279;,661;;;ENTREVAUX;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904079001;STATION D'EPURATION DE L'ESCALE;1350;86,588;184,973;104,104;;1,86;;;,967;7,052;1,879;;,486;;;L ESCALE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904081003;STATION D'EPURATION DE ESPARRON DE VERDON NELLE;1800;13,02;21,38;10,979;;,406;;;,147;1,214;,147;;,208;;;ESPARRON DE VERDON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904088001;STATION D'EPURATION DE FORCALQUIER - EST;6000;84,523;227,593;79,493;22,735;2,719;;;2,428;12,954;4,173;1,673;,496;;;FORCALQUIER;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904088002;STATION D'EPURATION DE FORCALQUIER - OUEST;4000;120,227;346,192;130,303;33,27;4,246;;;4,935;19,623;6,12;3,045;1,742;;;FORCALQUIER;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904091001;STATION D'EPURATION DE GANAGOBIE;267;1,376;3,044;,998;;,038;;;,383;1,514;,499;;,037;;;GANAGOBIE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904091002;STATION D'EPURATION DE GANAGOBIE BELVEDERE;50;,84;1,968;,773;;,03;;;,269;,764;,302;;,028;;;GANAGOBIE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904092001;STATION D'EPURATION DE LA GARDE;267;7,448;13,563;6,272;;,137;;;,98;2,587;,98;;,158;;;LA GARDE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904094002;STATION D'EPURATION DE GREOUX LES BAINS;13500;274,783;749,976;393,478;86,389;11,04;;;10,112;52,55;16,524;54,437;,899;;;GREOUX LES BAINS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904097006;STATION D'EPURATION DE LA JAVIE NOUVELLE;850;13,57;30,09;17,11;;,353;;;,354;2,183;,254;;,296;;;LA JAVIE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904099001;STATION D' EPURATION DE LAMBRUISSE;250;,551;1,482;1,862;;,071;;;,076;,817;1,653;;,007;;;LAMBRUISSE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904101001;STATION D'EPURATION DE LARDIERS;225;2,8;10,15;7,7;2,616;,298;;;,665;6,3;7,35;1,904;,298;;;LARDIERS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904102001;STATION D'EPURATION DE LE LAUZET SUR UBAYE;1250;40,43;69,655;34,935;4,936;,951;;;2,026;6,221;2,492;2,554;,369;;;LE LAUZET UBAYE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904106002;STATION D'EPURATION DE LURS CHEF LIEU;700;8,169;21,395;11,203;;,358;;;,428;2,256;,428;;,283;;;LURS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904108002;STATION D'EPURATION DE MALIJAI;3000;67,804;169,849;80,913;19,052;2,071;;;1,529;8,498;2,144;2,055;1,189;;;MALIJAI;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904109002;STATION D'EPURATION DE MALLEFOUGASSE-OUEST;400;7,548;20,535;9,546;;,286;;;,155;1,931;,466;;,244;;;MALLEFOUGASSE AUGES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904110003;STATION D'EPURATION DE MALLEMOISSON;1500;34,3065;87,6835;48,0665;;1,1755;;;,8565;17,344;1,676;;1,2415;;;MALLEMOISSON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904112001;STATION D'EPURATION DE MANOSQUE;54300;1571,427;3395,342;1681,8465;325,661;38,401;;;24,3655;150,795;24,2705;21,309;1,5675;;;MANOSQUE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904116002;STATION D'EPURATION DE LES MEES;5500;162,457;371,942;148,378;;3,529;;;2,454;20,902;4,008;;,482;;;LES MEES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904116003;STATION D'EPURATION DE  LES MEES - DABISSE;590;14,075;29,501;17,34;2,629;,439;;;,225;1,464;,304;,186;,31;;;LES MEES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904123001;STATION D'EPURATION DE MISON QUARTIER OUEST;830;20,424;47,242;15,096;;,643;;;1,066;8,347;1,954;;,576;;;MISON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904123002;STATION D'EPURATION DE MISON QUARTIER EST;500;9,62;22,311;9,99;;,328;;;,481;3,071;,74;;,284;;;MISON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904124002;STATION D'EPURATION DE MONTAGNAC MONTPEZAT;1000;39,2;60,34;51,1;;,98;;;,35;3,29;1,05;;,534;;;MONTAGNAC MONTPEZAT;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904124003;STATION D'EPURATION DE MONTAGNAC;800;15,25;34,77;23,79;;,573;;;,183;2,867;,305;;,465;;;MONTAGNAC MONTPEZAT;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904126001;STATION D'EPURATION DE MONTCLAR;2500;77,772;157,182;80,459;;2,821;;;3,267;12,036;3,993;;,734;;;MONTCLAR;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904127002;STATION D'EPURATION DE MONTFORT;670;8,76;29,2;20,44;;,323;;;,219;1,168;,146;;,311;;;MONTFORT;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904128002;STATION D'EPURATION DE MONTFURON;250;1,746;3,948;1,746;;,064;;;,029;,252;,039;;,06;;;MONTFURON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904132001;STATION D' EPURATION DE MONTSALIER;225;1,53;2,992;1,53;;,077;;;,23;1,241;,578;;,084;;;MONTSALIER;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904133002;STATION D'EPURATION DE MORIEZ;400;18,348;41,2;26,688;;,374;;;1,501;7,923;2,669;;,128;;;MORIEZ;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904134002;STATION D'EPURATION DE LA MOTTE DU CAIRE;800;16,4;47,502;22,62;;,581;;;2,451;10,368;3,393;;,598;;;LA MOTTE DU CAIRE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904135001;STATION D'EPURATION DE MOUSTIERS STE MARIE;7200;86,385;208,712;137,258;31,777;3,781;;;1,387;7,576;2,851;5,488;,576;;;MOUSTIERS STE MARIE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904139003;STATION D'EPURATION DE NOYERS SUR JABRON NLLE;600;28,12;61,864;38,76;;,836;;;,228;2,052;,304;;,514;;;NOYERS SUR JABRON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904140002;STATION D'EPURATION DE LES OMERGUES VILLAGE NOUVELLE;270;6,509;15,141;6,226;;,215;;;,085;,509;,057;;,125;;;LES OMERGUES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904141001;STATION D'EPURATION DE ONGLES;350;12,46;35,244;15,13;;,644;;;,801;10,947;9,79;;,107;;;ONGLES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904141002;STATION D'EPURATION DE ONGLES - LE ROCHER;250;1,36;4,448;1,6;;,063;;;,208;,976;,208;;,052;;;ONGLES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904143003;STATION D'EPURATION DE ORAISON;9700;337,853;734,346;384,147;;8,259;;;3,337;27,879;14,379;;2,82;;;ORAISON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904144003;STATION D'EPURATION DE LA PALUD SUR VERDON;1350;29,828;69,383;27,708;;,892;;;,233;2,525;,156;;,44;;;LA PALUD SUR VERDON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904145001;STATION D'EPURATION DE PEIPIN;3000;56,122;156,022;56,896;16,919;1,999;;;5,169;23,825;5,733;6,773;1,467;;;PEIPIN;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904149003;STATION D'EPURATION DE PEYRUIS;4500;213,462;458,957;191,743;27,518;3,442;;;1,773;14,04;2,602;3,273;,884;;;PEYRUIS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904151001;STATION D'EPURATION DE PIERRERUE - VILLAGE;180;11,5;42;18;6,257;,55;;;,3;4,5;1,7;1,316;,25;;;PIERRERUE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904152004;STATION D'EPURATION DE PIERREVERT - OUEST;720;37,43;82,642;41,37;;,873;;;1,379;10,146;2,463;;,829;;;PIERREVERT;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904152006;STATION D'EPURATION DE PIERREVERT - L'OREE DU GOLF;450;14,175;34,644;12,474;;,527;;;,907;5,783;1,021;;,484;;;PIERREVERT;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904156001;STATION D'EPURATION DE PUIMICHEL;360;;;;;;;;;;;;;;;PUIMICHEL;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904157001;STATION D'EPURATION DE PUIMOISSON;1083;85,717;63,535;39,595;;,961;;;2,549;1,715;,618;;,353;;;PUIMOISSON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904158002;STATION D'EPURATION DE QUINSON;1500;35,556;79,253;35,349;;1,01;;;,323;3,228;,28;;,994;;;QUINSON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904160002;STATION D'EPURATION DE REILLANNE NOUVELLE;1950;66,015;128,187;54,189;;1,604;;;,504;4,569;,333;;1,011;;;REILLANNE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904161007;STATION D'EPURATION DE MEOLANS - RIOCLAR;1200;47,948;82,833;68,285;6,78;,819;;;1,355;4,2;6,762;3,703;,517;;;MEOLANS REVEL;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904161008;STATION D'EPURATION DE MEOLANS - FRESQUIERE;500;5,418;12,012;4,242;2,226;,2;;;,441;1,659;,084;1,418;,231;;;MEOLANS REVEL;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904166001;STATION D'EPURATION DE RIEZ;6000;93,561;216,388;110,502;;2,877;;;1,277;11,505;3,203;;,506;;;RIEZ;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904167001;STATION D'EPURATION DE ROBINE SUR GALABRE;250;10,37;23,119;11,59;;,494;;;1,952;9,516;4,27;;,375;;;LA ROBINE SUR GALABRE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904171002;STATION D'EPURATION DE ROUGON - POINT SUBLIME;450;10,4;37,48;11,2;;,34;;;,52;4,56;2,44;;,412;;;ROUGON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904173001;STATION D'EPURATION DE SAINT ANDRE LES ALPES;4500;46,323;103,304;74,33;17,256;2,229;;;1,805;12,244;2,959;10,972;,428;;;ST ANDRE LES ALPES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904176003;STATION D'EPURATION DE SAINTE CROIX LE LAC;1617;24,864;56,723;12,852;9,961;,452;;;,657;3,891;,628;4,028;,5;;;STE CROIX DU VERDON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904179001;STATION D'EPURATION DE ST GENIEZ - VILLAGE;250;1,615;4,019;1,9;;,089;;;,162;,76;,143;;,059;;;ST GENIEZ;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904183001;STATION D EPURATION DE SAINT JULIEN DU VERDON;600;18,879;33,006;21,483;;,467;;;1,367;4,687;1,562;;,82;;;ST JULIEN DU VERDON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904188002;STATION D'EPURATION DE ST MAIME;1200;38,008;93,131;47,2;;,993;;;,269;2,69;,225;;,9;;;ST MAIME;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904189002;STATION D'EPURATION DE ST MARTIN DE BROMES;717;31,16;87,704;34,2;;,722;;;1,672;9,652;2,052;;,471;;;ST MARTIN DE BROMES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904190001;STATION D'EPURATION DE SAINT MARTIN LES EAUX;360;1,639;9,104;3,278;;,121;;;,283;1,758;,939;;,104;;;ST MARTIN LES EAUX;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904192101;STATION D'EPURATION DE ST MICHEL L'OBSERVATOIRE;1200;31,135;88,774;45,45;;,956;;;,719;5,136;,321;;,569;;;ST MICHEL L OBSERVATOIRE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904193001;STATION D'EPURATION DE SAINT PAUL SUR UBAYE;800;71,2;151;231,2;9,16;1,132;;;44;74,4;10,6;9,434;1,25;;;ST PAUL SUR UBAYE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904195002;STATION D'EPURATION DE BARCELONNETTE - ST PONS;38000;889,927;1748,224;854,556;213,656;27,929;;;41,457;158,308;51,303;124,462;3,301;;;ST PONS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904197001;STATION D'EPURATION DE SAINTE TULLE;2700;74,659;214,079;118,505;;2,595;;;2,136;13,535;4,692;;1,011;;;STE TULLE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904197002;STATION D'EPURATION DE SAINTE TULLE - ZONE ARTISANALE;1900;54,555;220,825;116,365;;1,975;;;,75;8,91;3,135;1,636;,579;;;STE TULLE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904201002;STATION D'EPURATION DE  SAUMANE L'HOSPITALET NOUVELLE;300;4,692;11,167;4,692;;;;;,047;,547;,088;;;;;SAUMANE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904203002;STATION D'EPURATION DE SELONNET - VILLAGE;1900;83,41;186,849;174,75;;1,854;;;10,33;32,874;12,756;;1,349;;;SELONNET;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904205001;STATION D'EPURATION DE SEYNE LES ALPES;4650;93,346;167,241;126,503;;2,82;;;3,788;14,412;4,43;;1,171;;;SEYNE ;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904208001;STATION D EPURATION DE SIMIANE LA ROTONDE;300;16,5;33,5;9;;,342;;;1,55;6,8;2;;,211;;;SIMIANE LA ROTONDE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904209001;STATION D'EPURATION DE SISTERON;7800;211,906;596,329;290,497;63,688;7,338;;;3,365;24,58;5,157;10,976;1,225;;;SISTERON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904209804;STATION D'EPURATION MIXTE SISTERON - ZAC VAL DE DURANCE;13000;1395,522;3676,515;1590,498;72,816;16,386;;;10,805;62,376;18,211;10,451;6,411;;;SISTERON;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904211002;STATION D'EPURATION DE SOURRIBES VILLAGE NOUVELLE;350;6,24;15,327;7,8;;,211;;;,195;1,443;,234;;,211;;;SOURRIBES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904217003;STATION D'EPURATION DE THOARD NOUVELLE;800;20,77;38,86;22,11;;,502;;;,871;5,494;1,541;;,487;;;THOARD;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904219102;STATION D'EPURATION DE THORAME HAUTE VILLAGE;600;13,505;34,811;17,892;;,379;;;,626;3,884;,702;;,254;;;THORAME HAUTE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904220001;STATION D'EPURATION DE LES THUILES;1000;47,714;92,508;58,409;7,346;1,014;;;,69;2,687;,582;4,275;,511;;;LES THUILES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904222001;STATION D EPURATION DE TURRIERS;630;26,11;64,827;37,3;;,533;;;,298;2,611;,746;;,082;;;TURRIERS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904227001;STATION D'EPURATION DE VACHERES;317;18,15;61,05;18,7;5,122;,523;;;,275;3,3;,66;2,844;,468;;;VACHERES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904230001;STATION D'EPURATION DE VALENSOLE;3000;127,417;295,494;145,246;28,706;3,234;;;1,598;13,397;2,656;3,321;,734;;;VALENSOLE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904230002;STATION D'EPURATION DE VALENSOLE - CHABRANDS;550;7,034;15,417;7,878;;,174;;;,834;2,756;2,176;1,955;,187;;;VALENSOLE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904233002;STATION D'EPURATION DE VAUMEILH NOUVELLE;260;1,829;4,702;2,057;;,067;;;,076;,556;,274;;,05;;;VAUMEILH;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904235001;STATION D'EPURATION DE VERDACHES;300;2,61;4,713;2,32;;,069;;;1,044;3,48;2,03;;,106;;;VERDACHES;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904237001;STATION D'EPURATION DE LE VERNET;1300;11,385;47,2;6,281;;,381;;;3,051;8,071;1,635;;,242;;;LE VERNET;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904241001;STATION D'EPURATION DE VILLEMUS;267;9,828;20,732;6,084;;,274;;;,702;3,159;1,17;;,25;;;VILLEMUS;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904242003;STATION D'EPURATION DE VOLX - VILLENEUVE;11000;294,245;718,656;393,556;73,636;9,259;;;4,915;34,851;11,888;6,603;1,186;;;VILLENEUVE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060904244001;STATION D'EPURATION DE VOLONNE;3500;55,436;188,474;90,92;23,672;2,824;;;5,168;9,316;3,395;8,76;1,175;;;VOLONNE;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;
2018;060905001001;STATION D'EPURATION DE ABRIES - RISTOLAS;3400;49,143;102,971;41,205;;1,616;;;2,113;11,773;2,422;;,888;;;ABRIES-RISTOLAS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905002001;STATION D'EPURATION DE LE DEVOLUY-AGNIERES;7000;74,127;165,9;89,67;33,84;2,223;;;2,142;11,326;3,566;20,68;,428;;;LE DEVOLUY;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905003001;STATION D'EPURATION DE CAMPING D'AIGUILLES- LE GOURET;270;11,799;30,883;19,494;;,549;;;7,182;17,955;4,617;;,313;;;AIGUILLES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905005001;STATION D' EPURATION DE ANTONAVES;700;9,6;19,5;9,84;2,244;,285;;;,12;1,02;,18;1,224;,174;;;VAL BUECH-MEOUGE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905006001;STATION D'EPURATION DE L'ARGENTIERE LA BESSEE;3000;217,327;471,346;250,901;37,348;4,126;;;15,777;47,103;17,474;20,483;1,619;;;L ARGENTIERE LA BESSEE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905008001;STATION D EPURATION DE ASPREMONT;600;2,458;4,916;1,352;;,068;;;1,536;4,609;1,29;;,154;;;ASPREMONT;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905010101;STATION D'EPURATION DE ASPRES SUR BUECH-CHEF LIEU;1500;14,118;46,504;29,814;6,32;,511;;;;3,744;2,196;4,44;,583;;;ASPRES SUR BUECH;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905012001;STATION D'EPURATION DE EMBRUN - BARATIER;26283;443,131;1040,202;665,1395;132,562;16,002;;;20,451;119,426;28,8115;102,915;1,503;;;BARATIER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905017002;STATION D'EPURATION DE LA BATIE NEUVE - CHEF-LIEU;2500;96,148;201,271;128,43;24,997;2,597;;;6,053;23,514;5,784;19,461;1,596;;;LA BATIE NEUVE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905023001;STATION D'EPURATION DE BRIANCON;70000;1514,084;4097,858;2185,393;502,949;58,78;;;58,158;290,36;95,688;348,663;5,083;;;BRIANCON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905026001;STATION D'EPURATION DE CEILLAC;3300;52,5;108,094;43,65;;2,052;;;4,061;15,141;4,157;;1,176;;;CEILLAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905027001;STATION D'EPURATION DE CERVIERES;700;17,556;45,05;30,46;6,213;,75;;;2,019;7,427;5,07;3,647;,596;;;CERVIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905029001;STATION D'EPURATION DE CHABOTTES - CHAMPSAUR;17000;226,323;646,521;328,253;99,827;10,51;;;19,656;92,001;28,97;67,779;1,655;;;CHABOTTES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
2018;060905031001;STATION D'EPURATION DE CHAMPCELLA;250;2,001;11,56;6,076;1,657;,163;;;,222;1,112;,148;1,575;,245;;;CHAMPCELLA;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;
